trade_id,trade_date,trader_id,asset,symbol,trade_type,quantity,price,total_value,fees,profit_loss,leverage,risk_score
TRADE-00008677,2022-02-07,TRADER-0010,Forex,ETH,Sell,571.2240493868943,43204.41124141262,672088.2304072194,679.933958018056,30325.319289171995,20,2.484075078419413
TRADE-00008678,2023-10-20,TRADER-0001,Commodity,GOOGL,Sell,694.2943960404893,6054.786633069398,882289.450316264,802.8026172286417,8604.42852998582,1,8.75113200225495
TRADE-00008679,2024-01-21,TRADER-0115,Forex,BTC,Buy,447.8896183596396,12360.901676082356,775941.7261617705,791.7754900837189,42158.9722238146,2,9.224299922848363
TRADE-00008680,2023-10-31,TRADER-0159,Stock,OIL,Buy,22.108987266399,32271.177143967157,525530.622358356,214.95914620804302,17722.488085343513,20,8.064590660647529
TRADE-00008681,2023-05-23,TRADER-0183,Bond,,Sell,483.08400753261776,45899.485502099036,922999.4279266449,49.06584882343124,47615.4175073341,2,3.6551628225684203
TRADE-00008682,2021-04-12,TRADER-0036,Commodity,GOLD,Sell,752.3832681247823,3653.7935225044953,946140.2747583936,16.69472882296874,1614.3194742703508,2,2.2511646863684502
TRADE-00008683,2023-04-01,TRADER-0100,Bond,GOOGL,Buy,603.8779730099511,20124.40282681793,95737.5111293866,284.01114253863705,36120.94733023273,1,8.104585796675053
TRADE-00008684,2023-08-18,TRADER-0058,Commodity,ETH,Buy,596.3108797576798,13905.832174376617,636741.5099505015,379.28075634140276,47832.81525422194,5,3.0835723770128496
TRADE-00008685,2021-11-04,TRADER-0129,Crypto,OIL,Buy,687.5760051417186,30766.075167229756,401384.6303762476,971.7090441333296,34745.68778949321,5,2.220912451894674
TRADE-00008686,2020-05-14,TRADER-0038,Commodity,BTC,Buy,85.88026042018654,41675.05607082662,880988.1973042621,265.42789161400583,-7328.235676283983,5,5.628267301601648
TRADE-00008687,2023-10-04,TRADER-0077,Stock,AAPL,Buy,976.118875179127,44972.417786086306,773787.1223702274,765.2634038056813,34036.32185605694,10,7.056512548289886
TRADE-00008688,2023-11-05,TRADER-0026,Forex,AAPL,Buy,281.4113825744824,42560.5279757865,363407.62470480887,108.94664867317839,11007.609818349789,2,3.193512766665639
TRADE-00008689,2020-06-10,TRADER-0090,Stock,AAPL,,510.88616780350293,47911.69623889714,877660.1827894708,276.8707270179206,40712.696393723825,20,2.0760616016908062
TRADE-00008690,2021-02-14,TRADER-0077,Forex,AAPL,Buy,93.18994062247612,47664.60052913351,555749.2380271484,646.1504966797172,25548.578781916076,1,9.68363623253831
TRADE-00008691,2021-08-07,TRADER-0042,Stock,BTC,Buy,274.1451910707125,37613.70772745998,905078.9291244103,864.2372288434603,39483.030086131155,20,5.306089870269589
TRADE-00008692,2020-04-30,TRADER-0001,Bond,ETH,Sell,903.1871497047,43471.315730484734,980899.4161391262,158.78867885507498,24558.956960242198,5,6.416152726870759
TRADE-00008693,2020-12-02,TRADER-0003,Crypto,AAPL,Sell,845.213806381422,6597.0390647759605,28831.083621614114,375.13795364592426,31279.354981508193,1,5.186400396470863
TRADE-00008694,2020-10-09,TRADER-0076,Bond,GOLD,Buy,679.8100844131112,39176.74267504867,19757.00873131587,794.537984054975,-4523.376178282401,1,4.276756911939071
TRADE-00008695,2022-12-09,TRADER-0183,Stock,GOOGL,Sell,481.02381034443476,10577.817697535806,389070.6751839607,401.4524624034619,30331.944685764218,2,5.199671670192629
TRADE-00008696,2021-09-23,TRADER-0043,Commodity,AAPL,Buy,858.6042254607036,15002.612624840585,753977.2900355717,56.9538862786747,40182.4175982363,5,5.662312330486452
TRADE-00008697,2021-03-14,TRADER-0175,Bond,GOLD,Buy,476.46260815794886,43813.28574162752,238718.52918418642,742.4322400487896,-878.1857597903145,20,3.9985839539359356
TRADE-00008698,2023-11-08,TRADER-0135,Forex,GOLD,,418.7112318623082,29497.895386691092,719815.9349775951,803.1070556347685,4980.034350104956,10,1.6545016114508528
TRADE-00008699,2020-09-25,TRADER-0001,Forex,GOOGL,Sell,915.6823593902104,1848.0337288940086,844488.7442490009,526.0822445523096,29959.692386316623,20,4.71739414577531
TRADE-00008700,2022-07-12,TRADER-0189,Bond,AAPL,Buy,545.6155331854734,3332.0804170670585,116159.54885020829,170.63310203913994,49106.39822184711,2,6.398774405536557
TRADE-00008701,2020-11-30,TRADER-0094,Commodity,OIL,Buy,966.4728908448612,35346.24318841287,264815.46301674563,193.51567596270857,-7042.206686999135,10,3.7009116981055556
TRADE-00008702,2020-05-23,TRADER-0020,Bond,GOLD,Buy,410.8905746259855,38389.57363253999,168148.24909161273,757.0637576106946,39187.85935508386,10,5.689416787016734
TRADE-00008703,2021-10-12,TRADER-0032,Forex,ETH,Buy,201.79306092293538,36356.67349233895,301334.48988978873,65.58144919343778,35701.16434747731,2,9.864627770883809
TRADE-00008704,2022-01-12,TRADER-0120,Stock,GOLD,Sell,272.2759656615679,29701.81173323221,789767.9857547064,153.76601726150108,29631.804003592806,10,8.16628110113544
TRADE-00008705,2021-05-07,TRADER-0051,Crypto,OIL,Buy,816.5704356779092,30572.3738900354,420617.3872384435,507.886799009892,9845.05676215639,2,4.6976364024526855
TRADE-00008706,2023-06-14,TRADER-0100,,AAPL,Sell,491.798133728209,14950.21463534202,191321.30182182303,542.0496682778559,3373.3745159268765,5,9.382758643059553
TRADE-00008707,2021-03-02,TRADER-0069,Forex,GOOGL,Sell,116.71590496507093,22111.188651484652,500288.25061734574,79.59263893333468,398.1110520263883,20,4.685017753026573
TRADE-00008708,2020-02-26,TRADER-0149,Forex,OIL,Buy,504.2601908411655,3593.3485017271832,506660.100649983,551.1123310532264,46463.1145693347,1,3.2978369282756677
TRADE-00008709,2020-03-05,TRADER-0176,Forex,GOOGL,Sell,852.5447931914746,6937.998396961084,500986.21539399057,784.8523061017912,38439.39374339556,1,2.0847209821945665
TRADE-00008710,2023-04-07,TRADER-0183,Crypto,AAPL,Sell,258.9922441220114,18665.712643116436,434427.72060912783,76.2452615918583,39492.847188833555,2,1.1583082719003066
TRADE-00008711,2020-03-22,TRADER-0026,Bond,,Sell,339.2528366301231,47544.997817783755,884727.7740744925,807.7088381482203,9082.874471323117,20,6.625704559028543
TRADE-00008712,2021-08-26,TRADER-0152,Stock,BTC,Sell,652.0010649089861,27568.255206283626,925905.141624607,406.71674930943334,-516.1367577615802,10,1.2671910960878234
TRADE-00008713,2023-08-11,TRADER-0090,Bond,ETH,Sell,82.38370194457107,23932.500092516402,931735.2256485041,693.7852121932108,-3479.799036786162,2,9.972601301977509
TRADE-00008714,2023-02-01,TRADER-0102,Stock,GOLD,Sell,725.492570786497,34733.445811504775,536444.760962987,250.42700392936547,48009.7974562496,1,7.394296995234779
TRADE-00008715,2021-10-28,TRADER-0183,Bond,GOLD,Buy,487.17446992343946,20863.460280069074,222572.13196527393,692.2723196523798,49596.221688423226,2,8.676215197828867
TRADE-00008716,2020-04-16,TRADER-0198,Forex,ETH,Buy,911.0140084765767,22046.384086242666,532112.4297901732,763.147590948943,10359.699564066352,1,6.887430529931989
TRADE-00008717,2022-04-06,TRADER-0043,Forex,GOOGL,Sell,56.6425072073708,4983.655997954578,294961.8978548946,375.53680049270946,32961.02034237295,1,1.6434824201752503
TRADE-00008718,2021-05-27,TRADER-0065,Stock,GOLD,Buy,644.2042125228453,6342.408309874914,354192.74758888263,839.6556828349602,-6224.019935024634,2,3.4033929753173373
TRADE-00008719,2022-06-18,TRADER-0011,Forex,GOOGL,Buy,815.004149483249,28514.331299672252,383786.21728470223,990.2153442600381,42377.20160301046,10,3.636137397446508
TRADE-00008720,2023-01-09,TRADER-0035,Crypto,OIL,Buy,205.75833913222627,27222.796953541056,662594.2911816984,998.2756178856637,28021.336989191957,5,2.746468074280016
TRADE-00008721,2022-10-10,TRADER-0147,Forex,OIL,Sell,999.1711841341498,42189.018445161346,957073.3914222141,267.88025316156813,43765.762447674664,5,8.62737078660215
TRADE-00008722,2020-12-18,TRADER-0053,Crypto,OIL,Buy,361.93262518169183,3064.8603190904096,827474.3596909203,31.153961094458893,42048.801005355366,5,3.788673996479578
TRADE-00008723,2022-05-14,TRADER-0143,Commodity,ETH,Buy,21.725791240190475,38421.51882650682,817751.3599514718,580.4735965973163,47222.25864765818,10,5.178857013165361
TRADE-00008724,2020-10-28,TRADER-0045,Bond,GOLD,Sell,471.9766896435444,8345.865440536023,114607.9715651831,165.27672373722535,20033.606820291367,10,8.519198857251299
TRADE-00008725,2023-04-21,TRADER-0013,Commodity,AAPL,Sell,369.9690923909833,43290.58745536004,756985.482624046,193.25918435291788,28364.310665129036,10,5.3967786282673735
TRADE-00008726,2021-02-20,TRADER-0083,Bond,GOOGL,,809.2564959979961,36386.56550401116,4529.240656543543,338.24691722043985,16102.753446628449,2,6.749252054943327
TRADE-00008727,2023-10-08,TRADER-0165,Forex,GOLD,Sell,440.81596707914065,12310.985985608675,975762.6050329462,426.311352904218,40738.80228224877,20,1.3589602737710402
TRADE-00008728,2021-09-21,TRADER-0143,Bond,OIL,Sell,36.58990778463937,16564.030531610962,98145.50458775667,901.0930774586292,15241.591348708764,20,5.798518839964712
TRADE-00008729,2023-10-11,TRADER-0091,Forex,BTC,Sell,135.96459376817648,12348.786899132712,839325.3541863001,895.8602518735674,30870.32802292768,2,9.174574659178731
TRADE-00008730,2020-04-09,TRADER-0151,Commodity,GOOGL,Sell,836.2114400750645,32598.534623961972,559366.8856622246,227.26562878748325,-5210.1281064702935,1,4.209675283469659
TRADE-00008731,2021-12-23,TRADER-0078,Crypto,BTC,Sell,399.4539015417399,24977.125975950796,919864.0276524839,677.7785394918204,21279.073353876804,2,4.527059702138773
TRADE-00008732,2020-09-16,TRADER-0074,Bond,AAPL,Sell,472.72744925741677,21882.32273077241,639039.29400307,209.6912014368838,11653.081055535356,20,6.998052443183491
TRADE-00008733,2022-04-30,TRADER-0040,Bond,GOOGL,Sell,786.584674124542,6377.762983696317,610988.7182628718,785.8448316176515,34815.64423081904,20,6.768373260097492
TRADE-00008734,2021-02-19,TRADER-0021,Bond,ETH ,Buy,668.0889994169111,14140.094394415684,308520.2062360794,445.5461816399453,152.5572957540462,2,6.683407529368457
TRADE-00008735,2022-07-05,TRADER-0165,Crypto,AAPL,Buy,628.5494485367749,41949.1725668533,883338.597623988,259.1591681143075,9557.002790622937,10,6.066468107584837
TRADE-00008736,2023-10-29,TRADER-0176,Crypto,GOLD,Sell,182.2340812647217,18601.236412228398,929796.7237278557,124.78859378936613,31933.42561938711,20,6.7872425548257675
TRADE-00008737,2023-12-30,TRADER-0105,Crypto,GOLD,Buy,,25132.23942164466,727464.7665919927,772.1553745045371,24377.522730877397,20,3.8587413299529
TRADE-00008738,2023-02-09,TRADER-0073,Commodity,GOLD,Buy,3.2580000574837644,39551.188931601704,240717.5361218621,487.37960956550353,40397.00436861859,2,2.3957775573333686
TRADE-00008739,2022-03-31,TRADER-0140,Commodity,AAPL,Buy,172.2942898706212,7811.432219153759,265960.7794885506,100.76954804841864,36478.713266369974,2,1.342537088380725
TRADE-00008740,2023-11-28,TRADER-0132,Commodity,ETH,Sell,784.9922571757583,23547.975877635352,259507.11173075216,36.949138805793865,-4293.917136585619,5,1.0281173219812905
TRADE-00008741,2022-09-21,TRADER-0033,Bond,ETH,Buy,909.9097443003442,9433.73517776489,650185.9040757718,442.1108017624611,31413.351179836398,5,8.14134288855632
TRADE-00008742,2022-06-04,TRADER-0143,Stock,ETH,Sell,328.2750506471618,8407.296726956767,175919.22107287982,327.4858036276167,-8231.697106131589,2,6.348887061455799
TRADE-00008743,2023-08-18,TRADER-0061,Crypto,BTC,Buy,109.57175949154781,36911.95961413392,944883.653621387,707.9083123870378,42326.146146741274,5,2.164604619517417
TRADE-00008744,2021-07-10,TRADER-0097,,OIL,Sell,578.3026518134667,40339.851365867784,502251.26678880944,283.09237252377386,13630.00266435029,20,4.665603732120796
TRADE-00008745,2021-10-23,TRADER-0112,Crypto,ETH,Sell,119.49019442688639,3848.8591479273873,89789.04211717717,110.15532527996086,14963.308295290171,5,9.496256191495542
TRADE-00008746,2021-04-27,TRADER-0091,Commodity,BTC,Sell,412.174012319755,33461.99211854344,464934.0022100445,175.96710986108033,10115.903247959843,20,1.290193494322376
TRADE-00008747,2020-12-28,TRADER-0071,Bond,GOOGL,Buy,790.6318749898476,48900.64768192276,725995.0293661914,393.55073615075696,33804.97323131603,2,5.078565344444399
TRADE-00008748,2022-07-28,TRADER-0018,Bond,OIL,Buy,895.9473653146177,49022.18883325703,157416.9332683618,111.62936171035554,20354.14265860922,20,7.629237137115831
TRADE-00008749,2022-01-23,TRADER-0132,Crypto,OIL,Sell,504.1865668343208,6686.3357293204335,817883.2102083956,1110.2799910166473,-4221.899116849517,2,1.659371086412483
TRADE-00008750,2021-02-06,TRADER-0164,Forex,ETH,Sell,983.6557237107818,4921.438427910922,107929.39979370583,972.5539699659877,10796.038171568049,2,4.696744175111418
TRADE-00008751,2021-08-12,TRADER-0149,Crypto,GOOGL,Buy,955.354407562409,5057.13629719989,820948.8720225523,80.72520590641408,2374.42587024607,2,7.274179256958773
TRADE-00008752,2023-03-07,TRADER-0136,Stock,BTC,Buy,159.1997358461638,38924.56546697815,305321.3727564105,363.76720566244245,16832.997995922993,10,3.4911278461626303
TRADE-00008753,2022-08-16,TRADER-0077,Stock,GOOGL,Sell,44.52352111611245,34089.35253250429,130074.66739445616,778.9465644474369,35755.41447345446,20,4.75131237699004
TRADE-00008754,2023-08-09,TRADER-0074,Bond,GOOGL,Buy,581.6220281680285,3442.524745535544,517205.1133853555,532.5598309811769,36718.65437178956,5,2.82035862448528
TRADE-00008755,2022-05-21,TRADER-0090,Crypto,GOLD,Sell,933.6930220856569,25346.405975568,909064.7600229237,640.4579824141026,15478.8467484203,5,1.682979820930083
TRADE-00008756,2023-02-17,TRADER-0023,Stock,GOOGL,Buy,680.2500101562417,43435.5277766957,822360.0594477756,656.1689305811624,11291.288777797829,1,6.589937995860165
TRADE-00008757,2021-08-22,TRADER-0062,Stock,AAPL,Sell,844.2863375330027,29252.95857770015,358624.4514289304,94.10275981071814,-320.5141281374563,5,2.1756057051235933
TRADE-00008758,2022-10-14,TRADER-0037,Forex,OIL,Sell,76.7045892825711,49966.79598014181,679869.8537473778,340.7084195588763,48839.192477416,2,3.0728954296273265
TRADE-00008759,2020-07-07,TRADER-0048,,AAPL,Sell,173.8032874258574,49448.84893204683,508848.9253942966,439.6878105284934,29893.14317544487,20,5.012193946585568
TRADE-00008760,2022-01-18,TRADER-0116,Forex,ETH,Sell,52.753901355094,28452.215466242313,919058.1353241873,828.735907815375,-9212.71877400842,20,7.134441738049249
TRADE-00008761,2020-07-28,TRADER-0095,Commodity,GOLD,Sell,308.2204097795267,15096.167854021214,839696.9425440306,724.7741051277668,-1883.915821985629,10,8.478788409340265
TRADE-00008762,2020-02-02,TRADER-0200,Forex,BTC,Buy,611.0761167660611,24873.850611724305,228226.09637408078,801.0274924091631,29292.14611762044,2,9.799582008922716
TRADE-00008763,2021-04-20,TRADER-0019,Commodity,OIL,Buy,986.7342600941271,1842.274364910104,685793.5649898,827.418574912859,42712.54087531169,10,9.301259121357074
TRADE-00008764,2023-12-23,TRADER-0048,Bond,OIL,Sell,907.1012855382478,27181.449344634777,412221.94053226965,993.2417443076959,48519.89596107947,5,3.094619125386169
TRADE-00008765,2023-08-01,TRADER-0051,Stock,OIL,Buy,247.51032990505976,38812.465401066416,695260.1711492072,224.0278865206452,16886.318139065763,2,4.85845370480391
TRADE-00008766,2023-01-26,TRADER-0100,Forex,GOOGL,Buy,753.1237529960947,45621.73359409711,622373.664202521,188.11483755634418,3996.7882791176453,10,3.6047378797716627
TRADE-00008767,2021-09-04,TRADER-0179,Commodity,OIL,Buy,30.273792356825457,2947.2964519108486,810523.1749032068,566.7085551977401,-9679.459745377044,1,3.2017769064743584
TRADE-00008768,2020-10-29,TRADER-0076,Stock,GOOGL,Buy,,39225.473123816475,24213.280701516207,755.0319518582074,12146.94261404064,20,1.94739055183164
TRADE-00008769,2021-08-05,TRADER-0077,Stock,GOOGL,Buy,555.6694115121174,43217.88149675509,382626.1087581173,518.9799727974194,22963.17632004457,20,5.544241811996755
TRADE-00008770,2023-12-27,TRADER-0159,Crypto,OIL,Sell,988.266709656524,12135.504817659463,758310.7588260055,839.852184701329,30526.047548566472,2,7.9115749456972235
TRADE-00008771,2022-01-20,TRADER-0182,Forex,GOLD,Buy,602.4465552851236,26096.07468365288,518266.114512445,60.61660355774801,-5898.266153136035,1,4.902826598079974
TRADE-00008772,2021-08-22,TRADER-0063,Forex,AAPL,Buy,450.33632426681163,6306.005999491452,481962.5989561388,453.5551814039017,-6810.524825635022,2,2.34559696725037
TRADE-00008773,2023-03-20,TRADER-0106,,GOLD,Sell,415.098957888415,32508.200084068565,784166.2223268516,791.839974148919,39863.258769828186,20,4.34778717061117
TRADE-00008774,2021-06-17,TRADER-0077,Commodity,ETH,Sell,762.3767805327476,29271.85569351003,197318.18051244796,575.0323998074196,-6835.830403658918,10,9.874786176558699
TRADE-00008775,2020-09-11,TRADER-0132,Crypto,GOOGL,Buy,389.06523310240925,6943.882687360513,763199.5531980344,786.2207472759343,34984.72239113338,1,6.287448126676301
TRADE-00008776,2022-09-24,TRADER-0161,Commodity,BTC,Sell,866.6134384872971,31943.861483793175,895925.6640329906,930.2603661529023,7689.179760607083,5,5.651853833607616
TRADE-00008777,2022-03-23,TRADER-0002,Crypto,OIL,Sell,183.724342094668,40087.32375010885,213103.8905848909,479.3857562295706,45230.018230141,2,7.759288642938486
TRADE-00008778,2023-05-20,TRADER-0092,,OIL,Buy,912.668461224009,17642.358672556988,148367.59910384504,183.4383241166656,-8451.4989908451,2,9.269286279832022
TRADE-00008779,2023-07-08,TRADER-0182,Crypto,BTC,Sell,705.8528229050013,4553.3888594504015,72340.37385651022,363.1582962707933,1291.2570817385258,20,3.21502088588449
TRADE-00008780,2023-09-08,TRADER-0110,Forex,OIL,Sell,539.2449389754579,30171.987694749936,334128.6440300551,264.1382025123138,24202.357915020322,5,3.331685091676065
TRADE-00008781,2021-09-28,TRADER-0046,Forex,GOOGL,Sell,491.6926014425907,20655.952338143863,490641.32700941304,324.81012517719523,11580.671159549976,1,6.846450614470693
TRADE-00008782,2022-02-09,TRADER-0152,Commodity,BTC,Buy,868.8089493859421,19556.089792469127,511378.14518567116,313.1081844653907,38384.18112129359,5,6.45467182795702
TRADE-00008783,2021-05-07,TRADER-0197,Bond,AAPL,Sell,305.3129431467666,22617.88468838593,4738.285209513414,858.0448043592835,13921.726795679144,10,6.5551252478975615
TRADE-00008784,2023-03-09,TRADER-0048,Crypto,GOLD,Sell,653.7443176559977,29344.81667319003,478623.07397665904,712.0187195271645,9096.157522700647,5,5.802682679215152
TRADE-00008785,2022-10-07,TRADER-0013,Commodity,GOLD,Sell,283.62311875295603,16355.948639363578,106040.68751391291,106.11400900124812,14113.904740426886,5,6.627736467262625
TRADE-00008786,2020-08-20,TRADER-0049,Stock,BTC,Buy,31.294602012119487,26224.784467377318,432151.2653688132,190.70741361731115,18675.016322808176,2,8.795795727338048
TRADE-00008787,2020-05-19,TRADER-0120,Commodity,OIL,Sell,459.4478298740812,10996.050770235515,529551.8813467545,561.9557863968996,36649.30433755862,5,1.0950719152165078
TRADE-00008788,2021-05-11,TRADER-0142,Forex,AAPL,Sell,388.4438096025369,46729.170589791436,541472.4373906553,427.92163537574237,43282.55045778417,1,5.125843289061832
TRADE-00008789,2023-12-15,TRADER-0071,Crypto,AAPL,Sell,,24002.00506105383,476404.4498706647,985.6940289016824,23446.51923416768,5,1.4843450966188914
TRADE-00008790,2020-01-01,TRADER-0062,Forex,AAPL,Sell,791.2801553462497,48289.193387793945,284165.28169264505,751.6047226628683,47602.2483729883,20,5.465386129756258
TRADE-00008791,2020-10-27,TRADER-0174,Forex,AAPL,Buy,750.6677039425118,42058.30450273547,697426.3672635714,928.2455099703686,37372.80733767493,2,5.189060975737661
TRADE-00008792,2022-08-19,TRADER-0183,Stock,BTC,Buy,509.568299973745,31039.143844446302,102656.62248502432,812.1987217740812,32107.289141833717,1,9.678539096666318
TRADE-00008793,2023-01-30,TRADER-0112,Bond,BTC,Sell,312.0616758075987,9186.083730878114,893554.5384878165,224.41284450137667,-6900.06958429602,1,7.0992025158918
TRADE-00008794,2023-08-31,TRADER-0193,Bond,BTC,Buy,390.51246772289005,3807.073058854801,29435.91618647825,556.9352973360096,-8467.61282221092,10,5.295695750837394
TRADE-00008795,2023-09-20,TRADER-0018,Commodity,AAPL,Sell,385.8842580901933,6624.644524748091,358478.8165859303,220.80415048560187,5569.0974669932275,20,2.872217732474245
TRADE-00008796,2021-10-03,TRADER-0033,Stock,ETH,Buy,986.7785306746893,37111.293382693955,674051.566570109,348.3078698686444,31361.51183004064,20,6.233165164935361
TRADE-00008797,2024-02-03,TRADER-0043,Stock,GOOGL,Buy,469.1680711647082,26699.032885632532,499111.83187356987,382.0518731743742,30403.39826376384,1,2.2183176193576615
TRADE-00008798,2020-12-22,TRADER-0197,Bond,BTC,,399.26846918369546,13489.940230491518,433319.86857990664,635.0940369225684,-7137.8128320352225,5,4.917632513921445
TRADE-00008799,2023-05-03,TRADER-0097,Forex,OIL,Buy,453.4885863901528,5018.376856861651,271864.6363512807,373.7770606594956,49398.48056122876,1,6.38350343643414
TRADE-00008800,2020-03-31,TRADER-0153,Stock,GOLD,Buy,404.70199832314415,11715.171103348217,803822.6722049697,453.403193540359,32172.16981431192,10,1.966150304349688
TRADE-00008801,2021-06-28,TRADER-0067,Forex,GOOGL,Buy,655.2110483946318,7103.90477327614,836412.5888805515,953.9892522865006,28805.426448062964,5,7.1725530955968395
TRADE-00008802,2022-11-29,TRADER-0099,Bond,GOLD,Sell,889.7667536478408,42775.81420950643,919460.9468785903,476.9169703964911,25790.940864280507,5,3.3652771745289978
TRADE-00008803,2021-12-04,TRADER-0079,Stock,OIL,Buy,601.4903727708389,27078.483269801127,580760.6513147337,404.6162837294821,17779.456302992534,2,1.809611166239571
TRADE-00008804,2020-05-03,TRADER-0034,Forex,GOLD,Sell,777.2692939166028,44392.67163364996,63347.423425874105,875.0676211998483,36199.28355089308,2,1.892128506830828
TRADE-00008805,2022-03-21,TRADER-0001,Commodity,ETH,Sell,8.503591940778044,11055.959052830009,603457.6682517966,385.6805527413726,40224.53983877226,2,6.586157254675656
TRADE-00008806,2023-12-20,TRADER-0084,Bond,ETH,Sell,49.92617671196271,16185.165161797297,859658.1656556587,45.79441373984405,26839.1215859028,10,7.50475214034794
TRADE-00008807,2021-11-08,TRADER-0163,Commodity,OIL,Buy,953.6021277630991,47442.87466545373,881372.6517165155,402.7650343499709,45145.451771606524,20,4.865316901960819
TRADE-00008808,2020-09-08,TRADER-0069,Stock,AAPL,Sell,863.2597724794705,42132.915247993384,662531.4179074458,504.1606206007582,-4948.812833707486,2,3.0813596106608854
TRADE-00008809,2020-08-27,TRADER-0182,Stock,BTC,Sell,742.4804829217102,8716.871267218059,459793.71896220127,526.4508136809525,41100.62809944193,1,3.4821720783942567
TRADE-00008810,2023-03-08,TRADER-0144,Bond,OIL,Buy,,46359.06960408184,506515.1146338076,84.50418363094813,-7706.97662642156,10,1.7468308666859924
TRADE-00008811,2023-03-07,TRADER-0113,Bond,OIL,Buy,667.540137357632,16690.72284237262,423951.1012433977,565.4102030309887,2557.6154530533167,20,9.575583062890507
TRADE-00008812,2023-10-27,TRADER-0079,Bond,AAPL,Buy,285.7598165448437,15457.223663981866,848227.4245599604,452.6642929657607,6586.958149696689,10,8.568658759537485
TRADE-00008813,2020-07-01,TRADER-0063,Bond,ETH,Sell,414.3675777496444,7425.951000203224,613509.5366679074,249.8080116917657,41795.551313818076,10,9.911039863765357
TRADE-00008814,2022-08-05,TRADER-0077,Stock,OIL,Buy,483.2363251945943,39671.77727950033,93335.31569591996,2691.119577601574,40646.56569125692,10,9.289029898328371
TRADE-00008815,2022-07-26,TRADER-0149,Bond,ETH,Buy,71.41625598921549,14335.039173854448,787585.8021866642,2036.2764241002396,39789.57576637606,5,7.631631879252653
TRADE-00008816,2020-03-07,TRADER-0079,Crypto,GOLD,Sell,866.0756695595169,20045.57864804643,506543.17311028956,67.32703351784986,11633.19373067893,2,6.9353836854866735
TRADE-00008817,2022-09-13,TRADER-0200,,OIL,Sell,439.6782135320432,670.5751373641358,805741.1517080074,69.9692833094009,23802.07061656801,1,3.5724962552332515
TRADE-00008818,2020-07-02,TRADER-0179,Stock,ETH,Sell,655.4801490975073,1560.4205548230173,824975.6216075736,175.00583641498935,33421.66373998389,5,3.8631868672630993
TRADE-00008819,2020-11-03,TRADER-0110,Stock,GOLD,Sell,862.6044777623998,24147.203124720614,527693.4836618145,589.6116550885107,19534.94265185363,10,3.3819626687571924
TRADE-00008820,2021-09-08,TRADER-0055,Crypto,BTC,Buy,873.819320792746,49285.33342900759,249970.24244930482,622.2446393071242,16411.23686613654,5,5.627463127317576
TRADE-00008821,2022-12-18,TRADER-0052,Crypto,AAPL,Buy,172.74236384430048,46252.419352641926,716477.2515217043,52.36276625690684,4951.317952521424,10,2.3431790650328317
TRADE-00008822,2021-09-01,TRADER-0065,Commodity,OIL,Buy,417.92667571225854,11464.84927382809,937772.901034861,614.3001114217607,37187.76121406898,20,4.722997673339115
TRADE-00008823,2021-03-26,TRADER-0116,Stock,OIL,Buy,9.974703324644484,31126.224076378276,93086.63810639533,223.04889830079222,28896.493741205937,5,7.051748549627484
TRADE-00008824,2022-08-03,TRADER-0153,,OIL,Buy,92.5293990053085,17564.173197203352,264181.1988721552,94.6814365309302,9725.014209143243,5,4.794536026811965
TRADE-00008825,2023-03-30,TRADER-0042,Commodity,GOOGL,Buy,828.2933578694613,37600.888673424975,726005.5381919647,976.8790591414119,25225.032434917986,2,7.618466709343602
TRADE-00008826,2023-04-02,TRADER-0043,Commodity,BTC,,986.2942152145472,5574.920698629857,729844.7345224436,164.6687755360271,13108.343204615208,10,5.418260347355972
TRADE-00008827,2020-07-03,TRADER-0105,Crypto,OIL,Sell,94.39197400030456,6119.549578308376,314705.1878374533,136.90273525117846,2413.2770891225446,2,9.822951066218135
TRADE-00008828,2020-12-24,TRADER-0071,Crypto,BTC,Buy,801.1996652724946,28599.517226777425,12558.310037578067,367.9806413794229,27469.977584035696,10,2.572100849874506
TRADE-00008829,2023-12-27,TRADER-0134,Bond,ETH,Buy,770.0176841929612,44022.626521889375,193271.74937403022,749.4738277705876,10382.64606489884,2,2.905055303215749
TRADE-00008830,2023-08-07,TRADER-0039,Forex,,Buy,64.32823392288523,46642.714626986766,122097.82704133521,146.33453992972522,-6410.74419502845,10,7.75691997309455
TRADE-00008831,2021-03-26,TRADER-0191,Forex,GOLD,Sell,800.5366486522875,15896.88832868237,184061.32549983906,441.6149234849436,44468.99274004894,20,8.02248007067697
TRADE-00008832,2021-03-16,TRADER-0065,Commodity,AAPL,Buy,359.0346120155156,22398.109359091974,658506.1187009034,663.080125965323,16980.058809551243,5,3.2132459310846047
TRADE-00008833,2022-01-02,TRADER-0193,Crypto,AAPL,Buy,294.73052122592327,28060.197432634093,873468.6982871838,330.2510658229758,17767.66866703796,1,2.9709765285935363
TRADE-00008834,2020-11-19,TRADER-0084,Commodity,OIL,Buy,383.67829752320534,35555.70874843886,628016.9680008889,425.1962493389809,12828.052259119188,2,3.2027952205954975
TRADE-00008835,2022-02-06,TRADER-0174,Stock,GOLD,Sell,423.75373194847174,27506.417146501408,895576.9187965925,263.5587243835262,37260.996016075784,2,7.704223058730176
TRADE-00008836,2022-11-06,TRADER-0164,Commodity,ETH,Buy,117.02220773317372,36551.04288297,66164.56159355835,260.2602516188416,45760.729486837,5,2.2791242512512384
