shipment_id,order_date,delivery_date,origin_city,destination_city,carrier,weight_kg,distance_km,shipping_cost,delivery_days,on_time,package_type,customer_rating
SHIP-006032,2023-08-17,2024-03-09,Mumbai,Mumbai,DTDC,35.537926113464934,388,4762.0,5.0,1,Box,2
SHIP-006033,2022-06-20,2023-11-07,Bangalore,Bangalore,FedEx,54.477399160074164,2443,335.0,6.0,0,Pallet,5
SHIP-006034,2022-03-22,2022-01-28,Delhi,Bangalore,FedEx,72.78777905760295,2329,52.0,,1,Pallet,2
SHIP-006035,2022-09-13,2022-09-05,Chennai,Kolkata,DTDC,85.73815361386917,2108,1169.0,10.0,1,Box,2
SHIP-006036,2024-01-14,2023-01-16,Bangalore,Chennai,DHL,44.580870187458416,1912,,10.0,1,Pallet,5
SHIP-006037,2023-04-06,2024-01-09,Delhi,Pune,DTDC,16.437508258927444,153,3400.0,3.0,1,Pallet,3
SHIP-006038,2023-11-20,2023-03-17,Delhi,Bangalore,DTDC,23.770604688416004,210,4471.0,9.0,1,Box,3
SHIP-006039,2022-03-29,2023-11-08,Chennai,Bangalore,DTDC,40.649676588773765,58,664.0,3.0,0,Box,4
SHIP-006040,2022-12-01,2024-06-12,Bangalore,Pune,DTDC,74.13173643788829,1236,3951.0,11.0,1,Envelope,1
SHIP-006041,2022-07-21,2022-09-04,Mumbai,Bangalore,DHL,99.78527924175316,481,3356.0,1.0,1,Envelope,1
SHIP-006042,2022-05-13,2024-01-04,Bangalore,Chennai,FedEx,26.569951115754815,525,3641.0,14.0,1,Box,5
SHIP-006043,2024-06-05,2024-04-04,Chennai,Mumbai,BlueDart,64.60055392929932,307,1633.0,14.0,0,Pallet,5
SHIP-006044,2022-06-10,2022-05-21,Chennai,Mumbai,DTDC,11.822139036796138,2082,2038.0,6.0,1,Envelope,2
SHIP-006045,2022-05-05,2022-04-08,Mumbai,Kolkata,DTDC,47.90150755756019,19810,3470.0,1.0,1,Envelope,4
SHIP-006046,2022-09-07,2023-02-26,Mumbai,Bangalore,FedEx,57.91296267950273,1051,3327.0,14.0,0,Box,4
SHIP-006047,2022-08-11,2024-01-29,Bangalore,Kolkata,DHL,31.139528551820646,1532,3978.0,13.0,0,Pallet,2
SHIP-006048,2022-02-08,2022-12-07,Bangalore,Pune,BlueDart,19.681808093768502,1771,3397.0,3.0,1,Envelope,1
SHIP-006049,2022-03-03,2023-01-13,Mumbai,Mumbai,FedEx,41.44171752148873,1772,1759.0,2.0,1,Pallet,1
SHIP-006050,2023-06-20,2022-10-16,Bangalore,Delhi,DTDC,74.06652769477216,1876,4476.0,8.0,1,Box,1
SHIP-006051,2023-06-03,2023-07-22,Delhi,Chennai,DTDC,25.609231813583754,2449,612.0,10.0,1,Pallet,2
SHIP-006052,2022-01-16,2024-01-04,Mumbai,Mumbai,FedEx,38.4378355529606,2703,306.0,5.0,0,Pallet,3
SHIP-006053,2023-03-21,2023-10-27,Mumbai,Chennai,BlueDart,29.18841905269539,1495,3074.0,2.0,0,Envelope,4
SHIP-006054,2022-06-10,2023-12-04,Chennai,Chennai,BlueDart,36.869345099194696,464,4827.0,6.0,1,,2
SHIP-006055,2022-04-05,2022-07-24,Bangalore,Bangalore,DHL,48.28256642808037,2303,1605.0,10.0,0,Pallet,3
SHIP-006056,2023-07-07,2023-11-23,Mumbai,Kolkata,DTDC,81.09810719986885,1179,3397.0,2.0,1,Box,3
SHIP-006057,2023-10-20,2022-09-16,Mumbai,Mumbai,FedEx,45.26887680496595,2521,897.0,9.0,1,Box,5
SHIP-006058,2024-04-20,2022-04-27,Chennai,Kolkata,DHL,79.62622506857672,2060,3182.0,2.0,1,Pallet,3
SHIP-006059,2023-08-06,2023-08-13,Bangalore,Chennai,DTDC,44.48096698191412,1382,4915.0,12.0,0,Pallet,5
SHIP-006060,2023-12-22,2022-05-14,Bangalore,Chennai,FedEx,45.05608535131922,1586,4740.0,6.0,1,Pallet,1
SHIP-006061,2023-07-28,2024-06-04,Mumbai,Delhi,FedEx,21.026626647666518,1089,4661.0,3.0,0,Envelope,3
SHIP-006062,2022-10-17,2024-03-25,Mumbai,Mumbai,DHL,16.70284682388715,1313,3724.0,11.0,1,Pallet,2
SHIP-006063,2023-03-04,2023-06-21,Bangalore,Chennai,DHL,88.8178424396428,841,1982.0,12.0,1,Box,3
SHIP-006064,2024-03-01,2023-01-01,Delhi,Mumbai,DTDC,78.98505675630986,2220,4145.0,12.0,0,Box,3
SHIP-006065,2023-12-20,2023-10-31,Bangalore,Bangalore,DHL,64.22353931048389,57,4399.0,5.0,0,Envelope,5
SHIP-006066,2023-01-08,2024-06-11,Bangalore,Bangalore,BlueDart,98.6700073719211,2090,1134.0,2.0,1,Box,3
SHIP-006067,2023-03-31,2023-07-05,Bangalore,Chennai,DHL,37.6406867253161,1220,4217.0,6.0,1,Box,2
SHIP-006068,2023-08-21,2022-06-15,Delhi,Kolkata,DTDC,20.407124664072573,1329,2699.0,5.0,1,Envelope,2
SHIP-006069,2024-05-16,2024-02-05,Delhi,Chennai,FedEx,10.454110556275634,2270,4204.0,7.0,1,Box,3
SHIP-006070,2022-12-28,2022-03-09,Chennai,Mumbai,BlueDart,15.982596391274326,2704,1169.0,2.0,0,Box,4
SHIP-006071,2024-05-24,2024-05-18,Bangalore,Kolkata,DTDC,48.82081318136988,1964,3295.0,1.0,0,Box,3
SHIP-006072,2022-03-10,2023-12-27,Chennai,Mumbai,BlueDart,6.92195671618193,2709,968.0,,1,Envelope,3
SHIP-006073,2022-02-17,2024-03-16,Bangalore,Kolkata,DHL,51.95453593868452,165,3363.0,7.0,0,Box,1
SHIP-006074,2023-02-23,2022-11-16,Chennai,Chennai,BlueDart,44.45503996497327,79,1746.0,12.0,1,Pallet,2
SHIP-006075,2024-01-22,2023-12-13,Delhi,Chennai,DTDC,99.09545165967877,2825,723.0,8.0,0,Pallet,1
SHIP-006076,2022-11-16,2023-04-18,Mumbai,Kolkata,FedEx,24.531783904083397,1995,1399.0,14.0,1,Box,2
SHIP-006077,2024-05-13,2022-12-07,Bangalore,Pune,DHL,55.014668013290155,1554,,3.0,0,Pallet,4
SHIP-006078,2023-12-15,2023-04-12,Mumbai,Mumbai,DHL,2.5954651461229163,1136,2241.0,4.0,1,Pallet,1
SHIP-006079,2023-10-31,2022-01-05,Delhi,Bangalore,DHL,51.37040679747055,1878,3061.0,,1,Envelope,3
SHIP-006080,2022-02-08,2022-12-30,Bangalore,Bangalore,BlueDart,55.93350319795665,427,3175.0,10.0,1,Pallet,4
SHIP-006081,2023-10-16,2023-01-25,Bangalore,Chennai,DTDC,51.86988577668448,1791,4824.0,2.0,0,Box,2
SHIP-006082,2024-05-03,2023-03-13,Delhi,Pune,BlueDart,97.5486208126582,506,1687.0,3.0,0,Box,4
SHIP-006083,2022-01-31,2022-04-17,Delhi,Delhi,FedEx,74.09152669228698,2281,4155.0,8.0,0,Pallet,4
SHIP-006084,2022-04-19,2022-10-15,Chennai,Delhi,BlueDart,993.2662027281764,71,158.0,13.0,1,Box,4
SHIP-006085,2022-12-01,2022-06-02,Chennai,Mumbai,DTDC,81.44940948756877,1482,1318.0,2.0,1,Box,1
SHIP-006086,2023-12-27,2023-02-15,Chennai,Kolkata,BlueDart,9.321305924115483,1939,2247.0,4.0,0,Pallet,5
SHIP-006087,2023-09-01,2022-05-09,Mumbai,Mumbai,DTDC,9.690163898769466,1088,4364.0,10.0,1,Box,4
SHIP-006088,2023-11-26,2022-07-15,Bangalore,Pune,FedEx,69.99423720265287,2488,642.0,8.0,1,Envelope,5
SHIP-006089,2023-01-16,2023-03-07,Chennai,Delhi,DHL,36.127108534678044,1996,1244.0,8.0,1,Pallet,2
SHIP-006090,2022-08-17,2023-03-12,Chennai,Kolkata,DHL,38.31157462695916,1896,594.0,3.0,1,Box,3
SHIP-006091,2024-04-09,2023-08-19,Mumbai,Kolkata,DHL,29.709392712913658,1025,4598.0,11.0,1,Envelope,3
SHIP-006092,2022-11-01,2023-03-10,Mumbai,Mumbai,DTDC,97.34553728967225,158,323.0,8.0,1,Envelope,2
SHIP-006093,2022-08-13,2024-03-17,Chennai,Pune,BlueDart,26.01226221195165,2447,2640.0,8.0,1,,4
SHIP-006094,2023-07-09,2022-10-09,Delhi,Chennai,DTDC,87.33854531157496,590,1981.0,6.0,1,Box,3
SHIP-006095,2024-02-07,2023-09-28,Delhi,Pune,DHL,83.40702553736,501,1924.0,10.0,0,Envelope,5
SHIP-006096,2023-12-26,2022-06-22,Delhi,Delhi,DTDC,85.62775434376327,929,4495.0,10.0,0,Box,2
SHIP-006097,2022-10-09,2022-10-14,Chennai,Chennai,DHL,64.10583944716191,746,2249.0,9.0,1,Pallet,2
SHIP-006098,2024-01-16,2023-04-28,Mumbai,Bangalore,DTDC,20.000540809768076,787,788.0,11.0,1,Envelope,1
SHIP-006099,2023-05-05,2023-10-15,Mumbai,Mumbai,DHL,82.03208885862709,343,,6.0,1,Box,1
SHIP-006100,2023-12-30,2024-04-12,Chennai,Pune,DHL,75.81156023742062,2976,4844.0,1.0,0,Envelope,1
SHIP-006101,2023-04-01,2022-08-22,Delhi,Delhi,BlueDart,28.946285796948867,707,1101.0,1.0,0,Pallet,2
SHIP-006102,2022-10-04,2022-04-07,Chennai,Chennai,FedEx,46.371004992084465,1584,4467.0,2.0,1,Pallet,3
SHIP-006103,2024-04-05,2022-07-30,Delhi,Chennai,DHL,36.1891694062036,1570,911.0,10.0,1,Envelope,1
SHIP-006104,2023-04-12,2023-09-25,Delhi,Mumbai,DHL,21.936496936411572,2145,4738.0,10.0,0,Pallet,1
SHIP-006105,2022-08-24,2023-06-12,Chennai,Mumbai,DHL,67.42389583658775,2393,2772.0,7.0,1,Box,4
SHIP-006106,2024-05-18,2024-05-07,Chennai,Delhi,DTDC,95.32397339673633,2217,2887.0,7.0,0,Pallet,3
SHIP-006107,2024-04-17,2023-08-18,Bangalore,Kolkata,FedEx,28.767897259888013,468,3808.0,2.0,0,,4
SHIP-006108,2022-07-01,2023-06-21,Bangalore,Kolkata,DTDC,13.681002003449775,1282,950.0,14.0,0,Box,5
SHIP-006109,2023-05-10,2022-08-05,Delhi,Pune,FedEx,62.705850350719714,1263,4701.0,13.0,0,Box,5
SHIP-006110,2022-07-20,2024-05-20,Delhi,Kolkata,FedEx,8.24255873843908,1366,1907.0,6.0,1,Box,2
SHIP-006111,2023-02-02,2023-07-04,Bangalore,Chennai,BlueDart,36.96108641901188,691,2162.0,1.0,1,Box,4
SHIP-006112,2022-11-09,2024-03-27,Mumbai,Chennai,DHL,27.338068860775067,1818,3869.0,2.0,1,Envelope,2
SHIP-006113,2023-04-13,2024-04-07,Chennai,Chennai,DTDC,46.557542257190704,2546,1068.0,2.0,0,Pallet,1
SHIP-006114,2022-10-31,2023-12-07,Chennai,Pune,BlueDart,72.83630871834846,979,4897.0,4.0,1,Box,1
SHIP-006115,2024-05-02,2023-10-19,Mumbai,Mumbai,DHL,19.209421866233257,359,2064.0,12.0,1,Pallet,4
SHIP-006116,2022-03-14,2023-07-16,Delhi,Delhi,BlueDart,17.75183723800217,2327,4085.0,4.0,1,Box,1
SHIP-006117,2022-12-24,2024-05-08,Delhi,Bangalore,DHL,99.3693747081802,1145,2296.0,4.0,0,Pallet,2
SHIP-006118,2022-03-24,2022-05-21,Bangalore,Delhi,DTDC,72.99591084583739,2326,3170.0,3.0,1,Pallet,4
SHIP-006119,2023-12-07,2024-03-22,Mumbai,Bangalore,DHL,4.307298485978058,440,958.0,13.0,0,Pallet,1
SHIP-006120,2023-04-11,2023-08-09,Mumbai,Kolkata,FedEx,36.59151406961015,2333,949.0,1.0,0,Pallet,3
SHIP-006121,2023-03-31,2022-04-19,Chennai,Pune,BlueDart,36.7593059727963,2368,304.0,5.0,1,Pallet,5
SHIP-006122,2023-03-16,2022-12-15,Mumbai,Pune,DHL,82.04766302645945,238,,8.0,1,Box,1
SHIP-006123,2023-06-10,2024-04-18,Delhi,Delhi,FedEx,12.873996396981383,2167,3542.0,11.0,1,Pallet,4
SHIP-006124,2023-10-11,2024-04-15,Bangalore,Pune,BlueDart,35.509997045783685,1488,1945.0,11.0,1,Box,3
SHIP-006125,2023-09-30,2022-04-25,Chennai,Delhi,BlueDart,15.007264167479073,2012,4944.0,1.0,1,Envelope,1
SHIP-006126,2022-04-07,2024-02-26,Chennai,Delhi,FedEx,94.13154537047323,302,4721.0,2.0,0,Pallet,4
SHIP-006127,2022-12-08,2022-04-25,Chennai,Mumbai,FedEx,91.08660872918122,1375,3608.0,4.0,1,Envelope,1
SHIP-006128,2024-01-21,2022-02-09,Chennai,Chennai,DTDC,63.250935611262726,2577,2014.0,5.0,0,Box,3
SHIP-006129,2024-02-19,2023-08-08,Chennai,Kolkata,FedEx,61.528650330228345,2281,2095.0,14.0,0,Envelope,1
SHIP-006130,2023-01-11,2022-04-04,Delhi,Kolkata,DTDC,20.079363212900887,2975,2940.0,,0,Pallet,4
SHIP-006131,2023-10-04,2024-05-23,Chennai,Mumbai,DTDC,71.05761700955102,669,1929.0,9.0,1,Pallet,5
SHIP-006132,2023-01-21,2022-08-31,Delhi,Delhi,BlueDart,57.29456793632754,725,1608.0,13.0,1,Pallet,1
SHIP-006133,2023-06-26,2024-03-01,Bangalore,Bangalore,DHL,93.48372228832493,465,3458.0,11.0,0,Box,1
SHIP-006134,2024-01-01,2024-02-14,Mumbai,Kolkata,BlueDart,8.369224167561368,926,3358.0,10.0,1,Envelope,3
SHIP-006135,2022-07-10,2022-12-22,Chennai,Delhi,DTDC,1.8720464810174373,1444,1149.0,1.0,0,Envelope,3
SHIP-006136,2023-09-26,2024-01-14,Chennai,Kolkata,DTDC,52.718759217070755,1514,4474.0,13.0,1,Envelope,3
SHIP-006137,2023-08-26,2022-05-10,Chennai,Delhi,DHL,27.23885636404351,371,1144.0,3.0,0,Envelope,3
SHIP-006138,2022-01-12,2023-08-05,Chennai,Chennai,FedEx,4.2704142259250055,2464,78.0,12.0,1,Envelope,2
SHIP-006139,2023-11-01,2023-02-23,Delhi,Chennai,FedEx,6.253065312246158,2012,1390.0,6.0,1,Envelope,1
SHIP-006140,2022-10-25,2022-05-02,Bangalore,Kolkata,DTDC,83.91379340836953,1822,4731.0,5.0,0,Pallet,3
SHIP-006141,2024-02-20,2022-04-28,Mumbai,Mumbai,BlueDart,30.703376434912727,1967,491.0,1.0,0,Pallet,5
SHIP-006142,2024-03-21,2022-01-10,Chennai,Pune,DHL,42.33313593833279,2475,1603.0,8.0,1,Box,4
SHIP-006143,2022-09-01,2022-03-11,Bangalore,Delhi,FedEx,58.48453046964863,2409,1278.0,12.0,1,Envelope,1
SHIP-006144,2024-02-14,2023-04-07,Bangalore,Kolkata,DHL,86.01683106609457,1288,,3.0,1,Envelope,3
SHIP-006145,2023-09-06,2023-01-26,Bangalore,Bangalore,FedEx,55.25917493988416,751,1415.0,10.0,0,Envelope,2
SHIP-006146,2022-03-20,2023-01-21,Bangalore,Mumbai,BlueDart,67.74538322915458,1290,278.0,4.0,0,Box,1
SHIP-006147,2023-09-23,2023-06-25,Chennai,Chennai,BlueDart,59.03367021819556,770,2432.0,6.0,0,Envelope,5
SHIP-006148,2023-02-10,2024-04-04,Bangalore,Chennai,BlueDart,70.86984427626614,2770,1497.0,2.0,1,Envelope,1
SHIP-006149,2023-01-08,2022-09-07,Mumbai,Mumbai,DHL,3.769605625426816,2429,1687.0,3.0,1,Box,1
SHIP-006150,2023-01-12,2023-11-27,Chennai,Kolkata,DTDC,8.518955847139042,1321,1157.0,13.0,1,Box,2
SHIP-006151,2023-04-10,2023-05-05,Mumbai,Kolkata,DHL,1.108208718209711,1856,2699.0,12.0,0,Pallet,2
SHIP-006152,2022-05-24,2023-04-03,Delhi,Delhi,FedEx,89.3380530531426,2934,2243.0,10.0,1,Box,5
SHIP-006153,2024-02-27,2023-04-12,Delhi,Chennai,BlueDart,72.9041090377196,1002,4649.0,7.0,1,,5
SHIP-006154,2022-11-16,2023-04-05,Bangalore,Chennai,FedEx,64.8162154065593,890,1504.0,6.0,0,Pallet,1
SHIP-006155,2023-11-02,2022-11-07,Delhi,Mumbai,DHL,45.26118341765044,950,1510.0,9.0,0,Pallet,4
SHIP-006156,2022-10-28,2023-07-18,Bangalore,Pune,DHL,23.509504249143745,228,3027.0,2.0,1,Box,3
SHIP-006157,2022-04-12,2022-01-27,Mumbai,Bangalore,BlueDart,65.72084604358254,1065,517.0,2.0,0,Box,4
SHIP-006158,2023-05-09,2022-03-20,Bangalore,Delhi,DTDC,45.95091031910784,2397,3762.0,12.0,1,Box,3
SHIP-006159,2023-01-01,2022-07-06,Bangalore,Delhi,DHL,63.18599801065269,201,4249.0,10.0,0,Box,1
SHIP-006160,2022-08-24,2023-12-27,Mumbai,Chennai,BlueDart,42.89422596216086,686,1765.0,6.0,1,Pallet,1
SHIP-006161,2022-02-16,2024-04-21,Bangalore,Pune,FedEx,95.92834815381022,1646,78.0,14.0,1,Envelope,1
SHIP-006162,2022-08-29,2023-05-13,Chennai,Bangalore,FedEx,35.48764581466689,906,2104.0,6.0,1,Pallet,1
SHIP-006163,2023-03-16,2022-06-13,Chennai,Mumbai,BlueDart,59.27749417883635,1384,677.0,14.0,1,Box,4
SHIP-006164,2024-05-21,2023-04-21,Chennai,Kolkata,DHL,54.28886819955128,1142,2629.0,6.0,0,Pallet,1
SHIP-006165,2024-01-24,2022-11-15,Mumbai,Delhi,DHL,14.454282543001586,1933,564.0,3.0,0,Pallet,4
SHIP-006166,2022-12-19,2022-07-20,Chennai,Pune,DTDC,36.348604580052594,1277,2477.0,14.0,1,Pallet,4
SHIP-006167,2022-08-23,2023-01-24,Chennai,Chennai,DTDC,72.02794371546295,74,4963.0,2.0,1,Envelope,2
SHIP-006168,2022-03-02,2023-08-08,Delhi,Delhi,DHL,89.42109335191387,96,3140.0,5.0,0,Pallet,3
SHIP-006169,2022-10-14,2022-12-11,Chennai,Pune,FedEx,74.33325226877518,611,245.0,5.0,0,Pallet,4
SHIP-006170,2023-03-14,2023-01-28,Delhi,Delhi,FedEx,50.421797180660406,1481,,3.0,0,Pallet,2
SHIP-006171,2023-02-21,2023-11-27,Mumbai,Delhi,DTDC,47.710926240543856,2868,1062.0,1.0,0,Box,2
SHIP-006172,2024-05-15,2023-12-01,Chennai,Bangalore,BlueDart,87.44967955952522,1139,939.0,8.0,0,Envelope,1
SHIP-006173,2022-04-18,2023-05-18,Mumbai,Kolkata,FedEx,50.15109177917256,392,2617.0,4.0,1,Pallet,3
SHIP-006174,2022-11-01,2023-10-13,Bangalore,Mumbai,DTDC,12.120019426641592,1036,4936.0,2.0,0,Pallet,5
SHIP-006175,2023-11-05,2023-03-06,Mumbai,Bangalore,DTDC,54.849035520425694,629,3665.0,11.0,0,Envelope,2
SHIP-006176,2023-05-21,2023-07-09,Chennai,Bangalore,FedEx,91.06341247299488,2509,332.0,2.0,0,Pallet,2
SHIP-006177,2023-01-29,2023-03-21,Mumbai,Bangalore,FedEx,90.12565459435731,1843,1818.0,4.0,0,Pallet,3
SHIP-006178,2024-03-10,2023-12-24,Delhi,Mumbai,BlueDart,72.61751364189129,613,1664.0,12.0,1,Box,2
SHIP-006179,2023-07-01,2022-03-28,Chennai,Pune,DHL,41.8569892187129,1910,2003.0,5.0,1,Envelope,5
SHIP-006180,2022-03-30,2024-03-11,Chennai,Pune,DTDC,16.30903580693252,2068,4513.0,4.0,1,Envelope,1
SHIP-006181,2024-03-22,2023-02-09,Chennai,Mumbai,FedEx,25.98017246440047,2687,1463.0,6.0,1,Box,1
SHIP-006182,2023-04-19,2023-01-11,Mumbai,Delhi,DTDC,85.52081826082294,2082,3358.0,13.0,1,Box,4
SHIP-006183,2022-09-25,2024-04-24,Chennai,Chennai,DHL,21.78528854445899,1543,798.0,4.0,0,Box,5
SHIP-006184,2022-12-25,2023-11-22,Bangalore,Bangalore,DTDC,81.73467615907256,1845,2575.0,11.0,0,Box,4
SHIP-006185,2022-11-08,2024-02-14,Mumbai,Mumbai,FedEx,38.51051525423762,2852,1231.0,4.0,1,Box,3
SHIP-006186,2023-05-18,2022-05-26,Bangalore,Delhi,BlueDart,33.803985868630235,605,1817.0,7.0,1,Envelope,5
SHIP-006187,2024-03-02,2024-02-29,Mumbai,Pune,DTDC,54.34197087673949,1461,295.0,7.0,1,Envelope,4
SHIP-006188,2023-03-12,2024-05-28,Delhi,Delhi,FedEx,81.80359000485672,2770,1846.0,8.0,1,Pallet,1
SHIP-006189,2022-06-25,2024-02-22,Chennai,Bangalore,DTDC,34.272562972586854,1362,2827.0,7.0,1,Box,1
SHIP-006190,2023-07-19,2022-04-17,Bangalore,Kolkata,DHL,14.995122634427041,1537,1059.0,7.0,0,Box,3
SHIP-006191,2023-06-11,2022-07-05,Delhi,Pune,DHL,51.28686023188587,2859,4309.0,8.0,0,Box,4
SHIP-006192,2022-10-06,2022-06-29,Bangalore,Bangalore,FedEx,83.57714328620825,2650,1293.0,11.0,0,Box,2
SHIP-006193,2023-05-15,2022-06-20,Bangalore,Bangalore,DTDC,20.22599248053807,2394,1144.0,6.0,0,Box,3
SHIP-006194,2023-08-13,2023-08-09,Bangalore,Bangalore,DHL,89.5273980931072,1737,4504.0,14.0,0,Envelope,2
SHIP-006195,2024-05-25,2023-03-25,Chennai,Delhi,FedEx,43.01606620948156,2958,1681.0,3.0,0,Pallet,3
SHIP-006196,2022-07-04,2024-05-24,Delhi,Delhi,DTDC,62.454558468520446,2709,1280.0,3.0,1,Box,4
SHIP-006197,2023-04-05,2024-03-06,Mumbai,Kolkata,BlueDart,87.21607009997241,803,1177.0,5.0,0,Envelope,3
SHIP-006198,2024-04-20,2024-04-04,Bangalore,Chennai,BlueDart,5.677524516208776,835,3948.0,10.0,1,Envelope,5
SHIP-006199,2023-10-08,2022-10-10,Mumbai,Mumbai,BlueDart,82.86624004790676,1496,4038.0,5.0,0,Pallet,1
SHIP-006200,2022-02-07,2022-03-21,Bangalore,Chennai,DTDC,97.24329371912866,2551,,13.0,0,Box,4
SHIP-006201,2022-01-29,2022-03-12,Bangalore,Chennai,DHL,40.58870381474107,442,692.0,2.0,1,Box,5
SHIP-006202,2024-02-02,2023-06-13,Chennai,Kolkata,DTDC,48.53118690569652,1303,,9.0,1,Box,1
SHIP-006203,2023-02-06,2023-07-06,Chennai,Delhi,DHL,90.96298120865889,1791,3337.0,6.0,0,Pallet,1
SHIP-006204,2022-03-24,2023-08-26,Chennai,Kolkata,DTDC,85.02648862678303,643,3058.0,9.0,0,Box,4
SHIP-006205,2023-12-06,2022-08-04,Bangalore,Mumbai,DTDC,32.06030451313032,2879,4480.0,7.0,1,Pallet,4
SHIP-006206,2022-04-12,2022-06-02,Mumbai,Pune,BlueDart,56.88923441928768,1456,3462.0,,0,Pallet,2
SHIP-006207,2023-10-16,2023-08-02,Mumbai,Pune,BlueDart,55.47702916056597,94,2473.0,8.0,1,Envelope,5
SHIP-006208,2023-07-14,2022-06-18,Chennai,Chennai,BlueDart,68.39742431543394,435,3587.0,8.0,1,Box,5
SHIP-006209,2023-10-13,2024-06-06,Bangalore,Delhi,BlueDart,72.88955893558659,1048,3808.0,5.0,0,Pallet,2
SHIP-006210,2024-02-05,2024-06-18,Chennai,Mumbai,FedEx,4.941275208526591,1271,1494.0,2.0,0,Envelope,5
SHIP-006211,2024-02-15,2024-03-27,Mumbai,Pune,DTDC,28.934830680569668,674,800.0,5.0,0,Envelope,3
SHIP-006212,2022-06-23,2022-01-24,Chennai,Chennai,DTDC,34.76688335923089,2499,2291.0,6.0,0,Box,2
SHIP-006213,2023-01-06,2024-03-12,Bangalore,Kolkata,FedEx,54.22658251379717,395,3490.0,8.0,0,Envelope,4
SHIP-006214,2022-06-10,2022-01-30,Bangalore,Mumbai,BlueDart,4.564327891643483,2551,105.0,14.0,0,Envelope,3
SHIP-006215,2023-09-12,2024-01-22,Mumbai,Bangalore,FedEx,64.62704977273016,2138,1582.0,7.0,0,Pallet,4
SHIP-006216,2024-05-31,2023-03-08,Delhi,Mumbai,FedEx,53.486709250080416,1704,3245.0,8.0,0,Pallet,3
SHIP-006217,2023-05-29,2022-05-16,Mumbai,Kolkata,DTDC,35.953914045960644,2642,2657.0,5.0,1,Envelope,4
SHIP-006218,2023-12-02,2022-06-11,Bangalore,Kolkata,BlueDart,95.95978219748599,1545,2167.0,12.0,0,Box,1
SHIP-006219,2023-06-15,2023-10-15,Mumbai,Bangalore,DTDC,41.29420536598446,2356,76.0,7.0,0,Box,2
SHIP-006220,2022-07-19,2023-01-20,Mumbai,Bangalore,DTDC,61.37230554902833,1459,1028.0,7.0,1,Box,4
SHIP-006221,2022-08-22,2023-02-08,Mumbai,Bangalore,DHL,53.851899239105734,2395,,3.0,0,Envelope,3
SHIP-006222,2023-07-19,2023-11-08,Bangalore,Bangalore,DHL,82.28637065336594,1907,3704.0,11.0,1,Envelope,4
SHIP-006223,2023-10-21,2024-06-19,Mumbai,Bangalore,FedEx,21.025123146925637,61,3591.0,13.0,0,Box,2
SHIP-006224,2023-04-10,2022-03-01,Bangalore,Delhi,BlueDart,27.064730297042647,2417,3208.0,9.0,0,Box,2
SHIP-006225,2023-05-02,2023-06-11,Chennai,Pune,FedEx,85.7127035983832,1068,1967.0,11.0,1,Pallet,1
SHIP-006226,2022-02-16,2022-09-06,Chennai,Mumbai,DTDC,64.82256940316609,155,4483.0,4.0,0,Pallet,1
SHIP-006227,2022-10-22,2022-06-02,Bangalore,Delhi,FedEx,72.19235929559008,224,760.0,3.0,1,Box,1
SHIP-006228,2023-05-28,2024-05-28,Mumbai,Kolkata,BlueDart,10.179339349949295,1599,3094.0,12.0,1,Box,5
SHIP-006229,2022-07-23,2022-06-01,Chennai,Mumbai,FedEx,30.36896420887927,2297,2005.0,7.0,0,Box,2
SHIP-006230,2022-04-03,2023-06-27,Mumbai,Delhi,DHL,27.732673651102182,692,4047.0,11.0,1,Box,2
SHIP-006231,2023-10-07,2022-07-09,Delhi,Delhi,BlueDart,88.80834836045969,1768,4944.0,6.0,0,Envelope,2
SHIP-006232,2022-06-21,2024-03-06,Chennai,Kolkata,BlueDart,76.20450725541593,774,965.0,9.0,0,Pallet,2
SHIP-006233,2024-06-10,2023-10-23,Mumbai,Delhi,FedEx,22.15035861107241,2613,3546.0,14.0,1,Envelope,4
SHIP-006234,2023-03-24,2023-11-27,Bangalore,Mumbai,BlueDart,56.012447836572356,506,2077.0,7.0,1,Pallet,3
SHIP-006235,2023-10-16,2023-10-01,Mumbai,Mumbai,BlueDart,41.91673417085988,1486,3186.0,1.0,1,Envelope,5
SHIP-006236,2023-06-23,2024-06-16,Bangalore,Kolkata,DTDC,288.7614693222254,504,4191.0,9.0,1,Box,3
SHIP-006237,2024-03-29,2023-05-12,Chennai,Pune,DHL,30.793071467855825,195,1525.0,2.0,1,Envelope,2
SHIP-006238,2023-06-12,2022-01-28,Chennai,Pune,DTDC,24.585102101975234,2170,141.0,3.0,1,Box,2
SHIP-006239,2023-07-02,2024-06-08,Bangalore,Chennai,FedEx,96.90521130454168,2953,2963.0,4.0,1,Envelope,4
SHIP-006240,2023-04-08,2023-01-03,Mumbai,Delhi,DHL,55.11054320082787,2505,1638.0,4.0,0,Pallet,2
SHIP-006241,2024-06-10,2022-12-22,Chennai,Pune,DTDC,16.152463403209353,2155,4800.0,3.0,0,Box,1
SHIP-006242,2022-01-10,2024-05-11,Chennai,Mumbai,BlueDart,67.20336072672029,2317,3977.0,8.0,1,Envelope,3
SHIP-006243,2022-05-03,2022-10-29,Chennai,Pune,DTDC,62.74622727367492,1059,932.0,12.0,0,Envelope,2
SHIP-006244,2023-12-06,2022-09-25,Bangalore,Kolkata,FedEx,3.9039401016317434,1167,4563.0,10.0,1,Envelope,4
