sensor_id,timestamp,location,temperature_c,humidity_pct,pressure_hpa,vibration,battery_level,signal_strength,error_code,operational_status
SENSOR-0073,2024-02-18 01:10:00,Warehouse,40.46264716563711,23.748016083169297,933.811118935482,6.736154961689003,89.10837959715384,-79,2,Normal
SENSOR-0001,2024-06-17 14:47:00,Warehouse,34.28074470314472,24.446354367552825,948.551435838664,8.435256957705505,76.79175319289303,-70,0,Warning
SENSOR-0008,2024-08-10 18:50:00,Factory A,52.80050000460656,84.87622432839034,1005.3197781347665,9.705760337011561,45.20809152982528,-57,0,Normal
SENSOR-0038,2024-10-22 02:56:00,Office,53.50593949823829,36.79895463186534,1035.449510690003,2.230024258072907,71.4468928954266,-65,0,Normal
SENSOR-0013,2024-12-19 02:37:00,Lab,-3.2112554712762016,88.87913044629231,1048.1053043766915,5.351053873380538,44.74030514557303,-72,3,Warning
SENSOR-0089,2024-02-27 05:58:00,Warehouse,19.209788749221552,94.144566559148,1001.1676431574053,7.92350496203921,35.942506693278176,-36,0,Critical
SENSOR-0077,2024-02-26 19:39:00,Lab,-4.986896847958894,63.10456005130192,1003.3050540837735,4.307082332453493,25.141552509955577,-71,2,Critical
SENSOR-0099,2024-10-26 06:49:00,Lab,3.350432562321771,77.14580606873385,1098.9966453356008,9.192917670450214,60.72010168015384,-55,0,Critical
SENSOR-0100,2024-08-12 21:20:00,Factory A,52.94224400381573,23.186199398986762,973.1231305492248,4.123307787159577,15.157952180733892,-44,0,Warning
SENSOR-0029,2024-01-01 20:11:00,Office,-3.052147379827198,35.62578806690007,973.6070559467428,1.6666979104263968,19.367214900503516,-93,0,Normal
SENSOR-0035,2024-05-08 22:19:00,Factory A,25.138406930839302,30.333961204684048,1089.1358302868812,3.1192697169093373,76.9823424757373,-75,0,Critical
SENSOR-0038,2024-12-29 05:56:00,Office,22.000288824933477,94.70823716089254,921.1121730868751,2.2712895510268316,58.163824760047234,87,0,Warning
SENSOR-0015,2024-11-27 07:12:00,Factory B,32.95155999148385,90.00580526186161,935.848460590699,3.8551280938248933,86.59879509543869,-84,0,Normal
SENSOR-0034,2024-11-24 10:42:00,Office,-1.6960820990932994,55.21100829217657,1062.9363724020902,9.839160267568976,96.32386475996239,-38,1,Warning
SENSOR-0037,2024-09-21 08:42:00,Warehouse,60.73129831380446,29.310159107962956,1023.6711622333717,1.652562771387014,97.05945733105125,-92,0,Normal
SENSOR-0052,2024-09-18 10:35:00,Office,46.99609711142729,62.251799065771685,986.0462553298134,0.044885165026634644,45.31243649432219,-81,3,Warning
SENSOR-0095,2024-11-11 10:00:00,Warehouse,75.46987269709338,37.71169622760748,935.4747017994832,8.305494015482708,76.73972135496385,-47,0,Normal
SENSOR-0010,2024-08-23 14:20:00,Office,47.97865581839897,82.605434927538,900.5815062900853,3.8191855264741568,,-84,2,Normal
SENSOR-0024,2024-08-21 14:53:00,Lab,11.68749282097151,51.72147320283181,996.8357130706916,6.338425270312151,22.285177510279475,-99,0,Critical
SENSOR-0084,2024-05-15 04:41:00,Lab,71.67098759857359,84.37675030493949,961.9328433047015,6.862477668576719,5.764483717615665,-40,0,Normal
SENSOR-0075,2024-11-29 22:58:00,Office,65.3658141048223,56.32320847740394,910.4941027632431,5.393881409712292,29.367883633605395,-78,0,Critical
SENSOR-0060,2024-04-06 12:38:00,Office,73.10867936706866,81.58738346600454,916.9750254190524,4.353489880468258,5.7692479337911,-60,0,Critical
SENSOR-0022,2024-05-11 11:01:00,Factory A,7.689983672886701,35.89249134951529,1026.2107419647296,4.456720264731818,93.81310768413105,-78,3,Warning
SENSOR-0014,2024-02-23 16:47:00,Factory B,44.60680820645991,65.58870717224036,908.6672352646506,2.1309060616300304,50.3785995727894,-81,3,Normal
SENSOR-0058,2024-09-27 02:33:00,Factory A,8.360457207175987,24.13420760999046,1040.444387067025,1.9119101949465056,6.3959164394383645,-75,1,Warning
SENSOR-0042,2024-01-31 00:23:00,Lab,27.447839250316953,35.238795510362095,1075.8679466682715,9.314676315484316,47.74376562182724,-59,1,Normal
SENSOR-0030,2024-09-28 05:06:00,Lab,68.2313437923104,82.99417495895864,1046.7669957728353,2.230960847302974,68.46995787344254,-62,0,Normal
SENSOR-0020,2024-02-05 20:05:00,Lab,67.54671785358552,44.1541542509825,935.0560606383286,9.566509300507843,27.907083983327308,-44,0,Critical
SENSOR-0045,2024-07-01 19:08:00,Factory A,7.878075763873042,24.046589764457302,919.4891668660119,0.7792945766075077,92.40259874097038,-62,1,Normal
SENSOR-0054,2024-11-22 14:49:00,Office,18.220996749792256,77.09847445166068,1073.6853692866057,7.704127500658925,83.40419905232272,-70,0,Warning
SENSOR-0019,2024-06-09 05:34:00,Factory B,51.95878455804874,32.87677699279992,990.4867015197469,5.113926638737607,53.49358829597962,-40,2,Warning
SENSOR-0017,2024-08-02 14:07:00,Warehouse,16.715172043142466,86.35717376244496,1075.4776565688142,3.4280613129948323,81.77212471109746,-80,0,Critical
SENSOR-0007,2024-04-25 17:25:00,Office,60.88856649244008,99.01945729173147,1018.0141001081183,2.7191993731102104,5.668276477015244,-90,0,Warning
SENSOR-0007,2024-03-12 12:16:00,Lab,8.566661006049543,63.4450734547974,1029.8070223732093,7.55135092468744,,-32,2,Critical
SENSOR-0079,2024-04-27 14:18:00,Factory B,19.757059233576914,94.13564790028911,1014.8996685007113,1.2393891715143357,77.79017267517486,-63,2,Critical
SENSOR-0064,2024-07-02 17:34:00,Factory B,17.666597101113563,50.474848501138105,980.953184271548,7.059400481824197,9.493673360735377,-47,2,Critical
SENSOR-0044,2024-06-21 09:10:00,Factory B,53.34873744791322,57.90450390352187,998.7036107990705,6.544190707768067,21.501519621311882,-74,1,Normal
SENSOR-0052,2024-12-22 14:55:00,Office,52.59734812766367,69.73504202274796,965.0292829853793,4.11460262761074,89.77703095960922,-42,0,Warning
SENSOR-0007,2024-03-12 19:59:00,Office,7.3210067619351555,49.533067117398545,946.5737104488492,7.590085844859283,22.33268422728687,-50,1,Critical
SENSOR-0074,2024-09-10 15:03:00,Warehouse,-5.0474027067259915,70.67880337057962,1078.998020335718,1.791544806815747,66.39595169771847,-69,3,Warning
SENSOR-0026,2024-02-27 19:30:00,Lab,70.84000743526691,53.29038206151783,1018.4453551272935,4.8082135392756,13.647806169756194,-83,1,Normal
SENSOR-0047,2024-09-12 23:51:00,Lab,40.409589531656124,39.485093881792814,1048.0200109571226,8.940180361856552,2.550657552149349,-66,0,Warning
SENSOR-0028,2024-09-20 18:37:00,Factory B,40.37904727306234,88.93527952063175,1055.273819328145,6.485654181146618,35.25282890776062,-65,3,Warning
SENSOR-0030,2024-04-19 22:33:00,Factory B,67.4177866139057,87.20086271580067,989.8934808650247,1.9412155213788207,75.03537020350296,-45,1,Critical
SENSOR-0024,2024-11-27 12:06:00,Factory A,31.080477834123947,41.815885732988036,1084.8142257381817,5.49606879055993,64.42442685478345,-93,0,Normal
SENSOR-0036,2024-03-27 20:19:00,Factory B,28.094246459016226,41.86681291381876,1030.311764935904,7.807615967037949,10.105385796723231,-32,0,Warning
SENSOR-0011,2024-09-01 17:06:00,Factory B,25.784971914902364,38.99595822464585,914.2711913499796,5.05199421330866,2.5811999487125314,-77,0,Critical
SENSOR-0086,2024-05-13 16:35:00,Lab,73.25746872025299,99.53420671764114,1005.3073145589434,8.742260589898708,64.08327424789402,-95,2,Warning
SENSOR-0048,2024-04-22 22:04:00,Office,38.323986230649396,72.27775097946875,945.6788787433986,5.439162061937992,69.09020829104328,-89,0,Critical
SENSOR-0096,2024-06-23 18:32:00,Factory B,36.44373849023178,83.1314299915112,1094.6040276040032,5.578423621267464,30.31534684331303,-97,0,Warning
SENSOR-0052,2024-04-24 04:19:00,Office,69.65448478731747,33.98657220394017,998.8908443393078,2.0580976783658658,11.343012860885537,-54,2,Warning
SENSOR-0067,2024-08-19 18:27:00,Office,68.01843612294523,41.642709196765125,918.6966560877507,5.222570640285386,1.4426555269923425,-89,1,Normal
SENSOR-0059,2024-03-20 18:22:00,Office,62.867665899385514,47.835258078049854,996.8905943544205,0.5337147632602324,44.05443445275354,-47,0,Warning
SENSOR-0055,2024-01-18 03:38:00,Warehouse,25.99441347512527,91.24469515220765,1072.057809936954,6.04959308940969,43.90525374626235,-64,3,Warning
SENSOR-0099,2024-01-27 20:50:00,Factory A,21.510798564152367,73.39152204326051,904.669110596359,0.20676598162878368,17.070169294835267,-66,0,Warning
SENSOR-0091,2024-01-15 11:07:00,Factory A,59.04977231145641,46.0092602026721,1024.0914513622326,8.39570689830568,21.892883074819323,-84,1,Critical
SENSOR-0039,2024-09-16 17:47:00,Factory A,33.19595179679691,82.52526902757936,936.1536014875105,2.4321295149408506,91.3033007330847,-37,0,Critical
SENSOR-0068,2024-09-24 03:56:00,Warehouse,9.438534989360548,38.48424526927048,1060.1889588280396,2.802862531294985,99.14660840398832,-64,0,Normal
SENSOR-0017,2024-08-31 11:37:00,Factory B,24.701031720574413,75.33181675045427,1031.7501534387102,8.84585212065982,80.03970443664205,-86,2,Warning
SENSOR-0075,2024-07-07 19:38:00,Warehouse,51.81979719316669,95.83259468583144,951.1799447276446,1.4212664063768332,25.25137767578054,-58,1,Warning
SENSOR-0026,2024-09-25 08:35:00,Factory A,15.94283845331999,20.455217035100112,937.492309095845,9.309157255967467,79.73562390021375,-91,3,Critical
SENSOR-0016,2024-01-17 12:14:00,Factory B,71.82743819198531,87.06499503429548,958.0380801217173,8.973228178712688,68.62901270993919,-86,2,Critical
SENSOR-0075,2024-06-16 13:12:00,Factory B,-7.985442819224858,23.763728005746625,1057.8562406911064,7.774674225095879,3.7269271034815588,-38,0,Warning
SENSOR-0013,2024-08-09 22:56:00,Office,29.286678776090483,72.6830985413743,967.6225509444788,1.0002278737703385,4.576716987996465,-36,0,Normal
SENSOR-0039,2024-02-16 02:35:00,Factory B,22.782373346936033,93.13165523985663,1083.2931169783365,3.434670730443136,67.68979565042483,-38,0,Normal
SENSOR-0042,2024-09-15 07:34:00,Lab,56.841122781131645,29.533119630381606,1057.754873153664,7.600524147446088,98.64032208306635,-61,0,Warning
SENSOR-0014,2024-10-01 00:28:00,Office,28.97310559523808,41.569771634450646,1063.9793542972607,5.062575107852236,38.53275479905026,-55,0,Warning
SENSOR-0034,2024-09-18 14:04:00,Warehouse,61.18975485242713,80.64991529806335,982.92272720295,6.897425351448757,78.01560411760488,-85,2,Warning
SENSOR-0041,2024-05-27 09:09:00,Factory B,79.38619705167073,78.20274457543098,927.3549158099815,5.012996217132825,38.71934735854723,-90,0,Normal
SENSOR-0027,2024-08-30 14:13:00,Factory A,76.82739051825268,39.448041196251964,1019.8135383807593,5.320326693878652,65.30319538542119,-36,0,Warning
SENSOR-0054,2024-05-24 06:19:00,Office,40.01110857955925,57.680699242128874,902.5926033578772,6.267065216623539,71.74988814265313,-61,3,Warning
SENSOR-0071,2024-10-15 13:08:00,Lab,-6.378204402481753,42.26184593435542,922.6260624105953,3.9954094545009076,92.99989935244149,-72,2,Warning
SENSOR-0045,2024-05-02 10:20:00,Lab,74.23631418019775,75.31287190498645,1049.355082517545,5.22089450088172,28.089464353918427,-34,1,Warning
SENSOR-0045,2024-02-29 00:33:00,Factory A,-5.946360873425532,94.85180410402288,1012.0859819473593,7.354051573640107,86.89981252382624,-65,0,Warning
SENSOR-0070,2024-01-03 10:44:00, Factory A ,58.23715644513382,71.39799676044495,907.614309312304,8.647352142968282,65.57023424876921,-45,0,Critical
SENSOR-0074,2024-11-29 09:40:00,Factory A,0.09279677424158272,84.68931700917553,1077.864478546223,6.331304234896775,,-64,0,Warning
SENSOR-0012,2024-01-12 08:06:00,Office,24.441194938184424,55.32150928162865,967.3205333270004,0.32423017691817213,29.722503052300574,-49,1,Critical
SENSOR-0051,2024-05-16 09:39:00,Warehouse,14.84834750077427,69.32779268346792,1014.2019332647392,2.729991317156306,49.29036710258686,-83,0,Critical
SENSOR-0019,2024-04-06 03:01:00,Factory B,79.03787571514802,20.959392457797243,1094.525302760082,3.1396080294011264,28.3233254331114,-56,3,Normal
SENSOR-0043,2024-03-11 08:47:00,Warehouse,17.25672541603873,25.22263090332696,961.8093313594712,8.434933124655831,,-44,0,Critical
SENSOR-0025,2024-06-05 21:02:00,Factory A,16.172821130556454,83.2680276281222,963.8026379809262,6.93124295401898,78.13897175680295,-69,1,Normal
SENSOR-0078,2024-01-27 14:21:00,Warehouse,7.876522441004511,96.38859848371142,1015.3634130241583,6.751320152068089,15.071386535647102,-87,0,Critical
SENSOR-0069,2024-10-14 20:36:00,Factory A,57.68653985476334,20.50661665588068,926.3147490832051,2.5863874158196465,8.24965456938841,-74,0,Warning
SENSOR-0094,2024-07-05 00:48:00,Office,47.57444883972351,34.52293215889935,1052.2200412922914,9.053564715179814,18.106141767125937,73,0,Normal
SENSOR-0026,2024-08-10 14:36:00,Factory A,65.51248534729106,86.60679067681728,975.0022447470751,1.177958333226894,51.87742910212021,-42,3,Critical
SENSOR-0015,2024-11-29 20:20:00,Factory B,13.183513409256886,68.76840851537892,908.4469496633864,2.4527239326211,84.54848245524093,-87,0,Critical
SENSOR-0024,2024-12-07 08:28:00,Warehouse,20.779963850249146,57.401888251261006,910.0860140601743,9.250401255319675,79.11255928104598,-63,0,Warning
SENSOR-0066,2024-02-12 03:50:00,Office,24.042169251726797,39.03431994199471,918.9936612954474,2.442679797085574,8.04402303250038,-82,0,Warning
SENSOR-0078,2024-02-26 12:54:00,Lab,34.05608121993969,33.94206023982626,926.8776462917817,5.782463325652819,65.31913160891655,-89,1,Warning
SENSOR-0003,2024-05-03 09:05:00,Lab,27.376698288861036,34.982863841348184,952.3394407991157,7.915846714108201,91.06479125314658,-34,3,Warning
SENSOR-0070,2024-07-30 07:26:00,Warehouse,68.10858236597787,80.75537922516105,926.5280126766626,6.013577971761704,58.80444788297545,-100,1,Critical
SENSOR-0099,2024-11-03 22:14:00,Lab,74.81657536177708,78.93095995111065,997.1022744993254,0.6852316974623496,17.609539889026117,-98,0,Warning
SENSOR-0085,2024-03-12 00:39:00,Office,51.175135117195104,26.13983523950111,1021.3391910312221,7.51639889797808,12.083612145745414,-88,0,Critical
SENSOR-0093,2024-06-03 16:06:00,Factory B,19.263660604797945,92.24231457754667,916.6205764252389,6.632254998569235,26.464815209948334,-96,0,Normal
SENSOR-0060,2024-01-26 14:18:00,Lab,33.22842186962297,67.04070057783716,1090.1178518276042,8.310001095476483,73.8539328438896,-98,1,Critical
SENSOR-0030,2024-05-04 17:00:00,Factory B,0.09152546238680337,50.72194113536276,1039.9788214291589,5.786602231206116,76.3799853718658,-56,2,Normal
SENSOR-0007,2024-06-10 05:40:00,Office,57.69825677399918,66.17293235366112,1069.9691064492395,4.29537400357259,87.24225738882055,-97,0,Normal
SENSOR-0003,2024-08-18 03:22:00,Warehouse,32.14555673845041,84.64635464815106,1071.5906723773464,5.387187905799652,16.323447447175145,-100,2,Warning
SENSOR-0046,2024-03-25 14:24:00,Warehouse,-4.180756449906985,23.72727345700995,998.9764166209644,0.7646484378504503,69.88139840806154,-65,3,Normal
SENSOR-0074,2024-02-17 01:24:00,Warehouse,77.6817028164058,21.47664229062885,962.9911943004747,7.883484546865357,43.409566048195856,-52,1,Critical
SENSOR-0013,2024-01-26 01:43:00,Warehouse,40.29163986786968,51.78667254463282,985.7269812279434,9.528276824430996,44.81546127897631,-46,2,Warning
SENSOR-0034,2024-10-07 11:05:00,Factory B,79.68737708744888,90.07628095497319,959.2443442532673,8.806099113631701,31.82237213666561,-76,2,Warning
SENSOR-0043,2024-04-13 10:40:00,Lab,62.99711195344291,49.11256394012641,931.013400066923,3.276218339088323,94.18118028501857,-65,0,Warning
SENSOR-0040,2024-12-27 21:54:00,Factory B,51.61933936930978,90.86777793517743,933.3247508414897,2.0618099857115126,55.442812331919875,-43,0,Normal
SENSOR-0077,2024-01-12 20:10:00,Office,11.758612740560565,87.88636161338147,1064.23269100589,0.6043316962878464,99.95057786484762,-56,0,Normal
SENSOR-0007,2024-04-19 22:14:00,Lab,13.12729023433159,64.75667778105134,1053.2453740466012,7.1176708781325075,,-51,0,Warning
SENSOR-0007,2024-01-29 17:10:00,Warehouse,65.6146970460701,84.2231563188045,1028.9559809954112,4.909340912251622,90.83725687161441,-78,0,Critical
SENSOR-0053,2024-06-24 23:53:00,Factory A,74.67093682097594,93.0275089891944,1064.8913603703118,1.1959222756220333,91.87183384252599,-69,0,Normal
SENSOR-0099,2024-08-18 10:26:00,Lab,16.2226741385052,87.44337822394147,1034.6594396101914,4.216184648583374,37.78452978936095,-58,0,Critical
SENSOR-0080,2024-10-30 07:39:00,Warehouse,44.69926446268108,98.27273275071362,964.693193462079,1.158210401987152,89.91711628914905,-75,0,Critical
SENSOR-0022,2024-08-24 07:19:00,Factory B,54.37815726092343,77.99592437388264,1038.577736402928,3.559553805288287,39.90426808540203,-80,3,Critical
SENSOR-0042,2024-08-16 15:10:00,Office,74.25166918506645,44.215774995857586,947.0704868696977,9.590862307706997,80.85044671200708,-79,0,Normal
SENSOR-0038,2024-03-10 04:19:00,Factory A,54.76671545746488,29.904148662260468,974.5904830153476,3.6974621874340063,19.666622477340013,-84,0,Warning
SENSOR-0031,2024-06-28 01:01:00,Factory A,12.147227797902676,47.919116295240336,990.2646826433523,0.844447277683289,63.15748201875181,-35,0,Normal
SENSOR-0071,2024-05-10 14:01:00,Factory B,32.23509274231249,61.30572245775848,1077.9423382021578,8.262515718094463,68.1909561471249,-100,3,Normal
SENSOR-0025,2024-07-27 23:49:00,Warehouse,32.20936659344981,22.91593183407101,982.4539778038807,7.0562257484751125,93.65472730214557,-37,2,Critical
SENSOR-0063,2024-04-24 16:58:00,Factory A,67.56894458891745,28.119454743811154,1079.7545466701806,7.138091646061193,36.2020057187823,-73,0,Warning
SENSOR-0033,2024-04-16 18:06:00,Warehouse,6.542551914759141,46.89774482752719,1064.914083309266,4.350972190028584,64.25977875940876,-79,3,Normal
SENSOR-0022,2024-06-27 04:39:00,Lab,19.097181869131198,47.75939870196274,1094.0203794634717,5.884611047769091,15.710363784320636,-75,0,Warning
SENSOR-0057,2024-12-22 17:34:00,Lab,2.4743618316985785,40.542377089554236,940.7621413521676,7.359703840584254,55.92450287875702,-72,0,Normal
SENSOR-0050,2024-02-05 02:24:00,Factory B,40.61361003905363,82.46680584695099,941.5749535259729,3.6094300673764987,29.987148028957623,-56,3,Warning
SENSOR-0054,2024-11-24 08:04:00,Warehouse,33.768155687184745,49.07443997220362,1019.535371779227,9.110111313238612,28.501191559187088,-31,0,Normal
SENSOR-0039,2024-08-28 23:32:00,Office,22.10898014752177,28.035565791162654,901.9872597370158,0.35244279065828166,7.30286544257609,-55,0,Normal
SENSOR-0012,2024-09-11 13:10:00,Office,40.0152366248802,82.00049203769515,925.7112332394391,3.12565997504751,,-63,0,Critical
SENSOR-0031,2024-01-27 18:58:00,Office,67.66364170469387,89.5605197866279,1038.5641862251946,2.1121248983429606,40.15442453012453,-84,0,Normal
SENSOR-0025,2024-05-18 08:31:00,Warehouse,59.50696326153985,86.99345964133434,941.6359089834527,1.810824007792875,32.01740509849965,-95,0,Warning
SENSOR-0060,2024-12-03 12:11:00,Lab,26.138884325450903,80.46809075149798,944.0383678802121,3.9285887568106173,44.3619900215064,-73,0,Warning
SENSOR-0068,2024-09-19 15:53:00,Factory A,27.591989171313784,71.46399060935059,1073.1640480224403,9.656662044704095,34.96983319566384,-70,0,Normal
SENSOR-0025,2024-06-17 15:31:00,Lab,43.81621477492117,87.63076150807858,1075.1117507066094,2.1314283385499766,32.64676784469486,-44,3,Warning
SENSOR-0025,2024-07-04 19:07:00,Office,28.978084109071837,32.97358317841112,1046.9678400306436,6.942588538678082,41.817209774109045,-66,0,Warning
SENSOR-0071,2024-06-06 03:43:00,Lab,-7.25095269158717,96.56017247446906,1036.791572176901,2.339935220478128,50.69497920654914,-83,0,Normal
SENSOR-0084,2024-05-19 01:34:00,Lab,34.95236007733468,94.36048759088776,932.6884989513869,9.739566882176188,65.6625620489322,-79,0,Normal
SENSOR-0046,2024-09-29 07:50:00,Lab,24.764130027918974,27.638872879369316,1099.0388037946304,7.82686998343877,25.978210802125723,-34,0,Warning
SENSOR-0097,2024-04-26 22:30:00,Office,1.7417394907291506,69.57280471997403,967.7973491323629,2.1783772687665772,,-35,0,Normal
SENSOR-0037,2024-06-13 17:38:00,Factory A,75.91246999414135,32.2718142766628,1059.3652207479163,3.065398490974239,3.2497493326307803,-85,2,Normal
SENSOR-0063,2024-04-10 21:43:00,Factory A,-0.5178065167078234,61.700433948187495,933.0651010439854,5.10271895186856,71.90133298572876,-62,0,Critical
SENSOR-0030,2024-03-08 06:05:00,Office,53.81230829248915,91.85671924976288,966.5340645978068,6.678089555839075,74.41958850500234,-42,0,Normal
SENSOR-0003,2024-09-08 23:29:00,Warehouse,50.07134622055368,43.09356042833775,967.0971720798373,4.086781696496393,36.129231521142934,-40,3,Critical
SENSOR-0089,2024-07-27 23:23:00,Lab,32.541056934118835,99.5161286782071,1064.931496531684,0.2806883053729736,50.60703774193789,-81,0,Warning
SENSOR-0024,2024-07-12 19:00:00,Factory B,-3.338249823795472,47.45638732352319,910.2088412745636,2.991452887308893,48.19127696218355,-48,0,Normal
SENSOR-0007,2024-08-22 19:39:00,Office,39.679765821419025,91.67385813676955,980.3880895179957,2.01756038614708,29.336500248245102,-89,0,Warning
SENSOR-0091,2024-04-29 15:33:00,Lab,43.65320014492028,46.77384321393349,911.4350625847115,7.495927356366608,54.59388838851127,-66,1,Warning
SENSOR-0095,2024-05-02 00:40:00,Factory A,76.53150452845185,62.42561823064301,972.7264062889573,9.517868575459813,83.11571104575162,-57,2,Critical
SENSOR-0058,2024-12-30 12:18:00,Lab,5.062523968546264,88.22405680698304,1050.0113248852817,3.8489748230376,38.548284163318755,-42,0,Warning
SENSOR-0009,2024-04-28 16:19:00,Office,59.060241245804605,59.60461507426242,1065.2348029272111,2.9951581214326395,37.76276450810051,-66,0,Warning
SENSOR-0005,2024-01-26 20:36:00,Factory A,25.365787321141873,77.17617597046231,916.3042126319087,9.394085805933877,85.44784983278686,-85,0,Critical
SENSOR-0085,2024-03-21 02:55:00,Office,71.22409399961514,42.939921276300254,1030.9782272775603,2.814512335526099,29.329567346298514,-54,0,Critical
SENSOR-0047,2024-11-21 07:52:00,Warehouse,33.75945657845131,47.62850012934507,977.2606984320928,5.085596758863643,6.683842291431141,-35,0,Normal
SENSOR-0021,2024-07-31 12:47:00,Warehouse,6.7352807622567745,34.947048827488025,906.4279563811675,5.942908213032614,93.64843963580131,-59,0,Critical
SENSOR-0041,2024-07-19 13:46:00,Lab,19.33905539575838,80.73849239838864,1012.0446186505227,8.79780001309799,44.725095338759644,-84,1,Warning
SENSOR-0026,2024-11-03 01:36:00,Lab,11.04997517041864,45.21035840939062,1030.9976535848152,8.049787177309915,9.607255095498168,-63,0,Warning
SENSOR-0087,2024-05-31 13:22:00,Factory B,77.71965298943397,75.78998946838774,1017.2164541413192,3.681762954296782,20.95330969725199,-57,0,Warning
SENSOR-0031,2024-12-07 08:46:00,Office,62.147239962944354,29.802026694329644,981.585246504058,6.63618691743732,33.513964066596515,-49,2,Critical
SENSOR-0084,2024-09-19 10:46:00,Lab,71.47158640352029,25.451819217960427,932.1105478882866,1.217870065338501,20.514984771865674,-46,0,Normal
SENSOR-0001,2024-08-13 16:19:00,Factory A,62.26066504639712,56.40350300717113,1047.349236145587,4.662890042948248,0.7803727733769805,-34,3,Critical
SENSOR-0007,2024-04-15 23:05:00,Office,28.07238114213201,56.8666823090104,956.4955169089161,2.4347983370359416,20.414643759855554,-73,0,Critical
SENSOR-0055,2024-12-25 00:51:00,Lab,11.593536421580037,32.94186318157229,1099.086968461136,1.6924529686409973,33.04302385595299,-34,3,Critical
SENSOR-0093,2024-05-07 11:17:00,Factory B,22.794378396443648,86.13918790165627,995.7166001055691,7.888548494401906,21.13567446743344,-58,0,Critical
SENSOR-0054,2024-12-30 11:47:00,Warehouse,-0.03779955111425437,40.235768762455265,1025.4603339120556,2.81993160571243,50.31358216986048,-45,0,Warning
SENSOR-0047,2024-01-10 22:12:00,Lab,31.212238925499776,52.19307721773451,966.8661972602338,5.628320730927213,82.79959401413319,-86,3,Warning
SENSOR-0076,2024-01-22 01:30:00,Lab,45.823183064211044,49.144308733204845,1096.7721725360723,0.16572591860500308,85.26521732734497,-73,3,Normal
SENSOR-0049,2024-11-23 08:21:00,Office,74.66986306675737,76.37660736396111,1013.7945508999326,8.448009671119433,8.360307807507915,-75,1,Warning
SENSOR-0089,2024-07-20 18:18:00,Lab,45.724068521878095,94.47116594295463,1059.6782701235843,0.94501189781796,17.78383098484926,-69,2,Critical
SENSOR-0001,2024-03-03 11:18:00,Factory B,35.71914733672089,58.902587782041834,942.4594033371058,3.5181200246078848,26.960530625693092,-72,0,Critical
SENSOR-0077,2024-12-17 16:31:00,Warehouse,71.3009451113743,53.548145436320794,967.3049702327996,2.2600815497340045,11.490032667392624,-83,-1,Warning
SENSOR-0090,2024-06-02 12:24:00,Office,18.239077472397785,71.06170880380729,1063.7887744060697,1.2575141795950617,6.6659771173243065,-95,0,Warning
SENSOR-0027,2024-03-04 20:22:00,Office,41.905195044078084,27.172884125536108,900.6202706391981,1.215597905426029,67.85103266259648,-41,1,Critical
SENSOR-0040,2024-04-21 20:22:00,Office,-5.813112280253293,62.84456076042912,900.345511357774,8.050575712330028,18.206780712849934,-59,3,Normal
SENSOR-0095,2024-05-07 23:28:00,Office,65.99130953973443,27.26932627927929,958.1661291233128,9.567158212923836,37.01649288703932,-58,2,Normal
SENSOR-0070,2024-02-15 02:29:00,Office,2.5034302972298725,78.90965733814826,1061.8855070897966,8.215569586580934,94.6139023111565,-57,0,Warning
SENSOR-0065,2024-05-05 20:31:00,Factory A,39.559846355504,24.942054554767523,938.1156726167885,8.36817274318464,90.09391676915777,-94,0,Critical
SENSOR-0057,2024-11-15 07:16:00,Office,-3.201266963987469,65.3300405075664,1013.9765665493746,6.126822187781005,49.79062814402118,-49,0,Critical
SENSOR-0049,2024-03-08 18:53:00,Warehouse,-7.657423142212517,35.49973617322665,1011.1026347770608,7.6153003438131055,17.597712971266144,-39,0,Critical
SENSOR-0024,2024-06-16 23:33:00,Office,56.899539108573336,59.920387818923814,958.4177236315021,1.4364625580634105,41.593761354758506,-43,2,Warning
SENSOR-0038,2024-04-14 15:44:00,Lab,43.47407979557224,73.63595562347595,1066.9885940417364,4.071333273778496,94.5333371259288,-54,0,Warning
SENSOR-0003,2024-01-31 00:20:00,Factory B,22.190466099240467,88.69184148414624,997.4031319297195,3.859216545785482,16.236105361779796,-36,0,Warning
SENSOR-0087,2024-06-17 06:04:00,Warehouse,3.8825378069958436,71.90019919672577,942.7765248386611,0.5308670059973142,79.24847489931565,-67,0,Warning
SENSOR-0056,2024-02-29 11:22:00,Factory B,22.70859177232628,59.59049280526954,915.9740051725839,2.403138818203762,86.35906753606275,-87,1,Warning
SENSOR-0071,2024-04-12 06:58:00,Factory A,31.644216264855892,63.38003465926322,1029.8211474163077,8.915601363622645,75.52397890749488,-46,0,Warning
SENSOR-0098,2024-12-07 04:13:00,Office,32.59439643494172,65.38903630926788,974.6354868967619,1.4041283500198665,23.459706556750692,-84,1,Critical
SENSOR-0017,2024-02-12 17:14:00,Office,56.33644879491027,28.794985594249223,1000.9930963781804,5.227596390440366,34.46180142342302,-41,2,Critical
SENSOR-0053,2024-01-18 11:32:00,Office,31.28316863457413,62.908290497021966,1015.0059225550428,0.43899416150123494,77.34842635747735,-49,0,Critical
SENSOR-0084,2024-03-30 21:45:00,Office,-0.5822280352197176,79.85301468950694,958.848255567228,2.9596633001260275,,-63,1,Normal
