ticket_id,created_date,customer_id,priority,category,channel,agent_id,response_time_hours,resolution_time_hours,customer_satisfaction,is_escalated,is_resolved,reopen_count
TKT-0005653,2024-04-04 13:00:00,CUST-02985,Low,Bug,Email,AGENT-068,5.435492471419849,122.87937345477239,4,1,1.0,3
TKT-0005654,2024-03-30 11:00:00,CUST-02207,High,Bug,Phone,AGENT-036,3.2462395092535736,22.555725494077265,5,1,1.0,2
TKT-0005655,2023-01-07 11:00:00,CUST-00258,Critical,Billing,Phone,AGENT-068,26.859505255392776,99.33725769897185,3,0,0.0,3
TKT-0005656,2023-11-16 03:00:00,CUST-01480,Medium,Feature Request,Social,AGENT-048,24.5943922017358,70.0060928357186,2,1,0.0,2
TKT-0005657,2023-05-21 03:00:00,CUST-00516,,Feature Request,Social,AGENT-100,1.3351517204821306,45.793638010613215,2,0,1.0,2
TKT-0005658,2023-10-07 11:00:00,CUST-02293,Medium,Bug,Chat,AGENT-044,44.89869759775051,115.63946987908216,4,1,0.0,3
TKT-0005659,2023-10-19 13:00:00,CUST-00130,Critical,Feature Request,Phone,AGENT-061,29.423270823902143,128.82242404912776,2,1,0.0,1
TKT-0005660,2023-01-01 04:00:00,CUST-00746,,Bug,Chat,AGENT-001,44.057985578113325,24.982601661898812,1,1,0.0,0
TKT-0005661,2023-07-07 04:00:00,CUST-00325,Low,Feature Request,Phone,AGENT-086,19.89190712718914,24.904822865342112,2,1,1.0,1
TKT-0005662,2024-03-06 23:00:00,CUST-02517,High,Feature Request,Social,AGENT-068,44.60076223326717,,4,0,1.0,3
TKT-0005663,2023-01-14 06:00:00,CUST-02610,High,Technical,Social,AGENT-028,26.739056129838083,30.089151115920213,2,0,0.0,0
TKT-0005664,2024-01-08 21:00:00,CUST-02952,Medium,Bug,Chat,AGENT-035,30.000037289984892,9.691692733191385,3,1,0.0,4
TKT-0005665,2023-01-22 12:00:00,CUST-00540,Medium,Account,Chat,AGENT-015,19.78382345965195,78.69442409258941,4,1,1.0,0
TKT-0005666,2023-01-12 06:00:00,CUST-01125,Critical,Technical,Email,AGENT-055,3.582240972544348,7.6414100135826555,4,0,1.0,2
TKT-0005667,2023-10-20 05:00:00,CUST-02793,Critical,Billing,Email,AGENT-035,24.733371069469754,25.1597261235923,2,1,1.0,3
TKT-0005668,2023-11-21 11:00:00,CUST-01086,Low,Technical,Phone,AGENT-053,32.11667377672567,11.604658824412873,2,1,1.0,1
TKT-0005669,2023-03-02 06:00:00,CUST-02921,Medium,Technical,Phone,AGENT-068,0.17829842194343293,58.79378358975796,5,1,1.0,4
TKT-0005670,2023-10-17 13:00:00,CUST-00127,Medium,Billing,Phone,AGENT-032,1.2142239883439334,140.38928240600933,2,0,1.0,0
TKT-0005671,2023-10-01 04:00:00,CUST-02552,High,Account,Social,AGENT-056,20.05265421405681,115.96235942476962,1,1,0.0,0
TKT-0005672,2023-09-14 04:00:00,CUST-01425,High,Account,Social,AGENT-063,40.49974491053666,,1,1,0.0,0
TKT-0005673,2024-03-24 15:00:00,CUST-00339,High,Feature Request,Social,AGENT-005,31.843353263273517,137.7287880830936,3,0,1.0,1
TKT-0005674,2023-07-21 18:00:00,CUST-00013,Medium,Account,Social,AGENT-024,46.970346632228086,155.116330424213,1,0,1.0,1
TKT-0005675,2023-11-08 19:00:00,CUST-01838,High,Billing,Chat,AGENT-065,42.20983392930224,36.016639967998664,3,1,0.0,3
TKT-0005676,2023-09-25 01:00:00,CUST-01835,Medium,Billing,Email,AGENT-022,2.214624913686295,95.32286172113942,2,0,0.0,3
TKT-0005677,2024-02-06 22:00:00,CUST-01228,High,Feature Request,Social,AGENT-067,38.06028965618804,141.32433175454756,4,0,0.0,3
TKT-0005678,2023-06-12 10:00:00,CUST-00555,Low,Bug,Social,AGENT-094,34.29840400874865,21.96936714020499,5,1,0.0,4
TKT-0005679,2023-01-12 04:00:00,CUST-00912,Critical,Technical,Email,AGENT-011,35.596121592543554,96.4042214900964,2,0,0.0,0
TKT-0005680,2024-03-08 18:00:00,CUST-00666,Low,Billing,Email,AGENT-095,16.451212152980265,161.17918696788507,4,1,1.0,1
TKT-0005681,2024-04-10 09:00:00,CUST-02755,High,Bug,Social,AGENT-078,6.053964305177992,13.310673359591776,3,0,0.0,1
TKT-0005682,2024-03-29 01:00:00,CUST-00697,High,Billing,Chat,AGENT-060,7.749557612129085,162.2432271554918,4,1,1.0,3
TKT-0005683,2024-04-25 16:00:00,CUST-01048,Low,Account,Chat,AGENT-042,14.218994020032193,135.87653019538544,3,1,1.0,1
TKT-0005684,2023-11-24 02:00:00,CUST-00697,Low,Account,Social,AGENT-019,47.94761929137384,64.96408481067124,1,0,1.0,0
TKT-0005685,2023-03-18 08:00:00,CUST-02871,Medium,Feature Request,Phone,AGENT-057,46.74937982258943,72.80728778134817,3,0,1.0,2
TKT-0005686,2024-02-09 01:00:00,CUST-00986,Low,Billing,Chat,AGENT-071,8.521356713911045,86.29303881017752,3,0,1.0,1
TKT-0005687,2023-12-11 05:00:00,CUST-02959,Low,Account,Social,AGENT-063,28.366291235164553,127.93712101937854,1,0,0.0,1
TKT-0005688,2024-02-18 13:00:00,CUST-00006,Critical,Billing,Chat,AGENT-016,29.27117129300256,110.93754033031685,2,1,1.0,0
TKT-0005689,2023-09-09 20:00:00,CUST-01225,Critical,Technical,Chat,AGENT-045,1.805445625072485,161.58565590469814,4,0,1.0,3
TKT-0005690,2023-09-24 12:00:00,CUST-00491,Low,Account,Chat,AGENT-006,4.133728181380521,18.156284583233166,2,0,1.0,0
TKT-0005691,2023-11-06 00:00:00,CUST-00697,Critical,Technical,Phone,AGENT-006,1.431463947096928,6.540743971140205,3,1,1.0,1
TKT-0005692,2024-04-16 12:00:00,CUST-02190,High,Account,Chat,AGENT-096,40.84734610733277,7.270489038333077,1,0,0.0,4
TKT-0005693,2023-08-03 18:00:00,CUST-00801,,Account,Chat,AGENT-033,4.704204570648756,40.2200832829441,1,0,0.0,3
TKT-0005694,2024-04-30 01:00:00,CUST-01240,Medium,Account,Chat,AGENT-025,24.18283614284998,164.59554386443725,2,1,1.0,1
TKT-0005695,2023-09-27 20:00:00,CUST-01351,High,Feature Request,Email,AGENT-027,21.764669430972635,157.65249416882585,1,0,1.0,3
TKT-0005696,2023-09-28 03:00:00,CUST-02111,Medium,Account,Email,AGENT-045,38.85634008436874,116.65953551149182,1,1,0.0,2
TKT-0005697,2023-07-19 20:00:00,CUST-01124,Medium,Bug,Phone,AGENT-049,27.530421503290107,25.061899820653927,2,0,0.0,0
TKT-0005698,2023-09-27 18:00:00,CUST-00586,Critical,Feature Request,Email,AGENT-100,37.923526621692424,159.85694407534533,1,0,1.0,3
TKT-0005699,2023-12-04 17:00:00,CUST-01726,Low,Bug,Email,AGENT-084,24.805335557111462,46.267671026136036,3,1,0.0,1
TKT-0005700,2024-04-24 20:00:00,CUST-00425,Low,Feature Request,Phone,AGENT-004,40.69364960542225,27.073227974595266,1,1,0.0,0
TKT-0005701,2023-08-08 18:00:00,CUST-01654,Critical,Feature Request,Chat,AGENT-009,16.10916680829739,27.009359581068203,4,1,1.0,0
TKT-0005702,2023-09-25 19:00:00,CUST-02823,Critical,Billing,Social,AGENT-086,25.292942419966728,146.7879612798352,2,1,0.0,2
TKT-0005703,2023-03-16 11:00:00,CUST-02294,Low,Technical,Email,AGENT-012,2.1400897481626924,60.9131895431461,2,0,0.0,3
TKT-0005704,2023-06-16 11:00:00,CUST-01148,Low,Billing,Chat,AGENT-062,22.338378208103556,93.99899108147532,1,0,,4
TKT-0005705,2023-01-30 05:00:00,CUST-02354,High,Account,Email,AGENT-045,18.836202255941352,127.07415919046143,1,0,,1
TKT-0005706,2023-10-20 09:00:00,CUST-00087,Critical,Technical,Phone,AGENT-043,8.18544135022303,16.175091084397913,1,0,0.0,3
TKT-0005707,2024-03-03 09:00:00,CUST-02074,Critical,Feature Request,Phone,AGENT-048,17.60779637364709,116.80062994805078,4,1,1.0,0
TKT-0005708,2024-03-14 03:00:00,CUST-01110,Critical,Technical,Chat,AGENT-033,41.56498921223867,98.18568113102401,2,1,,1
TKT-0005709,2023-08-13 00:00:00,CUST-00733,High,Bug, Social ,AGENT-089,5.210590724949926,161.44143448638692,5,1,1.0,3
TKT-0005710,2024-01-18 21:00:00,CUST-02655,High,Account,Social,AGENT-052,8.99327839504318,159.93800711297564,5,0,1.0,1
TKT-0005711,2024-04-08 18:00:00,CUST-00879,Critical,Feature Request,Social,AGENT-056,40.04236641043739,33.16319363631139,2,0,1.0,3
TKT-0005712,2023-04-25 03:00:00,CUST-02371,Medium,Technical,Social,AGENT-042,26.596411377896338,87.11703466773012,2,0,0.0,4
TKT-0005713,2023-05-26 20:00:00,CUST-01823,,Technical,Chat,AGENT-070,45.99558525408359,163.3924457900838,2,0,0.0,0
TKT-0005714,2023-12-22 02:00:00,CUST-01396,Medium,Account,Phone,AGENT-081,38.21708519605953,46.34866331085757,2,0,1.0,4
TKT-0005715,2023-03-30 19:00:00,CUST-01613,Critical,Account,Social,AGENT-078,5.194251792904053,26.96885960001873,3,1,1.0,1
TKT-0005716,2023-04-07 03:00:00,CUST-00855,Low,Account,Phone,AGENT-008,46.93787588777189,133.311541770476,3,1,1.0,1
TKT-0005717,2024-01-05 04:00:00,CUST-01798,Low,Feature Request,Phone,AGENT-086,18.06420632693179,126.46764919878842,5,0,0.0,1
TKT-0005718,2024-03-13 17:00:00,CUST-02574,Low,Bug,Social,AGENT-081,4.081036379115517,83.23494355814,1,1,1.0,1
TKT-0005719,2023-07-01 18:00:00,CUST-02257,High,Technical,Social,AGENT-066,6.274696046136967,161.07454239272695,2,0,0.0,3
,2023-11-16 21:00:00,CUST-02247,Low,Technical,Email,AGENT-096,9.75656682919407,30.13066344403421,5,1,1.0,0
TKT-0005721,2023-03-07 13:00:00,CUST-02007,Low,Technical,Chat,AGENT-070,41.14454848214684,108.72738259099185,1,1,,0
TKT-0005722,2023-06-29 16:00:00,CUST-00481,High,Billing,Phone,AGENT-031,22.586694266538665,96.61068044102949,4,1,1.0,2
TKT-0005723,2023-12-05 00:00:00,CUST-00319,High,Feature Request,Phone,AGENT-016,18.807078700192157,113.21649268205482,1,1,0.0,0
TKT-0005724,2023-09-15 16:00:00,CUST-02385,Critical,Account,Email,AGENT-086,1.203550891157704,,1,0,0.0,1
TKT-0005725,2023-08-12 23:00:00,CUST-02438,Medium,Technical,Social,AGENT-071,6.641306328905005,116.14011977641339,1,0,0.0,2
TKT-0005726,2023-09-25 04:00:00,CUST-00873,Critical,Feature Request,Social,AGENT-020,35.30139990814509,102.76414832359248,5,0,1.0,0
TKT-0005727,2023-10-22 19:00:00,CUST-00735,Medium,Billing,Email,AGENT-076,24.90923369187135,87.09111096228528,2,0,1.0,2
TKT-0005728,2023-05-08 04:00:00,CUST-00882,High,Technical,Social,AGENT-059,18.78385596104734,54.222591984107474,4,0,1.0,2
TKT-0005729,2023-08-13 19:00:00,CUST-01496,High,Billing,Phone,AGENT-046,16.951446398841664,,5,1,1.0,4
TKT-0005730,2023-10-21 00:00:00,CUST-00236,Low,Bug,Social,AGENT-048,16.595824686355183,131.50807922599833,5,1,0.0,4
TKT-0005731,2023-04-16 12:00:00,CUST-00891,Critical,Billing,Phone,AGENT-027,3.350584074905994,,3,1,0.0,3
TKT-0005732,2023-08-19 19:00:00,CUST-01484,Low,Billing,Chat,AGENT-015,29.049724423207067,95.9766780903334,1,0,0.0,3
TKT-0005733,2023-04-21 20:00:00,CUST-02880,Critical,Account,Phone,AGENT-033,32.13205913295248,153.04541825897581,1,0,0.0,2
TKT-0005734,2023-09-16 14:00:00,CUST-01129,Low,Feature Request,Social,AGENT-062,26.89986078102809,73.234851814403,2,0,1.0,0
TKT-0005735,2024-02-10 17:00:00,CUST-02168,Low,Account,Social,AGENT-013,34.6428501224931,146.15281133813718,3,0,0.0,4
TKT-0005736,2023-08-04 17:00:00,CUST-02619,Critical,Technical,Phone,AGENT-095,0.6078295673536918,17.39795461808754,5,0,1.0,2
TKT-0005737,2023-02-02 18:00:00,CUST-02643,Low,Billing,Email,AGENT-058,32.84473417040933,124.47664457607054,3,1,1.0,3
TKT-0005738,2023-07-03 11:00:00,CUST-01962,Low,Account,Chat,AGENT-051,25.460055234144917,42.800189015695864,3,0,0.0,1
TKT-0005739,2023-08-14 10:00:00,CUST-00122,Critical,Technical,Social,AGENT-098,27.955112247119303,122.72628804626025,3,0,1.0,3
TKT-0005740,2023-05-06 17:00:00,CUST-00723,High,Billing,Chat,AGENT-017,9.640538713634276,128.14853885692472,3,1,1.0,0
TKT-0005741,2023-09-28 17:00:00,CUST-00007,Low,Technical,Social,AGENT-013,5.331397706897434,104.34789593832157,3,0,1.0,0
TKT-0005742,2023-06-29 11:00:00,CUST-01521,High,Account,Email,AGENT-089,26.19623656159123,164.97490432150684,5,0,0.0,4
TKT-0005743,2023-09-20 20:00:00,CUST-02845,Critical,Feature Request,Chat,AGENT-084,6.690452688171691,18.33800614730109,5,0,0.0,2
TKT-0005744,2023-10-09 21:00:00,CUST-01640,High,Feature Request,Phone,AGENT-038,4.744382146447393,138.67913133308807,1,1,0.0,0
TKT-0005745,2023-03-10 21:00:00,CUST-00332,Medium,Account,Chat,AGENT-052,12.976922511277234,128.8616902846158,1,1,0.0,1
TKT-0005746,2023-03-02 08:00:00,CUST-02187,Medium,Billing,Phone,AGENT-065,14.921639797084644,36.53542644034073,1,1,0.0,1
TKT-0005747,2023-08-01 09:00:00,CUST-02569,High,Account,Phone,AGENT-065,9.734514016295044,56.02369534072897,5,1,1.0,2
TKT-0005748,2023-06-04 07:00:00,CUST-00042,Low,Technical,Phone,AGENT-096,34.40724552787037,87.57754313298051,2,0,0.0,3
TKT-0005749,2024-01-05 01:00:00,CUST-02384,Low,Account,Email,AGENT-071,16.406386940700624,43.62804970247913,4,1,0.0,0
TKT-0005750,2024-04-22 23:00:00,CUST-01517,High,Account,Phone,AGENT-043,43.56724844794612,78.19719105596201,5,0,1.0,3
TKT-0005751,2023-03-28 04:00:00,CUST-00710,High,Account,Phone,AGENT-080,30.586203977388045,128.86876275247226,3,1,1.0,1
TKT-0005752,2023-10-12 07:00:00,CUST-02523,Low,Billing,Email,AGENT-023,25.55515335501733,66.98515468393396,3,0,1.0,1
TKT-0005753,2024-04-19 23:00:00,CUST-02439,Medium,Bug,Email,AGENT-039,28.72077734217075,156.64556022777515,4,0,0.0,4
TKT-0005754,2023-10-04 22:00:00,CUST-02268,Critical,Billing,Social,AGENT-021,15.240642184753343,121.58838856504177,4,0,0.0,4
TKT-0005755,2023-02-23 16:00:00,CUST-02224,Low,Technical,Chat,AGENT-063,8.322399435354011,146.60994777515205,2,0,0.0,2
TKT-0005756,2023-09-13 18:00:00,CUST-02267,Low,Feature Request,Phone,AGENT-031,29.5822088031099,62.79783784667623,4,0,0.0,2
TKT-0005757,2023-04-25 20:00:00,CUST-01705,High,Account,Phone,AGENT-073,47.21169298165757,95.86739538593442,3,0,0.0,1
TKT-0005758,2023-11-21 23:00:00,CUST-00085,High,Feature Request,Social,AGENT-014,47.08265204148497,59.4834946423714,5,0,0.0,4
TKT-0005759,2023-05-15 12:00:00,CUST-00091,High,Technical,Chat,AGENT-049,38.80311009488767,125.04979417463963,5,0,0.0,3
TKT-0005760,2024-05-01 07:00:00,CUST-01796,Medium,Technical,Social,AGENT-057,30.797330460317617,55.404143856243884,5,0,1.0,2
TKT-0005761,2023-06-30 10:00:00,CUST-00819,High,Technical,Social,AGENT-091,16.03710831266263,125.21431334268424,5,1,1.0,0
TKT-0005762,2024-04-23 15:00:00,CUST-02689,Low,Billing,Email,AGENT-086,42.12326361673548,163.90789404021288,4,0,1.0,1
TKT-0005763,2024-03-08 17:00:00,CUST-02221,Critical,Bug,Social,AGENT-061,12.546101206652713,4.9221124776126235,3,1,0.0,3
TKT-0005764,2023-10-30 18:00:00,CUST-02159,High,Feature Request,Social,AGENT-095,4.224348227264441,108.88907859043586,5,0,0.0,3
TKT-0005765,2023-05-03 19:00:00,CUST-01066,Critical,Feature Request,Social,AGENT-045,45.614203432093284,91.78373878379698,5,0,0.0,2
TKT-0005766,2023-04-11 19:00:00,CUST-02673,,Billing,Social,AGENT-009,12.297449819687104,25.589042614354614,1,1,0.0,4
TKT-0005767,2024-01-12 08:00:00,CUST-00636,Medium,Account,Email,AGENT-055,21.540084312055868,144.6544818628225,5,1,0.0,2
TKT-0005768,2023-04-16 18:00:00,CUST-01204,Critical,Account,Email,AGENT-058,22.070716068063703,14.887464847963578,3,1,1.0,3
TKT-0005769,2023-09-12 07:00:00,CUST-01707,Medium,Technical,Email,AGENT-053,8.23019798918369,97.93871662811006,5,0,0.0,4
TKT-0005770,2023-11-05 19:00:00,CUST-02335,High,Billing,Phone,AGENT-049,23.481466240974882,149.72010348071282,3,0,0.0,4
TKT-0005771,2024-01-30 21:00:00,CUST-02455,Medium,Technical,Email,AGENT-042,32.2444773221856,21.212205174012364,1,0,1.0,1
TKT-0005772,2024-02-06 18:00:00,CUST-01926,Low,Billing,Chat,AGENT-008,20.234671863648842,73.49187684159683,5,0,1.0,3
TKT-0005773,2024-04-27 12:00:00,CUST-02958,Low,Technical,Email,AGENT-016,40.05977413983197,108.05915643666691,5,1,0.0,2
TKT-0005774,2023-12-21 15:00:00,CUST-01444,Critical,Account,Social,AGENT-044,44.509727952481796,13.457594169096774,5,0,0.0,0
TKT-0005775,2023-06-25 11:00:00,CUST-01011,Low,Bug,Social,AGENT-065,4.256019407664745,75.13553539418245,2,1,0.0,0
TKT-0005776,2024-05-01 14:00:00,CUST-02148,High,Bug,Phone,AGENT-052,17.785790033971914,124.36702772015023,3,1,1.0,1
TKT-0005777,2023-08-03 14:00:00,CUST-01982,Medium,Bug,Phone,AGENT-030,16.850742600607056,66.0013750660713,3,0,,2
TKT-0005778,2023-10-25 16:00:00,CUST-02618,Critical,Feature Request,Email,AGENT-068,19.715739999603464,57.966230435842164,2,0,1.0,0
TKT-0005779,2023-01-01 08:00:00,CUST-00012,Critical,Account,Chat,AGENT-027,26.2909951922695,78.53964184343943,5,1,0.0,2
TKT-0005780,2023-05-15 18:00:00,CUST-00997,High,Technical,Email,AGENT-013,30.383870730228274,46.73645409227571,1,0,1.0,3
TKT-0005781,2024-05-09 14:00:00,CUST-02928,Critical,Technical,Chat,AGENT-006,9.172791610004062,94.71463580901535,5,0,1.0,3
TKT-0005782,2023-11-22 16:00:00,CUST-01343,Critical,Feature Request,Chat,AGENT-007,39.43107652817168,124.28735950103483,4,1,0.0,3
,2023-11-08 10:00:00,CUST-00913,Critical,Account,Social,AGENT-058,40.61335413094593,142.52207450097322,5,1,0.0,0
TKT-0005784,2023-11-18 06:00:00,CUST-01875,Low,Technical,Email,AGENT-089,36.382521063536274,137.05167082472713,1,0,0.0,0
TKT-0005785,2023-10-24 20:00:00,CUST-01565,High,Bug,Phone,AGENT-057,45.963106285972444,118.0812485545104,1,0,1.0,3
TKT-0005786,2023-03-25 12:00:00,CUST-00379,Medium,Bug,Chat,AGENT-031,17.942033842004925,109.39641531725455,3,1,0.0,3
TKT-0005787,2024-04-26 11:00:00,CUST-01296,Medium,Technical,Email,AGENT-026,6.439705114922816,85.96980370773304,5,0,1.0,2
TKT-0005788,2024-04-28 23:00:00,CUST-01791,Low,Billing,Email,AGENT-047,8.3299758245438,150.40718242225168,5,0,1.0,4
TKT-0005789,2023-06-15 21:00:00,CUST-01424,Medium,Account,Chat,AGENT-055,19.00646863484547,142.22870820897333,2,0,0.0,0
TKT-0005790,2023-01-30 07:00:00,CUST-01751,Medium,Technical,Phone,AGENT-015,14.208612927120766,9.723432923679853,3,1,1.0,1
TKT-0005791,2023-08-08 15:00:00,CUST-01676,Critical,Feature Request,Social,AGENT-021,17.109226142637585,9.610130744251977,2,0,0.0,1
TKT-0005792,2023-10-07 21:00:00,CUST-00497,High,Technical,Social,AGENT-018,40.47584511106528,91.81379798101216,4,0,1.0,2
TKT-0005793,2023-03-18 03:00:00,CUST-01816,Medium,Feature Request,Chat,AGENT-026,19.81187312848342,92.3454913373539,3,0,0.0,1
TKT-0005794,2024-01-16 09:00:00,CUST-01149,Low,Bug,Chat,AGENT-052,7.933799568443211,82.01289632590489,2,1,0.0,1
TKT-0005795,2023-02-21 23:00:00,CUST-02964,High,Account,Phone,AGENT-047,11.284903736033943,83.6843609116098,3,1,0.0,1
TKT-0005796,2024-05-01 01:00:00,CUST-02635,Critical,Feature Request,Chat,AGENT-048,29.324212972368805,84.27996985584609,2,0,0.0,3
TKT-0005797,2023-12-14 16:00:00,CUST-02020,Medium,Feature Request,Email,AGENT-049,10.704578722848533,62.30808694873791,3,1,0.0,4
TKT-0005798,2023-07-05 01:00:00,CUST-01289,Low,Billing,Email,AGENT-013,17.799135382933905,128.58446374563107,4,0,,1
TKT-0005799,2024-01-24 09:00:00,CUST-00871,Critical,Feature Request,Chat,AGENT-069,22.426512763104878,69.43298602233247,5,1,0.0,1
TKT-0005800,2023-07-17 09:00:00,CUST-02627,Medium,Billing,Phone,AGENT-066,13.943100982455643,27.377019211469232,2,0,1.0,1
TKT-0005801,2023-02-04 06:00:00,CUST-02603,Low,Feature Request,Chat,AGENT-083,45.12269108843263,161.81677517034242,4,0,0.0,4
TKT-0005802,2023-03-03 00:00:00,CUST-00045,Medium,Billing,Email,AGENT-031,4.087750120291297,59.94576280012227,4,1,1.0,1
TKT-0005803,2024-02-03 11:00:00,CUST-01486,Low,Bug,Social,AGENT-003,16.392465450871878,19.98350575750366,1,0,1.0,0
TKT-0005804,2024-02-16 06:00:00,CUST-00655,Medium,Feature Request,Chat,AGENT-069,34.86890793362853,97.37335462545536,1,0,0.0,1
TKT-0005805,2023-12-17 00:00:00,CUST-00858,Critical,Bug,Email,AGENT-053,20.926958080547365,111.60120059780492,1,0,0.0,2
,2023-04-01 11:00:00,CUST-01426,High,Account,Social,AGENT-022,47.596273595776914,135.74360526891047,4,1,1.0,4
TKT-0005807,2023-08-03 17:00:00,CUST-01865,High,Billing,Email,AGENT-041,1.9200022998102533,11.262388990613017,1,1,,0
TKT-0005808,2023-02-28 11:00:00,CUST-00490,High,Feature Request,Social,AGENT-100,33.46979541086401,,3,1,0.0,0
TKT-0005809,2023-10-16 12:00:00,CUST-02413,Medium,Account,Phone,AGENT-026,18.37681069495636,55.88228970652174,4,0,0.0,1
TKT-0005810,2023-02-05 10:00:00,CUST-00535,Critical,Account,Chat,AGENT-040,5.758940360086649,64.93636181257948,1,1,,0
TKT-0005811,2023-12-12 22:00:00,CUST-02786,,Billing,Phone,AGENT-072,7.969735137065321,15.7593109974945,5,0,0.0,4
TKT-0005812,2023-09-24 05:00:00,CUST-00272,Medium,Technical,Phone,AGENT-091,10.282201852121737,23.925383190145734,5,1,0.0,0
TKT-0005813,2023-06-18 20:00:00,CUST-01668,Critical,Feature Request,Chat,AGENT-025,40.83021308563653,137.5343633467771,2,1,,1
TKT-0005814,2023-04-19 21:00:00,CUST-00433,Critical,Bug,Phone,AGENT-051,24.873625379619916,133.33549994896293,3,1,0.0,4
TKT-0005815,2023-05-06 19:00:00,CUST-02318,Low,Feature Request,Social,AGENT-010,14.409176729811875,49.57299056305506,5,0,1.0,3
TKT-0005816,2023-09-03 15:00:00,CUST-01211,,Billing,Email,AGENT-010,26.701125410803748,132.61110110271738,3,0,0.0,1
TKT-0005817,2023-09-13 01:00:00,CUST-00640,,Billing,Chat,AGENT-075,28.1406729815466,152.39049661388648,2,1,0.0,4
TKT-0005818,2023-09-20 21:00:00,CUST-02151,High,Feature Request,Chat,AGENT-052,30.580032644993864,150.322325759197,4,1,1.0,2
TKT-0005819,2023-02-01 11:00:00,CUST-01358,High,Bug,Social,AGENT-098,31.984071774417913,87.44710549478144,1,1,1.0,2
TKT-0005820,2023-02-09 19:00:00,CUST-02609,Medium,Account,Phone,AGENT-053,10.428194037990409,97.44511579448339,2,1,1.0,0
TKT-0005821,2023-05-31 15:00:00,CUST-01273,High,Billing,Social,AGENT-032,28.850040302394383,111.79277940631657,1,1,0.0,1
TKT-0005822,2024-02-05 14:00:00,CUST-02555,Critical,Billing,Email,AGENT-007,12.392231111032444,135.0549251421692,1,1,1.0,0
TKT-0005823,2023-01-03 14:00:00,CUST-01861,High,Account,Phone,AGENT-006,35.4880240274955,107.73618203637086,4,0,0.0,4
TKT-0005824,2023-01-06 04:00:00,CUST-00094,Critical,Billing,Phone,AGENT-038,39.00399969691098,3.116287621477128,5,0,0.0,2
TKT-0005825,2023-07-26 19:00:00,CUST-02076,High,Account,Email,AGENT-032,9.008781623699875,87.14745878654149,1,0,0.0,1
TKT-0005826,2023-07-06 10:00:00,CUST-00056,Low,Feature Request,Chat,AGENT-008,21.307837467679644,58.21071146537949,2,1,1.0,2
TKT-0005827,2023-03-26 05:00:00,CUST-00570,High,Account,Social,AGENT-021,7.638006776365344,152.41072609515152,1,1,1.0,4
TKT-0005828,2024-02-28 17:00:00,CUST-00409,Critical,Technical,Email,AGENT-017,2.9945349906930403,35.1439641403737,5,0,1.0,4
TKT-0005829,2023-01-27 14:00:00,CUST-01238,High,Bug,Social,AGENT-036,19.30776973912611,135.70285169241478,4,1,1.0,3
TKT-0005830,2023-07-19 04:00:00,CUST-01321,Low,Account,Phone,AGENT-069,3.4357404818099315,89.33808028402223,2,1,1.0,0
TKT-0005831,2023-08-12 12:00:00,CUST-01956,Critical,Bug,Social,AGENT-093,39.5554109575782,92.8258069488978,5,0,1.0,4
TKT-0005832,2024-01-14 18:00:00,CUST-00101,Critical,Technical,Chat,AGENT-097,4.873370871858214,24.445463784185588,1,1,1.0,2
TKT-0005833,2023-04-28 03:00:00,CUST-00830,Low,Feature Request,Email,AGENT-004,44.21140041560592,65.28869433471343,3,0,1.0,4
TKT-0005834,2023-07-04 06:00:00,CUST-01029,High,Bug,Email,AGENT-030,14.084406372020839,32.29505620967924,4,1,0.0,1
TKT-0005835,2023-02-16 20:00:00,CUST-00392,Critical,Bug,Chat,AGENT-041,2.228670168876084,76.04497922567514,4,1,0.0,2
TKT-0005836,2024-04-22 16:00:00,CUST-02105,Low,Technical,Chat,AGENT-091,6.020744533302587,71.78878008420449,3,0,0.0,1
TKT-0005837,2023-04-30 03:00:00,CUST-02362,High,Technical,Phone,AGENT-006,8.209624265682846,15.181086659974401,5,1,0.0,1
TKT-0005838,2024-02-27 11:00:00,CUST-02208,Medium,Account,Chat,AGENT-073,3.972387385079374,,5,0,1.0,0
TKT-0005839,2023-07-02 13:00:00,CUST-00097,Low,Bug,Social,AGENT-009,8.445681273386983,82.032691512653,4,1,0.0,2
TKT-0005840,2024-05-09 05:00:00,CUST-00860,Medium,Account,Social,AGENT-065,28.271291401439058,60.80910162702267,4,0,1.0,1
TKT-0005841,2023-10-25 22:00:00,CUST-02591,High,Bug,Chat,AGENT-041,33.12647545674468,127.61343392512654,2,0,0.0,3
TKT-0005842,2024-04-25 06:00:00,CUST-00737,High,Account,Email,AGENT-093,33.62385907381658,96.74633741485263,2,0,0.0,3
TKT-0005843,2023-04-14 13:00:00,CUST-02095,Medium,Account,Email,AGENT-009,44.30500997154306,100.17121043179851,1,0,1.0,0
TKT-0005844,2023-02-21 20:00:00,CUST-01838,Critical,Billing,Email,AGENT-034,10.46269780613518,97.66549323108057,3,0,0.0,3
TKT-0005845,2024-02-24 17:00:00,CUST-02395,Medium,Account,Phone,AGENT-050,16.350758495391858,29.315974396516776,5,0,1.0,2
TKT-0005846,2023-10-17 20:00:00,CUST-02076,High,Bug,Phone,AGENT-088,6.194075954045802,35.49967127397433,2,0,1.0,1
TKT-0005847,2024-05-09 00:00:00,CUST-02669,Medium,Technical,Email,AGENT-069,31.69964129761037,159.804810892237,4,0,0.0,0
