return_id,order_id,return_date,customer_id,product_id,category,return_reason,refund_amount,return_shipping_cost,days_to_return,is_fraudulent,customer_rating_after_return
RET-004918,ORD-001999,2023-03-22,CUST-00175,PROD-0047,Electronics,Defective,1901.745513410765,29.78186256580928,16,0,1.0
RET-004919,ORD-002626,2022-07-20,CUST-01363,PROD-0081,Beauty,Changed Mind,490.0892927149604,92.09838321939414,4,0,1.0
RET-004920,ORD-003839,2022-10-16,CUST-01140,PROD-0359,Home,Changed Mind,180.1209431338735,19.55825583577203,12,0,1.0
RET-004921,ORD-008428,2023-08-09,CUST-00427,PROD-0361,Clothing,Not as Described,255.27184092330003,5.300746622170715,1,0,4.0
RET-004922,ORD-007025,2023-11-28,CUST-00945,PROD-0064,Home,Size Issue,1615.5809969118604,16.891921300366185,28,0,1.0
RET-004923,ORD-008069,2023-07-10,CUST-01669,PROD-0499,Clothing,Size Issue,1385.722571529156,96.89527053550017,21,0,3.0
RET-004924,ORD-004466,,CUST-00527,PROD-0034,Electronics,Size Issue,1417.334404547772,81.25391030062679,20,0,
RET-004925,ORD-005353,2023-12-01,CUST-01294,PROD-0136,Electronics,Wrong Item,1094.4618214509985,79.73144990191194,8,0,2.0
RET-004926,ORD-002604,2023-01-12,CUST-00023,PROD-0291,Beauty,Wrong Item,1420.8292315141034,22.363203889688066,0,0,1.0
RET-004927,ORD-006526,2023-12-20,CUST-01824,PROD-0373,Clothing,Size Issue,1499.8385351411255,42.94232629400874,27,0,3.0
RET-004928,ORD-000492,2023-05-09,CUST-01701,PROD-0448,Home,Changed Mind,1176.4051831347779,13.601888503748171,10,1,2.0
RET-004929,ORD-003178,2024-04-20,CUST-00022,PROD-0428,Clothing,Size Issue,180.36526550738049,13.055232484641444,17,1,4.0
RET-004930,ORD-005353,2024-04-25,CUST-01705,PROD-0477,Clothing,Defective,968.2206990338108,56.078180530541644,17,1,1.0
RET-004931,ORD-004141,2024-02-05,CUST-01582,PROD-0131,Electronics,Changed Mind,595.9628046744681,36.21967386009681,17,1,4.0
RET-004932,ORD-003553,2023-06-08,CUST-01951,PROD-0138,Electronics,Size Issue,1058.652738238793,48.90111730638525,24,0,2.0
RET-004933,ORD-004958,2022-06-27,CUST-00844,PROD-0311,Beauty,Size Issue,256.6639745203511,97.26343667358746,6,0,5.0
RET-004934,ORD-004914,2023-12-13,CUST-00437,PROD-0483,Electronics,Changed Mind,1636.330417773378,14.709745491412374,7,1,5.0
RET-004935,ORD-003613,2022-11-28,CUST-01571,,Home,Size Issue,1035.133533293657,19.373538673618494,22,0,5.0
RET-004936,ORD-008731,2024-02-16,CUST-00466,PROD-0210,Home,Wrong Item,400.86212786082746,86.32461817781576,2,1,4.0
RET-004937,ORD-005211,2024-02-10,CUST-00709,PROD-0465,Electronics,Wrong Item,1399.4891006360917,59.64461385472454,22,0,1.0
RET-004938,ORD-008973,2023-10-02,CUST-00993,PROD-0237,Home,Size Issue,1489.513364238393,18.88331367045566,28,1,5.0
RET-004939,ORD-009607,2023-07-03,CUST-01546,PROD-0224,Clothing,Size Issue,1329.8727033000364,37.96301879121307,15,0,3.0
RET-004940,ORD-009332,2024-01-26,CUST-00528,PROD-0004,Home,Not as Described,1018.4715036671125,34.95419172405985,7,1,2.0
RET-004941,ORD-007227,2022-07-25,CUST-01164,PROD-0437,Home,Changed Mind,339.79047186657726,44.17442813613488,5,0,3.0
RET-004942,ORD-002659,2023-09-11,CUST-01684,PROD-0386,Electronics,Changed Mind,746.3106101901575,30.224287787763682,2,1,3.0
RET-004943,,2023-05-30,CUST-01158,PROD-0292,Beauty,Changed Mind,428.57972123032835,39.66775130294877,7,0,3.0
RET-004944,ORD-005101,2023-05-27,CUST-00074,PROD-0210,Clothing,Size Issue,894.6774030652809,87.4901894512216,20,0,1.0
RET-004945,ORD-007783,,CUST-00693,PROD-0188,Home,Defective,1885.381904120948,0.11632511981269911,9,0,5.0
RET-004946,ORD-003251,2024-04-24,CUST-00790,PROD-0327,Home,Wrong Item,1405.094028646962,17.62951237048499,24,0,5.0
RET-004947,ORD-009889,,CUST-00223,PROD-0055,Home,Changed Mind,21.798947715349847,25.829550093908683,19,0,2.0
RET-004948,ORD-000801,2022-12-05,CUST-01686,PROD-0116,Home,Not as Described,385.2493849965731,99.54224221168262,9,1,2.0
RET-004949,ORD-009024,2023-11-30,CUST-00807,PROD-0436,Clothing,Wrong Item,1964.89066878654,14.045005235205732,26,0,3.0
RET-004950,ORD-005379,2023-02-13,CUST-01087,PROD-0157,Home,Not as Described,259.9346838498494,23.822146846354673,5,0,5.0
RET-004951,ORD-005957,2023-11-16,CUST-01317,PROD-0416,Home,Not as Described,834.9348000539596,62.448156596743424,25,0,1.0
RET-004952,ORD-008140,2022-12-04,CUST-01284,,Clothing,Changed Mind,1336.7021046439797,88.638680768353,18,0,3.0
RET-004953,ORD-009602,2023-02-03,CUST-01594,PROD-0315,Clothing,Defective,1870.5063524345546,65.12561911817207,10,1,4.0
RET-004954,ORD-007334,2023-01-31,CUST-00345,PROD-0219,Home,Size Issue,1911.8808359791665,49.77996730210198,24,0,4.0
RET-004955,ORD-000207,2022-10-20,CUST-01403,PROD-0396,Beauty,Size Issue,1198.0888321482269,93.16474713991771,5,0,1.0
RET-004956,ORD-000508,2023-10-22,CUST-01429,PROD-0278,Beauty,Size Issue,1934.123921229836,27.71026195886891,10,0,1.0
RET-004957,,2023-12-18,CUST-00279,PROD-0156,Beauty,Not as Described,997.199596339941,14.71261434123191,6,0,1.0
RET-004958,ORD-005682,2022-10-10,CUST-01636,PROD-0088,Home,Changed Mind,610.6815724079638,45.36447576221959,7,0,2.0
RET-004959,ORD-004311,2023-09-17,CUST-01184,PROD-0125,Clothing,Defective,273.64515241312347,76.16094697432007,12,0,2.0
RET-004960,ORD-002964,2023-08-29,CUST-01756,PROD-0182,Beauty,Size Issue,1675.7728615277852,8.155963060326876,27,1,3.0
RET-004961,ORD-009008,2023-05-13,CUST-00872,PROD-0473,Home,Changed Mind,1452.740912291671,33.35001605419604,29,0,4.0
RET-004962,ORD-004071,2022-10-08,CUST-00298,PROD-0374,Electronics,Changed Mind,1211.5046656206703,54.37630899640787,22,0,4.0
RET-004963,ORD-006866,2023-10-13,CUST-00580,PROD-0011,Clothing,Not as Described,1050.2619470222824,13.782373828474148,29,0,3.0
RET-004964,ORD-008728,2024-02-15,CUST-01180,PROD-0260,Electronics,Changed Mind,66.30784034835241,37.96401874898382,6,1,4.0
RET-004965,ORD-000902,2022-11-02,CUST-00896,PROD-0146,Electronics,Not as Described,1294.3185778363104,80.79596468501316,20,0,3.0
RET-004966,ORD-003624,2023-04-22,CUST-00696,PROD-0079,Electronics,Wrong Item,1006.7752518183072,35.001965441323094,20,0,4.0
RET-004967,ORD-003506,2024-02-11,CUST-01755,PROD-0340,Home,Not as Described,879.7345366999477,75.88713357086579,8,0,4.0
RET-004968,ORD-002901,2022-11-23,CUST-01471,PROD-0483,Beauty,Defective,1088.4115259914618,44.26103083536992,24,1,1.0
RET-004969,ORD-008144,2024-02-02,CUST-00491,PROD-0305,Beauty,Changed Mind,581.6350859887012,15.985598717319661,28,0,
RET-004970,ORD-009868,2022-12-31,CUST-01591,PROD-0205,Home,Wrong Item,1518.378205198509,0.16445421828058526,7,0,3.0
RET-004971,ORD-002929,2022-10-01,CUST-00627,PROD-0365,Beauty,Wrong Item,1546.3009996264177,7.594859610489779,8,0,2.0
RET-004972,ORD-007592,2023-04-20,CUST-00997,PROD-0312,Beauty,Changed Mind,183.14535411666284,97.82999611119808,20,0,4.0
RET-004973,ORD-000647,2023-08-12,CUST-00122,PROD-0497,Electronics,Not as Described,409.836086114611,37.03626550398498,3,0,2.0
RET-004974,ORD-005402,2022-12-30,CUST-00391,PROD-0377,Electronics,Size Issue,1227.2790429621186,8.74615798505064,2,0,5.0
RET-004975,ORD-005231,2024-03-16,CUST-00830,PROD-0156,Clothing,Defective,1259.517268193769,11.480801776371386,26,0,2.0
RET-004976,ORD-003458,2022-10-15,CUST-00282,PROD-0451,Clothing,Size Issue,854.4751310799109,10.288501881531998,3,0,3.0
RET-004977,ORD-005199,2023-02-06,CUST-01800,PROD-0073,Home,Defective,357.9855320003036,9.04489071340503,26,0,2.0
RET-004978,ORD-009392,2023-01-17,CUST-01111,PROD-0373,Electronics,Wrong Item,1391.5677865338284,91.44494597713955,20,0,4.0
RET-004979,ORD-003769,2023-10-02,CUST-00559,PROD-0169,Clothing,Not as Described,1060.7373225266874,90.41490142344445,18,0,1.0
RET-004980,ORD-005884,2024-01-29,CUST-01687,PROD-0253,Clothing,Wrong Item,71.76365752964858,43.13094349858304,6,0,4.0
RET-004981,ORD-002509,2022-09-05,CUST-01885,PROD-0205,Clothing,Wrong Item,1223.4541668817806,96.95260612122617,9,0,1.0
RET-004982,ORD-003335,2023-11-29,CUST-01820,PROD-0332,Home,Not as Described,1768.7155234441996,39.571791865980664,21,1,1.0
RET-004983,ORD-007273,2024-04-28,CUST-01426,PROD-0232,Home,Wrong Item,1021.9604678854479,9.076472015781945,10,0,4.0
RET-004984,ORD-001309,2023-12-25,CUST-01727,PROD-0349,Electronics,Defective,728.9269956020115,74.52212000964369,20,0,5.0
RET-004985,ORD-001451,2024-02-04,CUST-00698,PROD-0149,Home,Defective,1147.1097181888115,83.0137828536408,21,1,5.0
RET-004986,ORD-003451,2022-08-17,CUST-01263,PROD-0219,Beauty,Size Issue,650.5642464567002,56.744324424843505,10,0,1.0
RET-004987,ORD-007342,2022-09-07,CUST-01931,PROD-0272,Home,Wrong Item,738.917920046669,2.716314633342387,1,0,2.0
RET-004988,ORD-003850,2023-12-14,CUST-01019,PROD-0086,Beauty,Wrong Item,1084.7775446364667,61.56529656660632,25,0,2.0
RET-004989,ORD-005753,2022-06-01,CUST-00374,PROD-0223,Beauty,Defective,1230.6594319863104,87.12164764054523,11,0,2.0
RET-004990,,2023-05-12,CUST-01168,PROD-0238,Clothing,Wrong Item,1697.820640752292,77.48810946716725,10,0,2.0
RET-004991,ORD-007280,2023-04-08,CUST-01709,PROD-0119,Home,Size Issue,937.7592904768893,43.39218528662029,26,0,4.0
RET-004992,ORD-004922,2023-12-01,CUST-01974,PROD-0486,Clothing,Not as Described,549.3620182333998,62.15315196281074,17,0,4.0
RET-004993,ORD-001962,2024-03-31,CUST-01123,PROD-0473,Beauty,Changed Mind,111.12344513497861,73.8245878778023,13,0,2.0
RET-004994,ORD-006830,2024-02-02,CUST-01744,PROD-0145,Home,Changed Mind,1540.258067592449,96.9756229266954,28,0,2.0
RET-004995,ORD-007598,2023-08-14,CUST-01883,,Electronics,Size Issue,722.1649216479385,75.28961965348012,2,0,2.0
RET-004996,ORD-000229,2023-08-06,CUST-01346,PROD-0274,Beauty,Defective,1901.269644548471,46.593562330602936,9,1,2.0
RET-004997,ORD-005592,2024-02-06,CUST-00259,PROD-0124,Electronics,Defective,570.140691084543,29.586292352574862,15,0,5.0
RET-004998,ORD-008135,2022-11-15,CUST-01884,PROD-0166,Electronics,Wrong Item,65.62577731108985,33.40947087971503,5,0,1.0
RET-004999,ORD-003053,2022-11-16,CUST-00363,PROD-0038,Clothing,Not as Described,1784.2838858987373,90.08487463012325,24,1,4.0
RET-005000,ORD-000450,2023-05-09,CUST-01931,PROD-0402,Clothing,Not as Described,1574.9271072038127,27.433232896326654,26,0,3.0
RET-005001,ORD-009716,2023-10-07,CUST-01158,PROD-0252,Home,Wrong Item,802.9534842749886,86.94361467855181,11,1,5.0
RET-005002,ORD-007268,2022-08-29,CUST-00647,PROD-0149,Clothing,Defective,1751.7029402191622,21.51300822925841,24,0,4.0
RET-005003,ORD-003450,2022-11-24,CUST-00254,PROD-0415,Clothing,Not as Described,692.1785460661185,83.81144096771754,10,0,4.0
RET-005004,ORD-001855,2024-02-06,CUST-00053,PROD-0326,Electronics,Size Issue,1947.633268144286,0.969916901989587,10,0,1.0
RET-005005,ORD-008907,2023-09-13,CUST-01167,PROD-0090,Electronics,Not as Described,538.0481674516673,81.07503817703001,11,0,5.0
RET-005006,ORD-009251,2023-02-13,CUST-00445,PROD-0235,Home,Not as Described,1229.9407777055053,29.25120502031452,4,0,1.0
RET-005007,ORD-009123,2023-11-17,CUST-00219,PROD-0472,Electronics,Size Issue,1728.5768414093616,4.113887530499971,28,0,1.0
RET-005008,ORD-008061,2022-10-19,CUST-01116,PROD-0179,Beauty,Defective,136.81486905586473,89.97677616143768,8,1,3.0
RET-005009,ORD-009994,2023-07-05,CUST-00075,PROD-0057,Home,Defective,1324.7379063464534,67.93485290706352,5,0,5.0
RET-005010,ORD-006174,,CUST-00234,PROD-0161,Electronics,Changed Mind,54.530800828211085,31.11610547843413,12,0,2.0
RET-005011,ORD-003984,2022-07-14,CUST-01277,PROD-0240,Electronics,Wrong Item,166.06278593198965,85.83783266935853,2,0,
RET-005012,ORD-007951,2022-08-04,CUST-00018,PROD-0050,Electronics,Not as Described,908.8632906564543,93.45086138054288,24,0,4.0
RET-005013,ORD-008497,2024-01-13,CUST-01125,PROD-0338,Clothing,Defective,573.1936670715173,11.713633740346497,2,0,4.0
RET-005014,ORD-009256,2023-09-21,CUST-01539,PROD-0451,Clothing,Not as Described,1434.9212106164616,42.607588912464735,27,0,3.0
RET-005015,ORD-000425,2023-07-26,CUST-00750,PROD-0076,Home,Size Issue,1796.2530248376715,68.25259915244575,8,0,3.0
RET-005016,ORD-003606,2023-11-15,CUST-01341,PROD-0263,Home,Not as Described,1770.1296018512037,87.69421479768188,13,1,4.0
RET-005017,ORD-003844,2023-10-17,CUST-01258,PROD-0159,Clothing,Changed Mind,555.7931905814861,79.68908696968575,6,0,1.0
RET-005018,ORD-004379,2023-09-04,CUST-01816,PROD-0370,Home,Not as Described,766.0624407645375,43.15424793133309,6,1,1.0
RET-005019,ORD-001154,2024-01-02,CUST-01480,PROD-0498,Electronics,Wrong Item,919.8508268619563,75.6761438227793,17,0,2.0
RET-005020,ORD-005609,2022-12-15,CUST-01148,PROD-0030,Clothing,Not as Described,298.3301061734238,2.5536955662268435,22,0,3.0
RET-005021,ORD-008476,2023-11-28,CUST-00282,PROD-0323,Clothing,Changed Mind,1910.4243391810508,65.61623219646339,23,0,2.0
RET-005022,ORD-001352,2023-04-08,CUST-01486,PROD-0053,Electronics,Not as Described,1341.3353110709527,92.05722671957798,11,0,1.0
RET-005023,ORD-002074,2022-06-15,CUST-00873,PROD-0125,Home,Wrong Item,523.5653516702141,82.9430119435583,15,0,3.0
RET-005024,ORD-000655,2022-09-19,CUST-01869,PROD-0101,Beauty,Defective,1221.0229117488268,47.53578533533799,5,0,5.0
RET-005025,ORD-005694,2023-08-08,CUST-01440,PROD-0478,Beauty,Defective,203.7940708482187,66.32799590163143,16,0,2.0
RET-005026,ORD-002307,2023-12-24,CUST-00811,PROD-0419,Clothing,Defective,1536.1023422456271,58.40341813229416,0,0,4.0
RET-005027,ORD-002543,2023-02-16,CUST-01731,PROD-0388,Clothing,Size Issue,962.266908332487,67.3269985710612,10,0,2.0
RET-005028,ORD-008918,2022-12-11,CUST-01108,PROD-0500,Home,Defective,1328.6498815637372,86.15897853814131,1,0,5.0
RET-005029,ORD-002503,2022-07-02,CUST-01090,PROD-0461,Home,Size Issue,456.6984961057042,63.681998128948,10,1,5.0
RET-005030,ORD-009051,2024-01-31,CUST-00412,PROD-0284,Beauty,Defective,722.9788119727888,70.46404358239256,29,0,3.0
RET-005031,ORD-008545,2024-03-27,CUST-01898,PROD-0430,Beauty,Wrong Item,1745.1845033604845,15.031125152170887,25,0,5.0
RET-005032,ORD-002038,2024-02-27,CUST-00224,PROD-0333,Electronics,Size Issue,1647.3569215907064,13.679419027271056,16,1,4.0
RET-005033,ORD-006387,2023-10-06,CUST-00453,PROD-0482,Home,Defective,1207.0102893327785,55.29538039876972,26,1,5.0
RET-005034,ORD-001241,2022-11-02,CUST-01004,PROD-0214,Home,Size Issue,963.8840058457331,1.1931045521172967,25,0,4.0
RET-005035,ORD-009827,2023-10-06,CUST-01583,PROD-0442,Home,Not as Described,966.7273921607803,39.66532611672744,28,0,
RET-005036,ORD-009799,2023-06-16,CUST-00648,PROD-0275,Home,Changed Mind,1486.1017751851373,48.62245209739394,10,0,2.0
RET-005037,ORD-003094,2024-03-12,CUST-01071,PROD-0043,Electronics,Not as Described,1027.4541977755334,9.331987459737734,21,0,4.0
RET-005038,ORD-004223,2022-08-07,CUST-01396,PROD-0358,Clothing,Wrong Item,148.36534699126454,80.32827435066592,12,0,4.0
RET-005039,ORD-008853,2024-04-03,CUST-00731,PROD-0258,Electronics,Size Issue,77.34671284541955,68.14416864442074,5,0,5.0
RET-005040,ORD-000210,2024-01-15,CUST-01468,PROD-0072,Beauty,Defective,1990.8811229574032,27.336388996764207,3,0,4.0
RET-005041,ORD-006851,2023-04-19,CUST-00265,PROD-0004,Home,Not as Described,1865.9438014405528,72.27752245780918,24,0,2.0
RET-005042,ORD-009761,2023-03-19,CUST-00232,PROD-0260,Clothing,Size Issue,47.50598193845882,68.29780763716222,3,1,1.0
RET-005043,ORD-003925,2022-11-18,CUST-01811,PROD-0389,Clothing,Size Issue,1641.5727850267042,74.07915846353036,2,0,4.0
RET-005044,ORD-001518,2022-07-12,CUST-01074,PROD-0287,Beauty,Wrong Item,155.37190321065412,43.835417897421294,7,0,3.0
RET-005045,ORD-000997,2024-04-25,CUST-00738,PROD-0483,Clothing,Not as Described,903.2715516562563,67.2506815529302,11,0,1.0
RET-005046,ORD-005361,,CUST-00503,PROD-0141,Electronics,Not as Described,1034.6169628048665,76.52976145895262,10,0,1.0
RET-005047,ORD-005102,2023-03-06,CUST-00122,,Clothing,Size Issue,1729.5384999544096,82.79394403335776,19,0,5.0
RET-005048,ORD-001263,2023-06-29,CUST-00102,PROD-0099,Electronics,Size Issue,1579.2929256603527,22.85037870173383,25,1,3.0
RET-005049,ORD-007901,2023-11-09,CUST-00651,PROD-0284,Clothing,Wrong Item,1193.858560355561,71.74707839422126,19,0,4.0
RET-005050,ORD-005739,2022-11-24,CUST-01756,,Electronics,Changed Mind,441.7713083344963,26.252039681724526,22,1,3.0
RET-005051,ORD-008762,2023-11-27,CUST-01324,PROD-0205,Clothing,Size Issue,98.7134299044225,89.96685063068566,14,0,2.0
RET-005052,ORD-000467,2023-01-28,CUST-01009,PROD-0473,Clothing,Wrong Item,1795.8376459755723,97.29457130404484,12,1,4.0
RET-005053,ORD-001910,2023-04-08,CUST-00379,PROD-0398,Electronics,Not as Described,706.6717768527617,67.62710034274197,2,0,3.0
RET-005054,ORD-009718,2022-10-10,CUST-00724,PROD-0480,Home,Wrong Item,846.1079223568435,90.45384702285004,10,0,3.0
RET-005055,ORD-006942,2023-05-26,CUST-00189,PROD-0005,Beauty,Changed Mind,1529.847030015023,0.8500394666372757,26,0,4.0
RET-005056,ORD-001312,2022-10-03,CUST-00938,PROD-0040,Home,Wrong Item,1269.8209159572812,40.3950496150083,13,1,1.0
RET-005057,ORD-002280,2023-02-15,CUST-00393,PROD-0192,Home,Not as Described,684.7366816553919,30.85478472768779,5,0,2.0
RET-005058,ORD-007007,2023-06-18,CUST-01611,PROD-0210,Home,Size Issue,397.8179453752698,86.46292744914219,16,0,1.0
RET-005059,,2023-02-17,CUST-00654,PROD-0444,Beauty,Not as Described,870.521251965032,22.254894713550254,24,1,1.0
RET-005060,ORD-007496,2023-08-13,CUST-01739,PROD-0283,Clothing,Wrong Item,311.7411950167878,21.863933477901256,23,0,1.0
RET-005061,ORD-003164,2023-07-18,CUST-00538,PROD-0434,Electronics,Wrong Item,1014.8263680765793,37.16485388272063,1,0,5.0
RET-005062,ORD-005907,2023-07-21,CUST-00415,PROD-0067,Home,Size Issue,628.5898640613921,44.420432452297455,21,0,3.0
RET-005063,ORD-003543,2022-07-15,CUST-01790,PROD-0014,Clothing,Size Issue,587.5881621470257,22.149968830418988,16,0,5.0
RET-005064,ORD-002057,2024-04-16,CUST-00689,PROD-0032,Home,Changed Mind,1779.9823244591769,2.109403454423331,6,0,4.0
RET-005065,ORD-007169,2023-02-13,CUST-00907,PROD-0179,Clothing,Size Issue,1348.0349426965913,32.21110815060805,29,0,5.0
RET-005066,ORD-006277,2022-10-08,CUST-01964,PROD-0474,Electronics,Not as Described,42.43358270527629,49.360581473879904,28,0,1.0
RET-005067,ORD-000487,2024-01-21,CUST-01010,PROD-0440,Home,Not as Described,830.1722084817881,49.149469410443515,16,1,2.0
RET-005068,ORD-006898,2023-06-23,CUST-00289,PROD-0339,Clothing,Defective,1780.6208034794552,89.58308849718348,20,1,2.0
RET-005069,ORD-000362,2023-08-31,CUST-00377,PROD-0094,Clothing,Not as Described,1279.5671136859926,64.6191082737564,1,0,4.0
RET-005070,ORD-008913,2022-06-04,CUST-01006,PROD-0370,Clothing,Size Issue,975.3169110900586,68.40367246879791,20,0,2.0
RET-005071,ORD-000340,2023-06-15,CUST-00167,PROD-0110,Home,Not as Described,1712.5800043815434,50.28365415375351,18,0,3.0
RET-005072,ORD-005130,2024-04-10,CUST-00703,PROD-0406,Clothing,Changed Mind,1263.4880849347269,43.15271214583263,16,1,
RET-005073,ORD-002173,2022-09-30,CUST-01812,PROD-0466,Home,Defective,836.6624827442696,8.353360675385835,19,1,2.0
RET-005074,,2023-09-18,CUST-00643,PROD-0055,Home,Defective,886.3623013342389,68.8387286473271,9,0,5.0
RET-005075,ORD-003222,2024-03-31,CUST-01880,PROD-0378,Home,Size Issue,213.2492831836668,87.27509700703042,27,1,1.0
RET-005076,ORD-008470,2023-05-22,CUST-01862,PROD-0104,Clothing,Not as Described,95.3989686597248,60.55319878264006,23,0,3.0
RET-005077,ORD-000750,2022-10-14,CUST-01281,PROD-0190,Clothing,Not as Described,1187.2004351997584,96.66004319937763,6,1,4.0
RET-005078,ORD-009829,2023-05-22,CUST-01798,PROD-0171,Electronics,Not as Described,163.76744748200784,39.4828740978882,8,0,3.0
RET-005079,ORD-002308,2023-12-17,CUST-00274,PROD-0013,Home,Changed Mind,918.9398281077894,30.536754963826862,26,0,1.0
RET-005080,ORD-006100,2022-07-10,CUST-00590,PROD-0334,Beauty,Changed Mind,470.6440706910218,19.23918675576607,27,1,4.0
RET-005081,ORD-003890,2024-03-26,CUST-01063,PROD-0435,Home,Wrong Item,922.4292607278973,41.166085606907686,3,0,3.0
RET-005082,ORD-009979,2024-02-12,CUST-01302,PROD-0322,Clothing,Not as Described,1845.8656022185999,29.35723391724323,3,0,2.0
RET-005083,ORD-002777,2024-03-08,CUST-01414,PROD-0034,Beauty,Not as Described,627.7073976023597,50.12921126272833,11,0,1.0
RET-005084,ORD-000008,2022-08-24,CUST-01730,PROD-0481,Beauty,Defective,69.7446274620125,23.476807077462936,23,0,5.0
RET-005085,ORD-009753,2024-02-17,CUST-00192,PROD-0065,Beauty,Not as Described,243.4918233270432,31.822143830438087,19,0,3.0
RET-005086,ORD-007516,2022-06-01,CUST-00614,PROD-0209,Electronics,Wrong Item,505.4255886015023,40.92590592963353,26,0,4.0
RET-005087,ORD-003292,2023-12-14,CUST-00258,PROD-0072,Home,Defective,1685.8496750693294,1.7045952646998486,27,1,5.0
RET-005088,ORD-004905,2024-03-03,CUST-00197,PROD-0118,Clothing,Not as Described,545.130630879446,2.189550502736848,26,0,3.0
RET-005089,ORD-003824,2023-06-27,CUST-00427,PROD-0203,Electronics,Changed Mind,551.0377219975776,21.687318676088573,12,0,2.0
RET-005090,ORD-004166,2023-10-07,CUST-01069,PROD-0437,Electronics,Wrong Item,1418.4715712697669,68.88168980521962,1,0,4.0
RET-005091,ORD-003719,2022-10-06,CUST-00787,PROD-0233,Electronics,Changed Mind,1980.9018479331744,94.99398384194285,2,0,3.0
RET-005092,ORD-005832,2023-12-08,CUST-00492,PROD-0208,Electronics,Changed Mind,349.84243505396756,69.36036833854598,10,0,3.0
RET-005093,ORD-008257,2023-11-05,CUST-00696,PROD-0441,Home,Wrong Item,464.0459646113331,53.38524098416271,17,0,2.0
RET-005094,ORD-005067,2022-06-15,CUST-01400,,Beauty,Wrong Item,1757.8231038796616,42.47233537769155,20,0,3.0
RET-005095,ORD-007900,2022-09-06,CUST-00063,PROD-0354,Electronics,Changed Mind,215.55914428054342,14.758230762659553,5,1,4.0
RET-005096,,2023-11-25,CUST-00639,PROD-0184,Electronics,Defective,109.15362264209132,86.52380764391148,29,1,5.0
RET-005097,ORD-008814,2023-05-14,CUST-00245,PROD-0428,Clothing,Size Issue,617.5890043658418,17.51357967667908,5,0,2.0
RET-005098,ORD-005328,2022-06-13,CUST-01378,PROD-0344,Electronics,Wrong Item,548.3633631832186,65.18664742031669,3,1,4.0
RET-005099,ORD-004694,2023-06-14,CUST-00573,PROD-0265,Beauty,Changed Mind,83.0418015024692,1.1754210650858576,28,0,3.0
RET-005100,ORD-003733,2023-01-10,CUST-00952,PROD-0496,Clothing,Changed Mind,792.7763089795341,82.87831725932128,12,1,5.0
RET-005101,ORD-009650,2024-03-26,CUST-00256,PROD-0085,Electronics,Size Issue,1215.5163263444622,83.50970808347414,14,0,4.0
RET-005102,ORD-003271,2022-11-11,CUST-00914,PROD-0296,Clothing,Defective,605.7944983648493,34.265779154619615,18,0,4.0
RET-005103,ORD-000667,2024-02-26,CUST-01562,PROD-0264,Electronics,Not as Described,715.0239455194385,78.65484597797902,15,0,5.0
RET-005104,ORD-001687,2023-02-20,CUST-00653,PROD-0151,Beauty,Changed Mind,1672.0406275861012,33.21251222339728,17,0,1.0
RET-005105,ORD-005246,2023-04-17,CUST-01107,PROD-0316,Electronics,Not as Described,1180.5931964818153,83.6807287553287,13,0,3.0
RET-005106,ORD-006595,2023-05-21,CUST-00411,PROD-0046,Beauty,Defective,473.0506845373763,16.68822112019087,11,0,5.0
RET-005107,ORD-000040,2023-11-18,CUST-00101,PROD-0183,Clothing,Not as Described,1053.2013243100448,56.5478810473699,28,0,1.0
RET-005108,ORD-007735,2023-07-03,CUST-00497,PROD-0334,Beauty,Defective,1470.4657076284334,68.42275419742798,20,1,5.0
RET-005109,ORD-002448,2022-07-25,CUST-00741,PROD-0162,Electronics,Changed Mind,1089.650882771106,17.237909633982053,17,0,4.0
RET-005110,ORD-000426,2024-01-14,CUST-00922,PROD-0413,Clothing,Not as Described,1751.5427355817003,26.509298732848162,28,1,3.0
RET-005111,ORD-000603,2023-03-02,CUST-01537,PROD-0267,Clothing,Defective,294.783209175497,56.33311828916094,6,0,4.0
RET-005112,ORD-007731,2022-12-08,CUST-01188,PROD-0487,Electronics,Changed Mind,1312.5894731666735,180.7011787980743,28,0,5.0
RET-005113,ORD-003729,2024-02-19,CUST-01268,PROD-0200,Clothing,Changed Mind,1985.64148880312,61.50847284146443,20,0,4.0
RET-005114,ORD-001524,2023-11-02,CUST-01451,PROD-0225,Clothing,Size Issue,1470.6030226576759,0.01924396740276002,9,0,3.0
RET-005115,ORD-009362,2022-11-05,CUST-01423,PROD-0177,Home,Wrong Item,1452.2991806857428,42.855974562537114,17,0,1.0
RET-005116,ORD-003770,2022-11-09,CUST-01177,PROD-0162,Beauty,Size Issue,713.972123764272,4.124440903859295,3,0,2.0
RET-005117,ORD-000191,2022-10-04,CUST-01375,PROD-0087,Home,Changed Mind,1407.7549622486817,35.66263694713558,22,0,2.0
RET-005118,ORD-006408,2023-11-04,CUST-01727,PROD-0328,Home,Defective,63.58265661855655,37.82306227577761,4,0,1.0
RET-005119,ORD-001604,2022-07-31,CUST-00011,PROD-0145,Clothing,Changed Mind,1136.0077424465298,20.038325364100718,20,0,
RET-005120,ORD-008914,2023-06-13,CUST-01739,PROD-0162,Home,Wrong Item,1528.1079108245463,39.55393954073904,18,0,1.0
RET-005121,ORD-006805,2024-02-10,CUST-00067,PROD-0276,Electronics,Wrong Item,391.1802105193709,6.0856020350643085,0,0,3.0
