order_id,customer_id,order_date,product,category,region,quantity,unit_price,discount,sales,profit,payment_method,shipping_days,customer_segment,sales_rep,total_sales
ORD-006801,CUST-01024,2024-09-24,Laptop,Electronics,South,8,921,0.05,1040,743.0,PayPal,10,Regular,John,6999.599999999999
ORD-006802,CUST-00955,2023-07-26,Phone,Electronics,Central,2,1170,0.0,358,93.0,PayPal,9,Regular,Priya,2340.0
ORD-006803,CUST-01050,2024-03-10,Speaker,Electronics,East,7,604,0.2,3489,31.0,Net Banking,3,Regular,,3382.4
ORD-006804,CUST-01231,2022-04-26,Laptop,Wearables,Central,2,214,0.05,375,274.0,PayPal,5,VIP,Sarah,406.59999999999997
ORD-006805,CUST-00377,2023-06-29,Speaker,Wearables,East,2,1539,0.0,2891,993.0,Credit Card,11,Premium,John,3078.0
ORD-006806,CUST-02337,2022-06-12,Speaker,Accessories,South,4,1890,0.05,10664,666.0,UPI,1,Regular,Aman,7182.0
ORD-006807,CUST-01638,2024-03-28,Phone,Electronics,East,1,1094,0.0,4060,645.0,PayPal,9,VIP,Sarah,1094.0
ORD-006808,CUST-02331,2023-06-10,Phone,Electronics,West,5,322,0.1,11046,270.0,Net Banking,6,Regular,Aman,1449.0
ORD-006809,CUST-00891,2024-05-16,Speaker,Wearables,Central,6,735,0.0,2862,129.0,Credit Card,5,Premium,John,4410.0
ORD-006810,CUST-00317,2024-05-21,Keyboard,Accessories,East,9,1626,0.2,6624,654.0,Net Banking,4,Premium,Sarah,11707.2
ORD-006811,CUST-02964,2022-03-31,Headphones,Electronics,East,8,771,0.05,579,853.0,Credit Card,8,VIP,John,5859.599999999999
ORD-006812,CUST-01330,2023-08-11,Headphones,Electronics,Central,2,1057,0.1,4609,823.0,Net Banking,55,Premium,John,1902.6000000000001
ORD-006813,CUST-01977,2024-08-02,Mouse,Accessories,North,1,1032,0.0,12584,82.0,UPI,2,VIP,Priya,1032.0
ORD-006814,CUST-00709,2023-04-25,Speaker,Electronics,West,2,195,0.0,7388,254.0,Net Banking,14,VIP,Priya,390.0
ORD-006815,CUST-02000,2023-09-17,Watch,Electronics,,7,206,0.1,6352,869.0,Net Banking,10,VIP,Aman,1297.8
ORD-006816,CUST-02825,2023-10-28,Phone,Electronics,North,4,731,0.05,2924,464.0,PayPal,5,Premium,Priya,2777.7999999999997
ORD-006817,CUST-02879,2022-07-15,Mouse,Wearables,South,5,1736,0.0,2192,894.0,UPI,8,VIP,Priya,8680.0
ORD-006818,CUST-02361,2024-02-09,Laptop,Wearables,Central,7,1738,0.0,1858,-73.0,UPI,1,VIP,John,12166.0
ORD-006819,CUST-00391,2022-03-16,Keyboard,Electronics,South,3,1801,0.0,4470,713.0,UPI,12,VIP,Aman,5403.0
ORD-006820,CUST-02439,2024-02-25,Keyboard,Wearables,North,2,797,0.05,4068,350.0,Net Banking,3,VIP,Aman,1514.3
ORD-006821,CUST-02631,2023-12-02,Laptop,Electronics,North,7,131,0.0,8400,386.0,UPI,7,Regular,Priya,917.0
ORD-006822,CUST-01231,2023-03-18,Laptop,Wearables,North,5,1616,0.0,243,106.0,PayPal,11,Regular,Priya,8080.0
ORD-006823,CUST-00154,2024-04-17,Headphones,Accessories,South,1,165,0.0,2904,578.0,PayPal,11,Regular,Priya,165.0
ORD-006824,CUST-02994,2022-10-11,Laptop,Wearables,West,1,1302,0.0,3972,113.0,Credit Card,10,VIP,Aman,1302.0
ORD-006825,CUST-02361,2023-04-22,Watch,Electronics,East,9,878,0.0,8082,-74.0,Net Banking,12,Premium,Aman,7902.0
ORD-006826,CUST-01563,2023-04-08,Laptop,Electronics,South,5,1566,0.2,883,958.0,PayPal,5,Regular,Aman,6264.0
ORD-006827,CUST-00322,2024-06-29,Headphones,Accessories,North,1,1015,0.0,4373,714.0,UPI,10,VIP,Aman,1015.0
ORD-006828,CUST-00230,2024-06-20,Speaker,Wearables,Central,7,648,0.15,8787,719.0,UPI,9,Regular,Priya,3855.6
ORD-006829,CUST-01370,2024-01-27,Headphones,Electronics,North,9,300,0.0,2298,-32.0,PayPal,12,VIP,John,2700.0
ORD-006830,CUST-01426,2022-06-05,Phone,Wearables,East,1,1993,0.0,1420,93.0,Credit Card,14,Premium,Priya,1993.0
ORD-006831,CUST-01779,2023-10-29,Headphones,Electronics,East,4,148,0.0,10854,196.0,Credit Card,1,Premium,John,592.0
ORD-006832,CUST-01707,2022-12-05,Laptop,Wearables,East,3,886,0.05,1920,456.0,PayPal,11,VIP,Aman,2525.1
ORD-006833,CUST-00494,2022-03-16,Watch,Electronics,West,5,1050,0.05,9188,866.0,UPI,14,Regular,John,4987.5
ORD-006834,CUST-00929,2022-07-06,Tablet,Electronics,Central,7,1803,0.0,2409,191.0,Credit Card,7,VIP,Priya,12621.0
ORD-006835,CUST-02674,2023-10-26,Tablet,Accessories,Central,8,362,0.0,1536,,Net Banking,10,Regular,,2896.0
ORD-006836,CUST-02468,2023-08-13,Phone,Accessories,Central,2,1256,0.15,5649,225.0,UPI,12,VIP,Aman,2135.2
ORD-006837,CUST-00047,2022-12-14,Laptop,Wearables,South,7,1933,0.2,14061,575.0,Net Banking,6,VIP,Priya,10824.800000000001
ORD-006838,CUST-02597,2023-04-10,Watch,Accessories,West,1,443,0.0,7308,914.0,PayPal,10,VIP,Aman,443.0
ORD-006839,CUST-02590,2023-06-25,Mouse,Wearables,West,7,1299,0.05,1527,80.0,UPI,4,VIP,John,8638.35
ORD-006840,CUST-01567,2024-03-10,Mouse,Accessories,North,8,1514,0.0,10830,667.0,UPI,11,VIP,Aman,12112.0
ORD-006841,CUST-00222,2023-12-11,Tablet,Electronics,West,2,110,0.0,1737,260.0,Credit Card,12,Premium,Aman,220.0
ORD-006842,CUST-01249,2024-01-28,Laptop,Wearables,North,9,300,0.0,14028,323.0,Credit Card,11,Premium,Aman,2700.0
ORD-006843,CUST-02148,,Watch,Accessories,East,1,1044,0.0,558,509.0,UPI,10,Premium,Aman,1044.0
ORD-006844,CUST-00169,2024-08-29,Speaker,Accessories,North,6,1025,0.1,10488,23.0,PayPal,10,Premium,John,5535.0
ORD-006845,CUST-01308,2023-03-19,Mouse,Accessories,West,1,1932,0.0,14331,77.0,UPI,6,Regular,Aman,1932.0
ORD-006846,CUST-02212,2024-06-29,Headphones,Wearables,North,3,102,0.05,6968,229.0,PayPal,10,Regular,Sarah,290.7
ORD-006847,CUST-02314,2022-01-22,Laptop,Accessories,Central,6,1337,0.15,4182,862.0,Credit Card,11,VIP,Sarah,6818.7
ORD-006848,CUST-00613,2023-02-16,Keyboard,Electronics,East,3,907,0.0,3364,62.0,PayPal,9,Premium,John,2721.0
ORD-006849,CUST-01339,2023-08-12,Laptop,Wearables,North,8,1430,0.0,10908,712.0,Net Banking,9,Regular,Priya,
ORD-006850,CUST-02058,2022-10-28,Tablet,Wearables,West,5,1667,0.1,926,392.0,PayPal,12,Premium,John,7501.5
ORD-006851,CUST-02859,2022-01-07,Mouse,Wearables,South,2,659,0.0,4432,777.0,Net Banking,2,Regular,Sarah,
ORD-006852,CUST-00905,2023-10-01,Speaker,Electronics,West,4,1450,0.0,4910,370.0,Net Banking,14,VIP,Aman,5800.0
ORD-006853,CUST-00628,2024-04-28,Tablet,Accessories,South,9,1887,0.0,18472,240.0,PayPal,9,VIP,John,16983.0
ORD-006854,CUST-00207,2023-02-04,Speaker,Wearables,South,4,298,0.0,2661,54.0,UPI,13,Regular,Aman,1192.0
ORD-006855,CUST-02760,2022-01-20,Phone,Accessories,West,8,1724,0.15,3216,659.0,Credit Card,2,VIP,Aman,11723.199999999999
ORD-006856,CUST-02997,2022-01-09,Mouse,Wearables,West,5,208,0.05,5284,484.0,Net Banking,6,Premium,Aman,988.0
ORD-006857,CUST-01610,2022-08-19,Headphones,Wearables,South,1,1414,0.0,16480,-1.0,PayPal,13,Premium,John,1414.0
ORD-006858,CUST-01826,2022-11-27,Mouse,Accessories,East,7,207,0.05,3932,125.0,PayPal,7,Premium,John,1376.55
ORD-006859,CUST-02438,2023-03-14,Watch,Electronics,South,3,1531,0.2,1272,953.0,Credit Card,14,VIP,Priya,3674.4
ORD-006860,CUST-02357,2022-06-04,Watch,Wearables,South,8,651,0.0,3768,634.0,Credit Card,9,VIP,Sarah,5208.0
ORD-006861,CUST-02068,2022-09-23,Watch,Electronics,West,3,1072,0.0,4774,939.0,Net Banking,11,VIP,Aman,3216.0
ORD-006862,CUST-00369,2024-05-26,Speaker,Accessories,East,1,151,0.2,4068,617.0,Net Banking,13,VIP,Sarah,120.80000000000001
ORD-006863,CUST-00910,2022-08-17,Mouse,Electronics,West,5,211,0.2,9048,357.0,Credit Card,6,Premium,Priya,844.0
ORD-006864,CUST-01770,2023-08-22,Tablet,Wearables,South,2,394,0.0,11100,115.0,Net Banking,13,VIP,Aman,788.0
ORD-006865,CUST-01187,2023-11-22,Watch,Electronics,North,4,1703,0.0,13296,511.0,Net Banking,8,Regular,Sarah,6812.0
ORD-006866,CUST-01616,2024-02-26,Laptop,Accessories,West,1,1312,0.0,8776,435.0,Credit Card,10,VIP,John,1312.0
ORD-006867,CUST-00607,2022-12-01,Watch,Electronics,Central,9,1967,0.0,9684,332.0,Credit Card,12,Regular,John,
ORD-006868,CUST-00542,2023-06-30,Keyboard,Wearables,Central,6,1844,0.05,212,858.0,Credit Card,3,VIP,Sarah,10510.8
ORD-006869,CUST-01377,2023-04-14,Headphones,Electronics,North,8,164,0.0,3564,457.0,PayPal,10,VIP,Aman,1312.0
ORD-006870,CUST-00339,2023-11-01,Headphones,Wearables,East,4,673,0.0,5660,139.0,UPI,6,Regular,Sarah,2692.0
ORD-006871,CUST-01950,2023-11-13,Laptop,Electronics,West,9,564,0.0,2463,715.0,Credit Card,2,VIP,John,5076.0
ORD-006872,CUST-02341,2022-07-25,Laptop,Accessories,North,2,357,0.2,13332,1.0,PayPal,1,Premium,John,571.2
ORD-006873,CUST-00202,2024-02-28,Mouse,Accessories,West,9,1769,0.0,600,564.0,Credit Card,12,Regular,Priya,15921.0
ORD-006874,CUST-02246,2024-04-21,Keyboard,Electronics,Central,5,1103,0.0,10785,966.0,net banking,6,Premium,Priya,5515.0
ORD-006875,CUST-01636,2023-08-12,Laptop,Wearables,Central,6,733,0.2,486,220.0,PayPal,12,Regular,John,3518.4
ORD-006876,CUST-01076,2024-08-05,Keyboard,Accessories,South,3,1454,0.05,11361,708.0,Net Banking,3,Premium,John,4143.9
ORD-006877,CUST-00349,2022-12-30,Laptop,Electronics,West,4,1624,0.0,10700,312.0,Credit Card,11,Premium,Sarah,6496.0
ORD-006878,CUST-01633,2024-07-03,Tablet,Wearables,Central,6,1806,0.0,4585,827.0,Net Banking,12,VIP,Sarah,10836.0
ORD-006879,CUST-02056,2024-06-20,Laptop,Accessories,Central,7,309,0.0,2120,-67.0,UPI,5,Regular,Priya,2163.0
ORD-006880,CUST-01780,2024-01-03,Phone,Electronics,West,1,1931,0.05,7660,649.0,UPI,6,VIP,Aman,1834.4499999999998
ORD-006881,CUST-02859,2024-06-07,Phone,Accessories,West,7,188,0.0,848,344.0,Net Banking,13,Premium,Sarah,1316.0
ORD-006882,CUST-00535,2023-08-14,Headphones,Accessories,East,1,1802,0.0,3896,79.0,UPI,10,Premium,Aman,1802.0
ORD-006883,CUST-00553,2022-06-06,Watch,Wearables,,5,127,0.0,9132,616.0,Credit Card,6,VIP,Aman,635.0
ORD-006884,CUST-01970,2022-07-13,Phone,Accessories,South,6,337,0.0,9806,868.0,Net Banking,12,Regular,Sarah,2022.0
ORD-006885,CUST-02291,2024-03-02,Phone,Wearables,Central,2,435,0.05,3924,211.0,Credit Card,10,Premium,Sarah,826.5
ORD-006886,CUST-00812,2022-06-01,Watch,Accessories,Central,9,162,0.0,3833,-95.0,UPI,13,Premium,John,1458.0
ORD-006887,CUST-01999,2022-07-31,Tablet,Wearables,Central,6,1890,0.0,1252,447.0,Credit Card,7,VIP,Aman,11340.0
ORD-006888,CUST-01620,2022-11-12,Mouse,Wearables,West,7,1676,0.15,8416,537.0,Credit Card,7,VIP,Sarah,9972.199999999999
ORD-006889,CUST-02672,2022-07-05,Mouse,Wearables,South,8,599,0.05,1918,357.0,Credit Card,11,VIP,John,4552.4
ORD-006890,CUST-02341,2022-04-14,Phone,Wearables,West,1,1664,0.0,3594,470.0,Credit Card,6,Regular,Sarah,1664.0
ORD-006891,CUST-00804,2022-01-27,Phone,Electronics,Central,8,890,0.05,1755,-33.0,Credit Card,12,Premium,Aman,6764.0
ORD-006892,CUST-02299,2023-07-01,Speaker,Accessories,North,4,1592,0.0,3115,19.0,Credit Card,1,VIP,Aman,6368.0
ORD-006893,CUST-02524,2023-09-09,Headphones,Accessories,Central,8,691,0.1,11469,863.0,PayPal,8,VIP,John,4975.2
ORD-006894,CUST-02148,2024-08-25,Speaker,Wearables,East,6,1174,0.1,3579,747.0,PayPal,10,VIP,Priya,6339.6
ORD-006895,CUST-01009,2024-05-14,Laptop,Electronics,East,9,1235,0.05,12942,774.0,Credit Card,14,Premium,John,10559.25
ORD-006896,CUST-00993,2022-02-10,Speaker,Electronics,East,4,1996,0.1,12381,846.0,PayPal,4,Premium,Aman,7185.6
ORD-006897,CUST-00294,2024-03-09,Tablet,Electronics,East,2,400,0.0,12872,909.0,Credit Card,1,Premium,Sarah,800.0
ORD-006898,CUST-01091,2022-05-11,Mouse,Wearables,North,2,1213,0.1,1526,245.0,UPI,10,Regular,Priya,2183.4
ORD-006899,CUST-01762,2023-07-08,Watch,Electronics,Central,5,328,0.0,2246,833.0,Credit Card,13,VIP,,1640.0
ORD-006900,CUST-01325,2022-12-23,Tablet,Wearables,Central,9,249,0.0,19928,527.0,UPI,2,Regular,John,2241.0
ORD-006901,CUST-02805,2024-09-04,Phone,Accessories,South,3,1878,0.15,4542,513.0,Credit Card,3,Premium,Aman,4788.9
ORD-006902,CUST-02360,2022-03-12,Phone,Wearables,Central,8,1261,0.05,336,174.0,Credit Card,6,VIP,Sarah,9583.6
ORD-006903,CUST-00367,2022-12-02,Mouse,Wearables,East,4,1258,0.2,6768,529.0,Credit Card,2,Regular,Sarah,4025.6000000000004
ORD-006904,CUST-00461,2024-06-10,Laptop,Wearables,West,6,1580,0.0,10329,988.0,PayPal,2,Premium,John,9480.0
ORD-006905,CUST-02752,2022-11-19,Headphones,Accessories,Central,6,1724,0.0,6675,-32.0,PayPal,14,VIP,Priya,10344.0
ORD-006906,CUST-01695,2024-08-08,Keyboard,Accessories,South,3,1617,0.0,6634,626.0,Credit Card,6,Regular,Aman,4851.0
ORD-006907,CUST-01735,2022-08-24,Tablet,Accessories,Central,5,626,0.05,4110,208.0,UPI,12,Premium,John,2973.5
ORD-006908,CUST-01497,2023-11-05,Tablet,Wearables,South,3,432,0.0,1312,46.0,Credit Card,4,VIP,John,1296.0
ORD-006909,CUST-01427,2022-08-02,Laptop,Wearables,West,1,1485,0.0,3512,477.0,PayPal,5,Regular,,1485.0
ORD-006910,CUST-00781,2022-07-26,Speaker,Accessories,South,7,273,0.0,8958,407.0,Net Banking,11,VIP,Sarah,1911.0
ORD-006911,CUST-01314,2022-11-07,Watch,Accessories,Central,4,1725,0.1,17436,75.0,Net Banking,8,Premium,Sarah,6210.0
ORD-006912,CUST-01412,2022-06-17,Keyboard,Electronics,North,7,1336,0.0,9154,477.0,PayPal,3,Premium,John,9352.0
ORD-006913,CUST-02433,2023-03-11,Laptop,Wearables,North,3,1466,0.1,19108,100.0,UPI,5,Premium,Aman,3958.2000000000003
ORD-006914,CUST-02685,2022-10-05,Keyboard,Accessories,West,5,160,0.0,11676,941.0,UPI,1,VIP,Sarah,800.0
ORD-006915,CUST-00100,2022-08-27,Keyboard,Electronics,East,5,1999,0.0,9267,612.0,PayPal,10,Regular,Priya,9995.0
ORD-006916,CUST-01249,2024-08-16,Headphones,Wearables,North,2,1855,0.0,4744,-974.0,Net Banking,4,Regular,Priya,3710.0
ORD-006917,CUST-00694,2024-07-30,Speaker,Accessories,East,2,1184,0.2,6279,87.0,Net Banking,14,VIP,John,1894.4
ORD-006918,CUST-01433,2022-08-11,Headphones,Wearables,Central,4,918,0.0,8882,129.0,UPI,14,VIP,Priya,3672.0
ORD-006919,CUST-02525,2024-03-01,Headphones,Wearables,Central,4,1801,0.0,9435,854.0,UPI,5,VIP,Priya,7204.0
ORD-006920,CUST-01812,2022-12-30,Keyboard,Accessories,East,4,623,0.1,3405,745.0,Net Banking,14,Regular,John,2242.8
ORD-006921,CUST-02553,2022-01-28,Laptop,Wearables,South,6,315,0.0,4184,326.0,Credit Card,13,Regular,Aman,1890.0
ORD-006922,CUST-00598,2022-05-21,Tablet,Wearables,West,2,1712,0.1,11097,377.0,UPI,4,VIP,John,3081.6
ORD-006923,CUST-01805,2024-06-17,Watch,Electronics,East,6,1867,0.0,7374,956.0,Net Banking,12,Regular,Aman,11202.0
ORD-006924,CUST-00184,2024-07-09,Phone,Wearables,West,7,723,0.0,5620,649.0,Credit Card,14,Premium,Aman,5061.0
ORD-006925,CUST-00957,2024-08-25,Keyboard,Accessories,,3,677,0.0,9118,492.0,UPI,9,VIP,Priya,2031.0
ORD-006926,CUST-00818,2023-03-27,Phone,Wearables,West,8,793,0.0,3057,766.0,PayPal,8,Premium,Sarah,6344.0
ORD-006927,CUST-02808,2022-05-07,Headphones,Electronics,North,2,522,0.1,564,413.0,PayPal,11,Premium,John,939.6
ORD-006928,CUST-01532,2024-05-04,Mouse,Wearables,East,8,815,0.1,1382,231.0,Net Banking,12,VIP,Aman,5868.0
ORD-006929,CUST-00639,2024-08-28,Phone,Wearables,East,5,1546,0.05,7330,432.0,UPI,13,Premium,Sarah,7343.5
ORD-006930,CUST-02984,2023-01-20,Speaker,Electronics,South,2,1494,0.15,6660,-96.0,Net Banking,2,VIP,Priya,2539.7999999999997
ORD-006931,CUST-00352,2022-01-27,Watch,Wearables,South,7,1329,0.0,6490,183.0,UPI,9,VIP,Sarah,9303.0
ORD-006932,CUST-00461,2023-03-31,Headphones,Accessories,South,2,1409,0.0,5564,203.0,Net Banking,2,Premium,John,2818.0
ORD-006933,CUST-00224,2024-06-07,Mouse,Accessories,North,6,1228,0.05,13788,763.0,Credit Card,6,Premium,Priya,6999.599999999999
ORD-006934,CUST-00996,2024-02-01,Keyboard,Accessories,West,3,853,0.05,3250,766.0,Credit Card,2,Regular,Aman,2431.0499999999997
ORD-006935,CUST-02544,2024-05-24,Mouse,Wearables,Central,9,846,0.0,11472,737.0,UPI,6,VIP,John,7614.0
ORD-006936,CUST-00605,2024-01-28,Mouse,Accessories,South,3,787,0.05,3866,67.0,Net Banking,6,Premium,Sarah,2242.95
ORD-006937,CUST-01179,2022-08-02,Tablet,Electronics,North,3,822,0.0,2617,-95.0,Credit Card,11,Regular,Sarah,2466.0
ORD-006938,CUST-00057,2023-01-25,Mouse,Electronics,South,5,1666,0.1,3936,41.0,PayPal,7,Premium,Aman,7497.0
ORD-006939,CUST-01407,2022-02-20,Tablet,Accessories,,7,846,0.1,3962,274.0,Credit Card,10,Premium,John,5329.8
ORD-006940,CUST-02842,2023-04-03,Watch,Electronics,West,8,341,0.05,228,294.0,PayPal,13,VIP,Priya,2591.6
ORD-006941,CUST-00456,2023-03-26,Speaker,Accessories,East,7,1614,0.0,9148,947.0,PayPal,5,Premium,Priya,11298.0
ORD-006942,CUST-01250,2023-02-13,Mouse,Accessories,West,9,764,0.05,9858,8.0,PayPal,12,Regular,,6532.2
ORD-006943,CUST-01844,2022-07-23,Laptop,Wearables,North,5,807,0.1,4335,109.0,Net Banking,3,Premium,Sarah,3631.5
ORD-006944,CUST-01930,2022-07-30,Speaker,Accessories,Central,3,1621,0.0,10144,506.0,UPI,12,Regular,John,4863.0
ORD-006945,CUST-00094,2024-02-29,Watch,Accessories,West,6,534,0.0,11732,696.0,Net Banking,2,VIP,Sarah,3204.0
ORD-006946,CUST-01360,2023-01-25,Laptop,Accessories,North,5,880,0.2,18636,,Credit Card,13,Premium,John,3520.0
ORD-006947,CUST-00857,2023-08-28,Tablet,Wearables,West,4,583,0.0,4742,642.0,Net Banking,4,VIP,Sarah,2332.0
ORD-006948,CUST-02204,2024-04-14,Mouse,Wearables,West,2,1570,0.0,4604,665.0,Net Banking,13,VIP,Priya,3140.0
ORD-006949,CUST-00868,2022-05-08,Phone,Electronics,East,7,483,0.0,14439,-25.0,Credit Card,14,Premium,Priya,3381.0
ORD-006950,CUST-00835,2022-04-06,Headphones,Accessories,North,5,1633,0.05,4956,111.0,PayPal,12,Premium,John,
ORD-006951,CUST-02239,2024-09-19,Laptop,Accessories,South,4,269,0.15,9969,86.0, Net Banking ,1,VIP,Sarah,914.6
ORD-006952,CUST-02144,2022-06-29,Tablet,Wearables,North,8,1120,0.05,14304,209.0,Net Banking,11,VIP,Aman,8512.0
ORD-006953,CUST-01060,2023-06-03,Speaker,Wearables,North,9,1049,0.0,7914,865.0,Net Banking,12,Regular,Priya,9441.0
ORD-006954,CUST-02248,2024-07-24,Keyboard,Electronics,,9,968,0.05,2954,787.0,Credit Card,2,Regular,Sarah,8276.4
ORD-006955,CUST-01979,2023-08-16,Keyboard,Electronics,North,3,422,0.05,4605,110.0, Net Banking ,8,Premium,,1202.7
ORD-006956,CUST-02552,2024-01-12,Laptop,Wearables,South,3,947,0.05,1065,250.0,PayPal,5,Premium,Aman,2698.95
ORD-006957,CUST-02990,2023-06-13,Watch,Wearables,West,5,1597,0.0,7551,221.0,Net Banking,5,Premium,Sarah,7985.0
ORD-006958,CUST-00579,2022-05-05,Mouse,Electronics,Central,5,1355,0.05,1853,106.0,Net Banking,3,Regular,Sarah,6436.25
ORD-006959,CUST-02848,2022-06-16,Mouse,Wearables,West,2,795,0.0,9692,557.0,Credit Card,14,Regular,Aman,1590.0
ORD-006960,CUST-02863,2024-02-14,Laptop,Electronics,East,1,458,0.0,14044,-36.0,Net Banking,11,Premium,Priya,458.0
ORD-006961,CUST-02738,2022-08-03,Speaker,Accessories,Central,8,1398,0.05,350,315.0,Net Banking,1,Regular,Aman,10624.8
ORD-006962,CUST-00076,2022-05-04,Laptop,Accessories,Central,3,131,0.2,7422,922.0,UPI,6,Premium,Aman,314.40000000000003
ORD-006963,CUST-01543,2024-08-21,Mouse,Accessories,East,1,276,0.0,1208,,Net Banking,14,Premium,Priya,276.0
ORD-006964,CUST-02388,2023-05-16,Watch,Accessories,Central,1,1016,0.2,6984,269.0,UPI,12,Regular,Aman,812.8000000000001
ORD-006965,CUST-02718,2024-01-29,Laptop,Accessories,West,2,164,0.0,2092,572.0,Net Banking,1,Regular,Sarah,328.0
ORD-006966,CUST-02158,2023-09-12,Mouse,Accessories,North,6,1833,0.1,4857,,UPI,4,Regular,John,9898.2
ORD-006967,CUST-00179,2023-01-02,Mouse,Wearables,North,6,126,0.0,6956,553.0,Net Banking,14,Premium,Aman,756.0
ORD-006968,CUST-01047,2024-02-07,Watch,Accessories,East,3,1786,0.0,4988,331.0,Net Banking,4,VIP,Priya,5358.0
ORD-006969,CUST-00698,2022-11-21,Mouse,Accessories,North,4,1938,0.05,4548,138.0,UPI,11,VIP,Priya,7364.4
ORD-006970,CUST-00247,2023-03-02,Laptop,Accessories,South,2,1602,0.05,6987,192.0,Net Banking,3,VIP,Sarah,3043.7999999999997
ORD-006971,CUST-01164,2022-07-15,Speaker,Accessories,East,2,367,0.1,1356,136.0,Net Banking,4,Premium,John,660.6
ORD-006972,CUST-00823,2022-08-04,Laptop,Wearables,South,7,696,0.05,7508,544.0,Net Banking,14,VIP,Aman,4628.4
ORD-006973,CUST-02853,2022-04-03,Tablet,Electronics,Central,1,1111,0.05,17440,600.0,Net Banking,6,VIP,Aman,1055.45
ORD-006974,CUST-02532,2024-03-29,Phone,Accessories,North,7,165,0.15,12774,224.0,PayPal,6,Premium,Priya,981.75
ORD-006975,CUST-01112,2023-06-04,Mouse,Accessories,West,1,232,0.0,5004,321.0,Credit Card,14,Premium,Aman,232.0
ORD-006976,CUST-00218,2023-01-04,Headphones,Wearables,South,6,1015,0.0,8492,329.0,Credit Card,11,Regular,Aman,6090.0
ORD-006977,CUST-01905,2023-05-05,Laptop,Electronics,North,3,1489,0.0,10924,253.0,Net Banking,6,Premium,John,4467.0
ORD-006978,CUST-02682,2022-09-19,Phone,Electronics,Central,8,181,0.0,16024,192.0,UPI,6,Premium,Sarah,1448.0
ORD-006979,CUST-00035,2023-06-05,Laptop,Electronics,North,6,1954,0.1,3110,694.0,Credit Card,4,VIP,Priya,10551.6
ORD-006980,CUST-00273,2022-04-25,Watch,Wearables,East,2,1081,0.0,13956,523.0,Net Banking,11,Premium,John,2162.0
ORD-006981,CUST-01592,2024-08-25,Laptop,Accessories,South,8,1451,0.0,12528,280.0,PayPal,7,Premium,John,11608.0
ORD-006982,CUST-02705,2023-04-13,Phone,Electronics,West,5,1221,0.0,3942,124.0,PayPal,7,Premium,Priya,6105.0
ORD-006983,CUST-01112,2022-01-17,Tablet,Accessories,West,8,684,0.05,3076,802.0,PayPal,2,Premium,Priya,5198.4
ORD-006984,CUST-02716,2022-01-08,Laptop,Wearables,Central,8,426,0.0,14644,570.0,Net Banking,12,Regular,Aman,3408.0
ORD-006985,CUST-02704,2023-01-25,Watch,Wearables,South,6,641,0.0,715,,PayPal,6,Premium,,3846.0
ORD-006986,CUST-01476,2024-04-02,Laptop,Electronics,South,2,1248,0.05,4758,506.0,PayPal,5,Regular,John,
ORD-006987,CUST-00442,2023-03-07,Tablet,Accessories,Central,8,309,0.1,1230,576.0,PayPal,10,Regular,Priya,2224.8
ORD-006988,CUST-00079,2023-02-14,Speaker,Wearables,West,6,1907,0.0,4863,342.0,UPI,1,Regular,Aman,11442.0
ORD-006989,CUST-01199,2024-09-11,Tablet,Accessories,Central,6,1848,0.05,4551,618.0,Net Banking,14,Regular,Sarah,10533.6
ORD-006990,CUST-02660,2024-05-28,Laptop,Wearables,South,8,232,0.0,5528,81.0,UPI,3,Regular,Sarah,1856.0
ORD-006991,CUST-01584,2022-04-13,Headphones,Electronics,West,1,1626,0.15,9924,341.0,Credit Card,9,VIP,John,
ORD-006992,CUST-00947,2022-12-30,Speaker,Electronics,East,2,256,0.0,806,507.0,PayPal,13,VIP,Sarah,512.0
ORD-006993,CUST-01560,2023-01-05,Tablet,Accessories,,9,1682,0.2,4079,843.0,Net Banking,11,VIP,Aman,12110.400000000001
ORD-006994,CUST-02083,2024-08-26,Watch,Electronics,South,8,1992,0.2,5982,166.0,Net Banking,9,Regular,Priya,12748.800000000001
ORD-006995,CUST-02907,2022-11-14,Keyboard,Wearables,South,7,974,0.1,4845,829.0,Net Banking,10,Premium,John,6136.2
ORD-006996,CUST-00408,2024-05-06,Speaker,Accessories,West,7,481,0.0,683,700.0,UPI,9,Premium,Sarah,3367.0
ORD-006997,CUST-01293,2022-03-08,Keyboard,Accessories,Central,5,1145,0.05,1864,364.0,Net Banking,11,VIP,Priya,5438.75
ORD-006998,CUST-01986,2023-03-21,Speaker,Accessories,Central,2,1073,0.0,8584,892.0,Credit Card,10,Premium,Sarah,2146.0
ORD-006999,CUST-02446,,Watch,Wearables,West,6,694,0.15,558,407.0,Net Banking,5,Regular,Aman,3539.4
ORD-007000,CUST-02178,2024-05-18,Phone,Accessories,East,3,1542,0.1,657,12.0,PayPal,6,Premium,Aman,4163.400000000001
ORD-007001,CUST-00361,2023-10-30,Tablet,Wearables,South,4,571,0.2,6768,31.0,UPI,9,Premium,Sarah,1827.2
ORD-007002,CUST-00764,2022-11-04,Mouse,Accessories,North,2,333,0.05,13416,824.0,UPI,4,Premium,Aman,632.6999999999999
ORD-007003,CUST-00815,2022-08-23,Laptop,Wearables,North,2,671,0.05,7330,774.0,Net Banking,11,VIP,Sarah,1274.8999999999999
