transaction_id,timestamp,user_id,crypto,transaction_type,amount_crypto,amount_usd,fee_usd,wallet_balance,gas_price_gwei,is_successful,network
TX-00004627,2023-07-18 16:00:00,USER-02891,DOT,Sell,6.923317072158264,81633.80551796572,59.2191226758585,430025.0051694548,105.87824032957303,0,Ethereum
TX-00004628,2021-11-18 21:00:00,USER-01476,BTC,Transfer,1.1406932599374018,28151.190980703086,13.01745471938576,444020.0704908403,79.02283319527535,0,Polygon
TX-00004629,2023-05-13 11:00:00,USER-03686,MATIC,Transfer,1.2638258123382753,42285.36767713596,39.02519281232352,212594.623862999,197.94050649805317,0,Solana
TX-00004630,2023-08-18 15:00:00,USER-00794,BTC,Buy,8.186746610654373,14055.905481438494,70.79279540142477,459572.91638450767,165.4549284553363,1,Ethereum
TX-00004631,2021-12-14 07:00:00,USER-04135,SOL,Buy,4.971960314071479,52778.74610206248,41.617421108172785,462299.2849000291,126.59001231811267,0,Solana
TX-00004632,2022-10-30 23:00:00,USER-02284,BTC,Stake,9.538564863294226,49823.42502469263,48.13689073809815,470423.7225368723,54.707892651090226,0,Ethereum
TX-00004633,2023-07-07 06:00:00,USER-01112,MATIC,Swap,8.34422378512506,15528.0256043155,6.27960951684039,66087.40039762329,57.027443457752064,1,BSC
TX-00004634,2022-12-02 02:00:00,USER-04807,SOL,Sell,7.671870521533095,73993.37027977474,5.705043707369118,434215.0804486992,95.99695929325577,1,Polygon
TX-00004635,2024-03-25 06:00:00,USER-03216,SOL,Transfer,6.332668897830677,86416.2212842111,46.95120805576571,205204.88861426982,88.18876860661621,0,Polygon
TX-00004636,2021-02-26 10:00:00,USER-01314,DOT,Stake,7.026708996250105,65760.87166987568,63.96975868603378,145300.80726710398,48.725444427405115,1,Ethereum
TX-00004637,2022-09-17 00:00:00,USER-02183,BTC,Buy,6.1992420762084715,92521.56402163167,79.58692556685541,247381.0891132035,104.98790003869402,1,Solana
TX-00004638,2022-08-09 22:00:00,USER-02728,SOL,Stake,8.73660197788512,24321.665304508548,0.9102121502793656,40355.153970489446,171.0532669079182,1,BSC
TX-00004639,2023-12-30 22:00:00,USER-01749,ADA,Sell,6.169591847734592,60053.3855564705,60.08429062574527,323091.44688609405,166.9523296165299,1,BSC
TX-00004640,2021-11-10 23:00:00,USER-01491,DOT,Sell,6.577929727448691,14232.896799594482,4.583101600863844,266963.63106894627,196.44851829939773,1,BSC
TX-00004641,2021-03-03 08:00:00,USER-01616,BTC, Buy ,0.8537286256284524,70774.94111726015,29.869995421042074,31444.42751089149,73.08475463315263,1,Polygon
TX-00004642,2021-09-20 13:00:00,USER-00750,DOT,Swap,2.668557311630667,18966.696120387,53.94906483977242,66238.66701501652,190.52171328106226,1,Solana
TX-00004643,2024-03-15 15:00:00,USER-00072,ADA,Transfer,0.7662660472419547,88374.82288580052,8.39797044431728,282534.1165580078,59.57969081449976,1,Ethereum
TX-00004644,2024-03-20 21:00:00,USER-00899,DOT,Buy,5.868294604566404,16289.921014791427,4.704855027083447,402137.9635122748,18.429716257202813,1,Solana
TX-00004645,2022-05-24 20:00:00,USER-01087,MATIC,Sell,5.0058761637051274,58771.72011899495,92.2580997945129,464393.39136640535,11.480822085375905,1,Polygon
TX-00004646,2023-11-07 07:00:00,USER-04498,BTC,Sell,6.091405381271024,92218.89619127738,54.07045887912934,391586.93399252143,179.70390324266555,0,BSC
TX-00004647,2022-01-27 17:00:00,USER-04428,MATIC,Buy,4.008154916079878,14584.35154857832,89.24040966147629,407085.4561212549,129.61304000106202,1,Solana
TX-00004648,2021-07-27 10:00:00,USER-03361,DOT,Swap,6.426266834515727,18318.25009466913,98.93607030927521,459277.5711870727,107.87762534465828,1,BSC
TX-00004649,2021-04-24 01:00:00,USER-01477,ETH,Stake,6.250169201013478,67359.5537954549,32.26803959083005,392876.28464551375,9.345814491933746,0,Solana
TX-00004650,2021-01-04 03:00:00,USER-00405,MATIC,Buy,5.758791042943321,61942.240230591015,25.800643451948243,390411.4084078309,5.419721472917478,1,Solana
TX-00004651,2021-09-19 05:00:00,USER-03548,MATIC,Swap,4.664704622143307,83327.38515330544,97.70431670922373,443160.924319678,187.87185170664705,1,Solana
TX-00004652,2021-05-18 09:00:00,USER-01265,SOL,Buy,3.326955860021216,24247.364377027614,32.46366971276809,362208.5259227609,174.35686010891263,1,Solana
TX-00004653,2021-11-21 04:00:00,USER-03458,ETH,Transfer,9.192274899682586,97961.45002370702,44.904855569637476,199814.89835292866,7.137669470940171,1,Polygon
TX-00004654,,USER-02945,ETH,Swap,0.4310918984555621,93021.88580909657,10.9594956949291,356251.51544875593,171.03209812323016,1,BSC
TX-00004655,2022-01-25 07:00:00,USER-03354,DOT,Transfer,3.830928054567617,25452.890554498696,7.190679588500288,82011.85679005102,25.43811349632005,0,Solana
TX-00004656,2023-09-21 21:00:00,USER-00718,MATIC,Swap,5.1960946812819335,25909.397883862755,44.27721173619454,2793.83439658798,184.90625809361265,1,Solana
TX-00004657,2021-11-06 10:00:00,USER-02471,MATIC,Swap,1.4650783835117853,95336.07741307736,39.796987381087376,36183.336766621724,190.63516220201637,1,Polygon
TX-00004658,2023-10-24 10:00:00,USER-03279,ADA,Swap,5.816628251922113,30748.155994258643,24.600085581680407,47902.44379505399,167.88772150997076,1,Ethereum
TX-00004659,2024-01-06 12:00:00,USER-03355,ADA,Buy,6.344654557322595,,66.86792284747968,407558.5163406029,171.89849230841043,1,Ethereum
TX-00004660,2023-03-26 19:00:00,USER-02979,BTC,Sell,1.8587639380544745,62965.07551514685,49.274978447595345,181648.2986728471,29.884264743646014,1,Polygon
TX-00004661,2023-04-09 07:00:00,USER-00196,ADA,Transfer,5.816120638118391,88266.57381142555,52.16343937535472,35310.71810234987,59.688567622587684,0,Solana
TX-00004662,2023-04-23 13:00:00,USER-00126,ADA,Swap,1.0396786388033068,42479.47167308188,95.08596708319942,475852.57912154763,64.30516028898833,1,Ethereum
TX-00004663,2023-02-07 14:00:00,USER-02195,MATIC,Buy,9.915351937549552,9746.84233054357,40.12523786052498,210349.42251997712,193.23525785266622,1,BSC
TX-00004664,2024-02-20 07:00:00,USER-02623,BTC,Stake,5.6778762251635015,88064.80069515573,25.2715003829692,274106.19581781403,187.60609750384347,1,BSC
,2022-01-20 02:00:00,USER-04246,SOL,Stake,0.4322917846885647,62618.94326587667,12.260705308651582,126183.57882496956,166.22140825888678,0,BSC
TX-00004666,2023-10-22 01:00:00,USER-03213,BTC,Buy,3.5623754245779526,59943.640563982284,3.23000450215777,120439.80211299848,56.4795290574276,1,BSC
TX-00004667,2021-11-25 07:00:00,USER-01977,SOL,Buy,6.076532007865815,29411.64321338797,99.81304636256061,90159.64743073034,123.0690454044865,1,BSC
TX-00004668,2021-09-22 20:00:00,USER-00117,BTC,Buy,1.08311249426253,23969.549553779274,75.95174054177984,321937.5499536609,61.94688080344644,1,Solana
TX-00004669,2021-06-30 19:00:00,USER-01210,ETH,Transfer,3.470341366536278,81751.18118986484,29.962952881689926,287820.38127480174,86.81005230665642,1,Ethereum
TX-00004670,2024-04-22 02:00:00,USER-02796,MATIC,Sell,4.976937771016449,90026.45850209688,69.10365998187036,115372.64974630107,128.19136120780024,1,Ethereum
TX-00004671,2023-03-23 07:00:00,USER-03876,ETH,Swap,6.727007911157189,46467.801730797095,67.19330544873516,430201.48900993384,148.78334230944128,1,BSC
TX-00004672,2022-11-03 08:00:00,USER-03963,DOT,Transfer,9.045631244984373,1175.5875081099746,82.96841885844228,12198.508033221811,117.7145918293929,1,
TX-00004673,2021-07-13 21:00:00,USER-02780,SOL,Sell,3.544799723961512,74999.9885163251,67.90115319273157,197754.1883526905,174.730386742317,1,Polygon
TX-00004674,2022-02-13 19:00:00,USER-01117,MATIC,Sell,3.5149652002217877,64072.74243789203,26.942870701066546,87080.32484833605,162.42025265021658,0,BSC
TX-00004675,2023-03-12 07:00:00,USER-02782,BTC,Stake,9.708114065677668,40350.502350435825,81.86635724493134,114288.08024868909,21.419429995532994,1,Ethereum
TX-00004676,2022-07-07 13:00:00,USER-03410,BTC,Stake,0.034593184936127085,157.39414895181028,3.434312852369508,430840.44637107133,74.63128288399848,1,Solana
TX-00004677,2023-08-01 13:00:00,USER-04429,DOT,Sell,9.85340745809461,,54.43365781953398,241506.68340258897,174.04185580682054,0,Polygon
TX-00004678,2024-01-04 18:00:00,USER-02903,ETH,Swap,8.753765395490555,12046.912560349241,70.18458275419161,339971.1437983705,35.494326401591124,1,Polygon
TX-00004679,2021-04-07 13:00:00,USER-00496,ETH,Swap,0.10169723290019309,30060.55933523649,34.458717351045046,110718.21231855683,190.88710607883888,0,Polygon
TX-00004680,2022-09-16 11:00:00,USER-03847,DOT,Stake,9.854287530008143,95751.03208560472,34.34465297029112,7589.084905204324,49.760499108600264,1,Solana
TX-00004681,2021-01-07 23:00:00,USER-04635,ADA,Transfer,2.9778338304253626,35015.68590278309,22.642817775666092,422503.64799153653,64.16028797279101,1,Polygon
TX-00004682,2022-11-30 20:00:00,USER-03340,MATIC,Transfer,3.2356935740132178,93364.62114270403,3.2668330981227935,466500.72997119854,114.51506511538,1,Solana
TX-00004683,2022-07-08 14:00:00,USER-00403,ETH,Stake,0.09737051509564984,51823.28214890725,52.17670265940829,425497.807322466,158.5847356463417,1,Ethereum
TX-00004684,2021-05-15 09:00:00,USER-03404,MATIC,Stake,5.397227122327856,86598.08142900383,73.19409781539954,8419.697707500285,25.429720432444427,1,Solana
TX-00004685,2023-01-03 20:00:00,USER-04561,SOL,Stake,6.816524419896673,95107.10857905966,55.742669738005446,422587.0390339712,189.75360885413934,1,Ethereum
TX-00004686,2024-02-07 17:00:00,USER-00459,BTC,Swap,0.4406886138984876,32005.36607809426,27.27293041418517,237543.72076677732,110.20735473118238,1,Solana
TX-00004687,2023-05-29 07:00:00,USER-01598,BTC,Buy,1.396984080444736,66797.42511715837,68.80128017098366,327716.9711298144,5.532034417414479,0,BSC
TX-00004688,2021-01-12 21:00:00,USER-01658,BTC,Buy,5.987188033971845,2319.244175562748,23.10389537081363,324519.98819074786,6.844182258378053,1,Polygon
TX-00004689,2024-04-23 03:00:00,USER-01745,ADA,Transfer,5.244092253716345,612.3895878547419,99.55599068733754,153601.42858685993,36.573010697190675,1,BSC
TX-00004690,2022-04-12 11:00:00,USER-03165,BTC,Swap,5.674880775903115,48755.17556938719,80.19351832615607,19049.595508976225,154.57941034131866,1,Solana
TX-00004691,2022-12-24 04:00:00,USER-00051,MATIC,Buy,5.21510736936823,39357.67895113535,65.2047492977761,206793.25343645204,29.151337512175147,1,BSC
TX-00004692,2022-11-20 15:00:00,USER-01725,MATIC,Swap,5.227565083503986,71207.8652608998,29.763581132104164,131043.60987332281,171.20723726824457,1,Solana
TX-00004693,2022-09-14 02:00:00,USER-01485,SOL,Sell,3.2104939654087183,74382.97881659116,37.705159866576004,411275.47376751946,27.927554759663735,1,BSC
TX-00004694,2021-03-08 15:00:00,USER-02420,DOT,Stake,5.130577314280955,94398.0700907392,55.73078228373714,315209.7426864199,,1,Solana
TX-00004695,2021-02-02 16:00:00,USER-00493,DOT,Sell,7.32143150446004,39418.23507600356,96.37626051548853,30495.17886502534,54.150734286743976,1,Polygon
TX-00004696,2024-03-15 04:00:00,USER-03574,MATIC,Sell,1.210495434093453,25218.43251372238,73.41690713364959,22147.789871994562,13.527704224725712,1,Ethereum
TX-00004697,2023-10-24 06:00:00,USER-01164,ADA,Sell,8.075014143767126,94062.49649196501,10.906713818367784,397429.36321656464,42.13421208991438,1,Solana
TX-00004698,2022-06-29 19:00:00,USER-00095,ETH,Stake,9.650295883448939,53971.19618665629,45.70719196680452,47832.316229104275,176.1726612746488,1,BSC
TX-00004699,2022-01-30 16:00:00,USER-03437,BTC,Sell,3.4087815164512993,3224.91397759838,36.44156753557675,487329.8623076587,15.93685500955823,1,BSC
TX-00004700,2023-11-10 14:00:00,USER-00912,ETH,Sell,3.5175891135835475,68647.01273122271,21.807136398983364,13086.096335620801,70.05503326091994,0,BSC
TX-00004701,2022-03-13 17:00:00,USER-03918,SOL,Transfer,3.4241744499417943,57006.26857484677,82.49467283109968,86281.56520492559,70.00839771884675,0,Polygon
TX-00004702,2023-10-21 17:00:00,USER-03845,MATIC,Swap,5.711124044089702,57529.178042557454,47.265997294391795,64223.15601747552,35.876817197939005,1,Ethereum
TX-00004703,2021-11-26 21:00:00,USER-04169,DOT,Buy,6.025039631877119,18544.629829075006,89.06864239065216,200736.28867883235,161.7448720027664,1,Solana
TX-00004704,2021-11-29 11:00:00,USER-04682,SOL,Swap,6.402067962651941,88999.15597158637,19.207890223066283,490219.81175717385,127.21478719489225,1,Ethereum
TX-00004705,2022-09-06 04:00:00,USER-00157,SOL,Buy,8.66146125486367,,73.00367980340432,346684.3302721836,113.45488519127319,1,Ethereum
TX-00004706,2022-04-24 14:00:00,USER-04680,BTC,Buy,7.79850292638317,37219.5455728192,19.474927576400244,60640.22522633644,27.997606485105,1,BSC
TX-00004707,2022-12-17 18:00:00,USER-00681,DOT,Transfer,3.3215842451488076,94500.48680772689,54.035582203242186,197159.64075194654,112.78307642562363,1,BSC
TX-00004708,2021-07-08 18:00:00,USER-01527,ETH,Swap,2.5449228347766835,66950.90972574448,56.51801449322865,292098.82560552575,92.25073056809947,1,Solana
TX-00004709,2023-06-23 13:00:00,USER-04228,ADA,Sell,0.6779134356999224,7082.740790930002,36.82343980055259,38981.91520995403,81.59535701003612,1,Ethereum
TX-00004710,2023-06-25 06:00:00,USER-02900,MATIC,Transfer,6.288092350049679,84666.02109866435,6.074840795052693,309428.2746238341,,1,Ethereum
TX-00004711,2022-05-29 11:00:00,USER-03857,SOL,Buy,1.87224012420275,66150.33364249194,86.75147408263548,491352.8415621867,188.2424437181442,0,Solana
TX-00004712,2021-01-02 08:00:00,USER-04724,DOT,Sell,9.26653361070966,98192.04499954042,57.21195386415252,191018.77649773032,174.5882932976441,0,Solana
TX-00004713,2022-10-02 15:00:00,USER-00557,DOT,Transfer,6.633418118112613,97683.14700122364,76.33946875787483,444361.1776409469,124.16466658176678,0,Ethereum
TX-00004714,2021-11-26 16:00:00,USER-01370,MATIC,Stake,6.035406136946631,60240.35586115766,78.64305005428754,472385.9851674224,94.89015510545161,1,BSC
TX-00004715,2022-12-06 19:00:00,USER-04468,ADA,Transfer,0.62172795214917,71635.61647214559,43.217090100556064,361627.78401632013,61.291250646192964,0,Solana
TX-00004716,2023-06-15 05:00:00,USER-02893,MATIC,Swap,9.853603864358963,13451.935600413097,42.81840534352067,4815.4678225445505,143.9869141745897,0,Ethereum
TX-00004717,2021-10-27 10:00:00,USER-00828,MATIC,Swap,5.3262871358256865,98547.72236351615,23.569326693197855,338732.53002975765,129.9496378091556,0,Ethereum
TX-00004718,2021-11-11 13:00:00,USER-01130,BTC,Stake,7.9256460596541425,66671.30136018954,31.216527494224426,149045.0933262959,18.29276579348646,1,Polygon
TX-00004719,2023-10-01 18:00:00,USER-00063,ADA,Transfer,7.13070877049808,71045.05977321451,10.105601020396664,390574.24801363086,22.58848258658479,0,BSC
TX-00004720,2024-01-25 07:00:00,USER-02482,DOT,Transfer,1.617871420368442,76346.7952366378,20.711979522668095,383959.0061234802,107.40284591308779,1,Polygon
TX-00004721,2021-11-18 17:00:00,USER-00122,DOT,Buy,3.8220920523203175,30688.797609309575,61.6209923236543,451761.7971043275,80.46199801230908,1,Solana
TX-00004722,2022-11-21 03:00:00,USER-04407,MATIC,Buy,2.5405201954489938,61009.893695948726,55.531320007165455,5884.886689001612,87.50626270478041,1,Polygon
TX-00004723,2022-01-07 19:00:00,USER-01199,MATIC,Transfer,0.14199036547214852,74677.0248625007,73.6023743994835,38058.9582237702,97.90011477895541,1,Solana
TX-00004724,2023-05-27 22:00:00,USER-02283,MATIC,Transfer,2.181359119501189,32960.59459426692,1.939370428613317,190718.71013813512,14.683585096468727,0,Ethereum
,2023-02-16 09:00:00,USER-00653,MATIC,Swap,1.8025677375746842,63100.008690699644,67.36172444471309,22181.577409679576,12.31022726420615,1,BSC
TX-00004726,2021-01-12 18:00:00,USER-01574,ADA,Transfer,1.8406709418423248,17660.63448391005,62.468627117254904,106485.99236545447,96.63732305817307,1,Polygon
TX-00004727,2023-11-23 12:00:00,USER-03289,ETH,Swap,7.9229782887443125,45699.91595471311,25.44553174253677,348714.7709112674,124.2869717451624,1,Ethereum
TX-00004728,2023-09-10 04:00:00,USER-00575,BTC,Stake,7.5628718927003025,7454.837792013878,5.641737626519485,87725.73361796787,44.05322709346504,1,BSC
TX-00004729,2021-12-04 09:00:00,USER-03529,BTC,Stake,8.446835342495179,,30.024374050693833,144301.52352009612,49.905768426657545,1,BSC
TX-00004730,2021-07-17 09:00:00,USER-04106,SOL,Transfer,1.108772597654612,83694.91382769967,82.9069690807088,165950.16503817867,47.33622867450993,1,Solana
TX-00004731,2023-03-12 00:00:00,USER-00463,DOT,Stake,7.537545017601484,30590.73234101759,53.40489178245391,487795.3004013446,117.06322495982059,1,Solana
TX-00004732,2021-05-31 22:00:00,USER-04923,MATIC,Swap,0.8014205798713298,63545.2509709687,93.88339631025926,319229.3792073958,23.82442073646174,1,BSC
TX-00004733,2021-03-31 06:00:00,USER-04696,BTC,Transfer,0.05170425440140074,87021.64662106681,20.538732953205066,398564.1860495385,111.22388693161328,1,Solana
TX-00004734,2023-09-25 13:00:00,USER-01432,ADA,Transfer,4.455179147845214,20516.74752387414,50.823844019032414,326654.56523629866,166.00260558124668,1,Polygon
TX-00004735,2022-11-09 02:00:00,USER-03950,BTC,Swap,2.77650565405923,39136.12566850757,88.73416890178676,215291.26535956998,144.70726104921624,1,BSC
TX-00004736,2021-12-19 23:00:00,USER-04042,BTC,Swap,6.9145969761384976,24338.265552483314,67.35652554669244,237763.68617524084,28.670773615513728,1,BSC
TX-00004737,2023-09-01 15:00:00,USER-00976,ETH,Transfer,0.25083999011946956,56111.7637428407,63.00363494173038,255551.15623848402,136.13956598416033,1,BSC
TX-00004738,2022-06-05 22:00:00,USER-04443,DOT,Transfer,4.303400678616814,58623.67560167124,81.42029978120888,235167.06001086047,167.77040173528314,1,Polygon
TX-00004739,2024-01-22 21:00:00,USER-01050,BTC,Buy,4.0141379337921705,84621.0856028367,85.75744920008529,457051.17965105164,17.09266003735086,0,BSC
TX-00004740,2022-01-09 23:00:00,USER-00767,MATIC,Buy,5.804728836423575,37794.09164428896,90.87698664227572,229376.78257701726,165.40320774869332,0,Ethereum
TX-00004741,2023-04-16 09:00:00,USER-03877,BTC,Transfer,6.120549642732137,31523.445371790272,2.1389597167134213,161838.724701433,131.19662992431205,0,
TX-00004742,2022-08-16 19:00:00,USER-00680,SOL,Buy,4.200183824295271,70754.17588706796,8.416519872505734,188495.91167819645,21.585661289152757,1,Polygon
TX-00004743,2023-05-15 13:00:00,USER-01235,SOL,Sell,4.7806797002671395,74820.2379606647,59.97793402229105,150790.45258714884,100.59942662351258,1,Solana
TX-00004744,2024-02-08 09:00:00,USER-00294,SOL,Buy,2.2315696828761453,43690.79234979414,6.966035967520369,463350.2424725034,20.710938169636265,1,Polygon
TX-00004745,2024-01-12 17:00:00,USER-00101,BTC,Sell,8.682069724345542,26972.334348445682,2.3332641772864853,496262.3240815807,116.16596577646098,1,Solana
TX-00004746,2022-06-15 10:00:00,USER-04321,ETH,Stake,6.880533322938318,11.054854439659955,50.82304000704447,164842.11633527218,93.80425173730158,0,Polygon
TX-00004747,2023-09-03 06:00:00,USER-04061,ETH,Sell,1.2639003241989446,,76.50246727930033,25548.85059713685,174.84902677168455,0,Ethereum
TX-00004748,2023-05-05 18:00:00,USER-00875,MATIC,Transfer,1.2250249834477773,2881.3094436404444,55.80489325892029,4344808.638867096,178.45635113908932,1,BSC
TX-00004749,2022-08-20 18:00:00,USER-01253,DOT,Sell,5.566342464738971,31786.375947106077,90.01959882408485,23560.00844619094,95.0961468059444,1,Polygon
TX-00004750,2023-12-13 21:00:00,USER-02725,BTC,Buy,8.706911207682639,40574.49023700098,1.2346855307975633,6742.56953752489,53.66546901571583,1,BSC
TX-00004751,2021-07-25 20:00:00,USER-00617,BTC,Swap,2.400613179723707,17784.942756040105,85.02266495053837,154068.71975395997,122.21026058957567,1,
TX-00004752,2024-02-04 06:00:00,USER-00768,SOL,Sell,0.33912138911944656,26986.08981422793,0.26359506375941216,206221.37141461394,122.21219506272251,0,Solana
TX-00004753,2022-05-09 02:00:00,USER-00239,DOT,Stake,0.5079825970575073,73694.43275123762,24.114239990472228,339435.7735783172,12.741254263474378,0,BSC
TX-00004754,2021-02-24 22:00:00,USER-01601,MATIC,Transfer,8.662762425450788,6502.766667279793,62.7303908234232,333346.94796478713,170.39372324282476,0,Polygon
TX-00004755,2021-10-29 12:00:00,USER-03443,SOL,Swap,2.678258797401798,70648.87963660763,32.29368300617987,84825.38454678656,192.36033028596074,1,Ethereum
TX-00004756,2024-01-28 07:00:00,USER-04078,ETH,Swap,9.052723231522029,59248.107519793484,66.97492282172762,244064.98030385526,60.92456984033651,1,Solana
TX-00004757,2021-07-22 14:00:00,USER-03742,SOL,Stake,0.7945612664371586,90401.24203582112,16.023125278765594,466507.6922486917,,1,Ethereum
TX-00004758,2024-05-09 12:00:00,USER-01503,MATIC,Buy,1.6199790201995148,40194.085287166046,69.24242954051472,189791.89526808955,83.19255388010278,0,BSC
TX-00004759,2022-04-27 09:00:00,USER-04074,ETH,Swap,6.584083269468425,70353.27620054732,21.265541652733894,208601.6866213516,147.40952746038198,1,Polygon
TX-00004760,2022-12-30 16:00:00,USER-04764,SOL,Transfer,1.4817659355418975,,76.75049025868626,33747.46210618157,94.76458003349231,1,Solana
TX-00004761,2021-11-12 19:00:00,USER-01592,MATIC,Sell,2.440963669548419,38138.68956817205,71.20517460526341,14628.498027914271,104.65957584049488,1,BSC
TX-00004762,2023-05-24 23:00:00,USER-04967,BTC,Swap,2.408547963139994,62070.72194579403,43.15828789966551,275024.7600890368,92.11212623385151,1,Solana
TX-00004763,2022-03-04 07:00:00,USER-04563,SOL,Transfer,4.501874081862053,6905.917885125663,48.89569788111212,168377.85831885453,37.24153420804963,1,Polygon
TX-00004764,2023-11-19 22:00:00,USER-04346,DOT,Transfer,1.799478691379817,84434.8181535011,56.997699540139976,427255.68560747366,102.24337916085558,0,Polygon
TX-00004765,2022-06-10 04:00:00,USER-01132,MATIC,Sell,7.460748872499919,99656.93015910797,53.02857137605816,357097.4146134518,121.34422687256063,1,BSC
TX-00004766,2022-08-11 08:00:00,USER-00942,ETH,Sell,1.0769682078232994,36608.766944512725,69.55624906658022,10683.389452111725,129.96377336788115,1,Solana
TX-00004767,2023-04-24 02:00:00,USER-03567,BTC,Sell,5.9724422246208135,21782.14244467505,76.13853015101064,17531.286296464164,158.48906553334473,1,Solana
TX-00004768,2023-06-24 15:00:00,USER-02243,DOT,Sell,5.399070744003845,53395.40664358237,64.97708531013,370730.3876878522,79.13231298193121,1,Solana
TX-00004769,2021-11-14 00:00:00,USER-02897,DOT,Stake,8.487123180201976,88411.4426286993,37.25265930290113,346898.4918712867,149.83064231167782,0,Solana
TX-00004770,2024-01-19 10:00:00,USER-04867,MATIC,Buy,8.698973501413137,9825.069848349185,71.49802948411768,26953.872558597104,18.05755426275896,0,Solana
TX-00004771,2024-03-05 10:00:00,USER-01026,DOT,Transfer,0.9403689280810473,,86.15494856024861,61613.43703150302,6.9774159230432735,1,Ethereum
TX-00004772,2022-09-19 02:00:00,USER-00458,BTC,Sell,2.3811379656283096,12504.506870160703,27.450485955731782,281737.34764758474,117.67921512415286,1,Ethereum
TX-00004773,2021-07-11 20:00:00,USER-04175,DOT,Swap,9.59205678416343,22496.044793905847,88.381888704124,481998.51746831916,45.41592961017535,1,Polygon
TX-00004774,2022-07-24 17:00:00,USER-04213,ETH,Sell,2.8980753067827005,89553.56198548639,93.07640885395361,143788.71752251338,180.2758680333071,1,BSC
TX-00004775,2022-10-09 17:00:00,USER-04494,ETH,Transfer,7.974107652510955,7528.885255778258,21.84487968257029,114872.3214499332,177.1068679558426,1,Polygon
TX-00004776,2024-04-13 04:00:00,USER-01221,ADA,Sell,3.910680373884279,14124.408786249818,85.46814938518122,197991.12152006748,184.13235025481373,1,Ethereum
TX-00004777,2023-10-02 01:00:00,USER-03951,ADA,Swap,2.7841397682662605,12993.632652637734,19.8782611129355,62798.73400968322,5.769707241204774,1,Ethereum
TX-00004778,2023-11-01 11:00:00,USER-00791,MATIC,Transfer,6.4205186476666976,73869.7889768251,51.446205954469846,386576.48005541664,50.57053938816863,1,Polygon
TX-00004779,2023-05-04 00:00:00,USER-02908,SOL,Stake,6.808283894341297,86771.04036078604,0.11682718919501889,301856.5075448508,157.27947781225063,1,Ethereum
TX-00004780,2023-08-21 01:00:00,USER-00923,ADA,Swap,6.547667594853731,72049.57754471409,35.76405645084685,14923.541437488253,150.5030439213628,0,Solana
TX-00004781,2022-02-26 11:00:00,USER-03604,ETH,Swap,4.881096794908902,49174.78762620058,19.03864530875412,342739.1008542485,10.70016213052787,1,BSC
TX-00004782,2021-01-01 04:00:00,USER-00762,ETH,Stake,5.27342627818457,77927.53333027574,39.213740498115314,62722.13726908305,34.02888552476228,1,Solana
,2021-12-24 12:00:00,USER-00183,DOT,Stake,1.4245034120044948,,35.46886603157671,1308.6104939487586,56.314419503663984,0,Solana
TX-00004784,2021-02-06 09:00:00,USER-01889,ETH,Swap,3.4485194660292326,18713.29943496297,6.716505492719549,108748.31569667725,65.51989813089506,0,Polygon
TX-00004785,2021-09-04 13:00:00,USER-03304,ADA,Swap,3.962688290733218,56298.12154677444,48.86742992777669,241349.9922500097,176.51036393392326,1,Polygon
TX-00004786,2022-09-01 03:00:00,USER-00404,BTC,Swap,1.5890946354572613,74792.47649592224,50.18278202294828,244680.9254208312,119.49494276751255,1,Ethereum
TX-00004787,2021-02-21 03:00:00,USER-04609,ETH,Sell,9.074403473262977,88690.70508746823,56.4626555382261,227714.2888224576,36.84685847817092,1,BSC
TX-00004788,2023-10-28 23:00:00,USER-02622,SOL,Stake,9.712742092982209,,26.305095758340094,62557.44578641592,38.84495931780697,1,BSC
TX-00004789,2023-07-03 15:00:00,USER-03157,MATIC,Buy,5.9741976410355955,16492.86761936155,69.1159081066292,260520.12007693652,172.82376484860268,0,Ethereum
TX-00004790,2021-09-21 22:00:00,USER-02513,SOL,Stake,7.668221431468803,21693.446743192664,88.79496005190208,346470.8967164224,50.43219360813488,1,Ethereum
TX-00004791,2021-11-12 05:00:00,USER-03917,ADA,Sell,6.919751552679075,5360.490164006529,31.14427173013507,55779.27539589783,33.272902893434235,0,Polygon
TX-00004792,2022-05-22 12:00:00,USER-02619,MATIC,Sell,9.663416613773961,45975.01484341988,95.06197434930914,127534.62584608527,11.554035283783856,0,Ethereum
TX-00004793,2023-10-26 04:00:00,USER-01837,ETH,Stake,0.8674588477347892,23918.06725945266,61.01254549497391,136350.78789145482,28.753968264347783,1,Solana
TX-00004794,2024-02-20 12:00:00,USER-04767,DOT,Swap,9.062915286812974,64899.12901369692,73.10454616237108,51364.42310496703,21.531645492175947,1,Polygon
TX-00004795,2021-09-30 23:00:00,USER-04411,DOT,Sell,8.761958470607675,1046.0590990106457,59.59481281828019,307599.89075304975,94.83164656784422,1,BSC
TX-00004796,2023-10-25 07:00:00,USER-02961,ADA,Transfer,8.070728713802524,96607.07365039119,43.16000127010403,347098.99178204034,184.3410283018491,0,Polygon
TX-00004797,2023-06-01 09:00:00,USER-00780,ETH,Sell,3.9207835446266834,40318.49514460889,14.613505232721208,272905.3040509589,186.82835079621057,1,Solana
TX-00004798,2023-11-07 02:00:00,USER-03971,MATIC,Buy,8.99921122982007,11575.198299265074,3.617085896645955,339193.536960119,143.5901604593472,1,Solana
