order_id,customer_id,order_date,product,category,region,quantity,price,discount_pct,revenue,profit,customer_age,payment_method,shipping_status
ORD-005798,CUST-01456,2024-10-11 21:00:00,Phone X,Electronics,West,1,167,0,167.0,65.8,60.0,PayPal,Returned
ORD-005799,CUST-01239,2023-08-03 05:00:00,Watch S,Wearables,North,1,1540,10,1386.0,447.0,47.0,Net Banking,Processing
ORD-005800,CUST-00968,2024-09-04 23:00:00,Headphones Z,Accessories,East,3,831,5,2368.35,815.55,27.0,UPI,Returned
ORD-005801,CUST-02054,2023-11-21 13:00:00,Mouse M,Accessories,North,2,1265,0,2530.0,1022.0,36.0,PayPal,Returned
ORD-005802,CUST-01130,2023-08-27 08:00:00,Speaker B,Accessories,West,1,1330,15,1130.5,338.5,35.0,Net Banking,Shipped
ORD-005803,CUST-00254,2023-07-09 14:00:00,Mouse M,Accessories,North,2,330,0,660.0,246.0,61.0,PayPal,Delivered
ORD-005804,CUST-01056,2024-05-24 15:00:00,Headphones Z,Accessories,West,1,335,0,335.0,144.0,66.0,Credit Card,Processing
ORD-005805,CUST-01586,2023-11-23 05:00:00,Mouse M,Accessories,West,1,1488,0,1488.0,603.2,37.0,Credit Card,Processing
ORD-005806,CUST-00121,2023-06-13 11:00:00,Phone X,Electronics,East,1,198,10,178.2,57.4,19.0,Net Banking,Delivered
ORD-005807,CUST-02274,2024-08-03 04:00:00,Mouse M,Accessories,North,1,1321,0,1321.0,509.4,47.0,Credit Card,Delivered
ORD-005808,CUST-01148,2023-01-18 13:00:00,Laptop Pro,Electronics,Central,4,277,0,1108.0,391.2,68.0,Credit Card,Processing
ORD-005809,CUST-00924,2023-03-24 12:00:00,Watch S,Wearables,Central,2,499,0,998.0,401.2,61.0,PayPal,Shipped
ORD-005810,CUST-00622,2023-12-24 17:00:00,Mouse M,Accessories,East,2,290,20,464.0,154.0,60.0,Credit Card,Returned
ORD-005811,CUST-01400,2023-03-27 04:00:00,Watch S,Wearables,Central,1,1277,5,1213.15,459.95,64.0,PayPal,Processing
ORD-005812,CUST-01610,2024-09-11 04:00:00,Tablet A,Electronics,East,1,1014,0,1014.0,408.6,60.0,Net Banking,Returned
ORD-005813,CUST-00563,2023-01-29 20:00:00,Laptop Pro,Electronics,Central,2,1265,15,2150.5,660.5,28.0,UPI,Delivered
ORD-005814,CUST-00360,2024-01-13 18:00:00,Laptop Pro,Electronics,Central,4,479,0,1916.0,726.4,39.0,PayPal,Delivered
ORD-005815,CUST-01566,2023-06-11 04:00:00,Keyboard K,Accessories,Central,3,240,5,684.0,249.0,59.0,Net Banking,Processing
ORD-005816,CUST-02133,2024-08-29 09:00:00,Headphones Z,Accessories,West,3,500,5,1425.0,504.0,36.0,PayPal,Processing
ORD-005817,CUST-00932,2023-04-30 02:00:00,Watch S,Wearables,South,2,987,5,1875.3,682.9,20.0,UPI,Shipped
ORD-005818,CUST-01710,2023-11-27 13:00:00,Keyboard K,Accessories,East,1,1008,0,1008.0,423.2,21.0,Credit Card,Processing
ORD-005819,CUST-00985,2023-08-12 01:00:00,Mouse M,Accessories,West,1,342,15,290.7,74.5,52.0,UPI,Delivered
ORD-005820,CUST-02347,2023-06-05 18:00:00,Mouse M,Accessories,West,4,347,5,1318.6,469.8,64.0,UPI,Returned
ORD-005821,CUST-00626,2023-11-22 10:00:00,Laptop Pro,Electronics,Central,3,1299,25,2922.75,599.55,55.0,Net Banking,Delivered
ORD-005822,CUST-01747,2024-11-11 22:00:00,Speaker B,Accessories,West,4,832,10,2995.2,966.4,26.0,UPI,Processing
ORD-005823,CUST-01280,2024-08-18 12:00:00,Tablet A,Electronics,West,3,464,25,1044.0,199.8,,UPI,Processing
ORD-005824,CUST-02480,2023-08-27 13:00:00,Phone X,Electronics,South,2,1346,5,2557.4,950.2,51.0,Credit Card,Delivered
ORD-005825,CUST-01349,2023-09-08 14:00:00,Tablet A,Electronics,North,3,762,0,2286.0,959.4,68.0,UPI,Returned
ORD-005826,CUST-01840,2024-11-15 23:00:00,Keyboard K,Accessories,South,4,1338,10,4816.8,1633.6,64.0,Net Banking,Returned
ORD-005827,CUST-02221,2023-06-07 20:00:00,Tablet A,Electronics,Central,4,1032,15,3508.8,1012.0,48.0,PayPal,Processing
ORD-005828,CUST-00540,2024-02-23 05:00:00,Keyboard K,Accessories,North,4,290,20,928.0,204.0,57.0,PayPal,Shipped
ORD-005829,CUST-00847,2024-09-29 23:00:00,Watch S,Wearables,East,2,299,0,598.0,209.2,36.0,PayPal,Processing
ORD-005830,CUST-00568,2023-10-31 21:00:00,Keyboard K,Accessories,Central,3,1272,5,3625.2,1305.6,54.0,Credit Card,Delivered
ORD-005831,CUST-02380,2023-07-04 01:00:00,Mouse M,Accessories,East,3,330,20,792.0,180.0,,Credit Card,Delivered
ORD-005832,CUST-02218,2024-03-17 12:00:00,Mouse M,Accessories,North,4,191,20,611.2,228.8,61.0,PayPal,Delivered
ORD-005833,CUST-00829,2023-03-19 10:00:00,Tablet A,Electronics,Central,3,1321,0,3963.0,1591.2,61.0,Credit Card,Processing
ORD-005834,CUST-00566,2024-11-10 08:00:00,Keyboard K,Accessories,East,1,967,10,870.3,283.1,45.0,Credit Card,Shipped
ORD-005835,CUST-01266,2024-09-30 16:00:00,Keyboard K,Accessories,Central,1,1532,10,1378.8,459.6,,Credit Card,Processing
ORD-005836,CUST-02146,2023-01-28 20:00:00,Keyboard K,Accessories,East,1,1309,0,1309.0,529.6,35.0,Net Banking,Delivered
ORD-005837,CUST-00554,2024-11-15 17:00:00,Headphones Z,Accessories,East,3,1342,20,3220.8,766.2,42.0,Net Banking,Shipped
ORD-005838,CUST-01762,2023-12-14 03:00:00,Watch S,Wearables,East,2,311,5,590.9,179.7,27.0,Credit Card,Returned
ORD-005839,CUST-00595,2023-07-19 06:00:00,Headphones Z,Accessories,South,2,974,10,1753.2,620.4,22.0,Credit Card,Processing
ORD-005840,CUST-02314,2023-04-20 07:00:00,Watch S,Wearables,South,2,1343,20,2148.8,577.2,32.0,PayPal,Shipped
ORD-005841,CUST-00648,2024-11-01 17:00:00,Headphones Z,Accessories,East,2,283,0,566.0,220.4,42.0,Net Banking,Returned
ORD-005842,CUST-01301,2023-02-11 01:00:00,Keyboard K,Accessories,Central,1,515,20,412.0,97.0,37.0,Net Banking,Delivered
ORD-005843,CUST-00278,2023-10-07 18:00:00,Watch S,Wearables,East,1,1004,10,903.6,313.2,68.0,Credit Card,Processing
ORD-005844,CUST-02283,2024-07-01 07:00:00,Phone X,Electronics,East,4,788,15,2679.2,776.0,27.0,Net Banking,Returned
ORD-005845,CUST-02184,2024-12-22 05:00:00,Headphones Z,Accessories,North,3,177,5,504.45,197.85,66.0,UPI,Shipped
ORD-005846,CUST-00485,2023-03-07 20:00:00,Keyboard K,Accessories,South,3,754,0,2262.0,883.8,55.0,Net Banking,Delivered
ORD-005847,CUST-00755,2023-03-27 05:00:00,Mouse M,Accessories,South,2,1500,10,2700.0,864.0,58.0,Net Banking,Returned
ORD-005848,CUST-01301,2023-06-05 03:00:00,Phone X,Electronics,North,1,949,0,949.0,396.6,45.0,UPI,Returned
ORD-005849,CUST-00597,2023-06-27 02:00:00,Headphones Z,Accessories,East,2,1300,5,2470.0,894.0,66.0,Net Banking,Returned
ORD-005850,CUST-00121,2024-01-17 23:00:00,Headphones Z,Accessories,Central,4,272,5,1033.6,352.8,67.0,Net Banking,Delivered
ORD-005851,CUST-01306,2023-10-31 16:00:00,Mouse M,Accessories,North,3,1482,5,4223.7,1508.1,63.0,Net Banking,Delivered
ORD-005852,CUST-01696,2024-11-09 03:00:00,Phone X,Electronics,East,3,955,10,2578.5,835.5,23.0,Credit Card,Delivered
ORD-005853,CUST-01685,2024-12-29 11:00:00,Headphones Z,Accessories,East,2,223,10,401.4,117.8,28.0,PayPal,Shipped
ORD-005854,CUST-01243,2024-07-05 04:00:00,Watch S,Wearables,North,4,959,15,3260.6,1023.0,36.0,Credit Card,Delivered
ORD-005855,CUST-01815,2024-03-21 17:00:00,Keyboard K,Accessories,Central,3,1484,10,4006.8,1365.6,33.0,Net Banking,Processing
ORD-005856,CUST-01122,2024-03-03 17:00:00,Keyboard K,Accessories,West,4,268,15,911.2,344.0,49.0,Net Banking,Returned
ORD-005857,CUST-00623,2024-05-26 12:00:00,Watch S,Wearables,South,4,811,0,3244.0,1365.6,19.0,UPI,Processing
ORD-005858,CUST-00770,2023-11-02 00:00:00,Phone X,Electronics,East,2,528,15,897.6,286.0,56.0,UPI,Processing
ORD-005859,CUST-00438,2023-04-17 18:00:00,Watch S,Wearables,North,1,811,0,811.0,306.4,,UPI,Delivered
ORD-005860,CUST-00539,2023-04-23 16:00:00,Laptop Pro,Electronics,North,2,317,5,602.3,247.9,38.0,Credit Card,Delivered
ORD-005861,CUST-00757,2023-12-01 08:00:00,Mouse M,Accessories,North,1,1536,5,1459.2,535.6,55.0,UPI,Delivered
ORD-005862,CUST-00108,2024-07-23 17:00:00,Phone X,Electronics,Central,4,278,5,1056.4,365.2,32.0,Net Banking,Shipped
ORD-005863,CUST-01094,2023-03-01 12:00:00,Headphones Z,Accessories,West,1,178,0,178.0,69.2,30.0,UPI,Delivered
ORD-005864,CUST-02481,2023-11-13 09:00:00,Keyboard K,Accessories,West,4,1045,0,4180.0,1620.0,24.0,Net Banking,Returned
ORD-005865,CUST-02323,2023-05-17 21:00:00,Speaker B,Accessories,East,3,1032,0,3096.0,1196.4,69.0,UPI,Returned
ORD-005866,CUST-00946,2023-01-01 01:00:00,Mouse M,Accessories,East,3,770,5,2194.5,820.5,20.0,PayPal,Shipped
ORD-005867,CUST-02443,2024-02-02 05:00:00,Phone X,Electronics,North,3,1509,0,4527.0,1843.8,32.0,Net Banking,Delivered
ORD-005868,CUST-00952,2024-08-06 16:00:00,Laptop Pro,Electronics,South,2,469,0,938.0,413.2,37.0,UPI,Shipped
ORD-005869,CUST-00946,2024-05-24 14:00:00,Watch S,Wearables,West,2,485,0,970.0,396.0,20.0,PayPal,Shipped
ORD-005870,CUST-00107,2024-10-15 16:00:00,Laptop Pro,Electronics,South,4,175,0,700.0,240.0,44.0,UPI,Shipped
ORD-005871,CUST-01472,2024-05-06 07:00:00,Mouse M,Accessories,West,3,283,20,679.2,184.8,32.0,Credit Card,Delivered
ORD-005872,CUST-00326,2023-11-18 16:00:00,Keyboard K,Accessories,East,2,186,10,334.8,105.6,20.0,PayPal,Returned
ORD-005873,CUST-01953,2023-12-02 23:00:00,Tablet A,Electronics,Central,3,1008,20,2419.2,646.8,45.0,PayPal,Processing
ORD-005874,CUST-00550,2024-02-02 20:00:00,Headphones Z,Accessories,North,2,1318,10,2372.4,794.8,64.0,Credit Card,Delivered
ORD-005875,CUST-02058,2024-02-16 09:00:00,Speaker B,Accessories,East,1,1280,15,1088.0,325.0,18.0,Credit Card,Processing
ORD-005876,CUST-02477,2024-02-13 23:00:00,Mouse M,Accessories,North,1,1328,5,1261.6,452.8,,Credit Card,Shipped
ORD-005877,CUST-01921,2023-11-15 23:00:00,Watch S,Wearables,East,3,340,5,969.0,312.0,28.0,PayPal,Processing
ORD-005878,CUST-01532,2023-05-02 19:00:00,Phone X,Electronics,North,4,228,5,866.4,363.2,42.0,UPI,Shipped
ORD-005879,CUST-00754,2024-03-21 23:00:00,Laptop Pro,Electronics,West,2,1475,0,2950.0,1192.0,21.0,UPI,Shipped
ORD-005880,CUST-01588,2023-05-13 06:00:00,Mouse M,Accessories,South,2,751,10,1351.8,486.6,36.0,UPI,Processing
ORD-005881,CUST-02013,2023-10-31 21:00:00,Headphones Z,Accessories,West,1,997,20,797.6,218.4,45.0,UPI,Shipped
ORD-005882,CUST-01941,2023-07-04 03:00:00,Watch S,Wearables,South,1,1333,15,1133.05,319.25,27.0,UPI,Shipped
ORD-005883,CUST-00564,2024-09-17 04:00:00,Keyboard K,Accessories,South,4,1478,5,5616.4,2045.2,38.0,Net Banking,Processing
ORD-005884,CUST-00671,2024-03-22 04:00:00,Phone X,Electronics,South,4,470,25,1410.0,346.0,53.0,PayPal,Delivered
ORD-005885,CUST-00792,2023-07-03 02:00:00,Mouse M,Accessories,East,4,167,25,501.0,124.2,33.0,UPI,Returned
ORD-005886,CUST-00927,2023-07-17 05:00:00,Speaker B,Accessories,South,3,979,5,2790.15,982.95,50.0,PayPal,Processing
ORD-005887,CUST-00133,2023-01-18 09:00:00,Mouse M,Accessories,West,1,968,20,774.4,181.6,62.0,Net Banking,Processing
ORD-005888,CUST-01674,2024-12-07 02:00:00,Tablet A,Electronics,West,3,467,0,1401.0,620.4,68.0,UPI,Shipped
ORD-005889,CUST-00062,2023-02-16 09:00:00,Mouse M,Accessories,Central,1,450,0,450.0,189.0,63.0,Credit Card,Shipped
ORD-005890,CUST-01106,2023-06-17 19:00:00,Speaker B,Accessories,West,1,488,0,488.0,207.2,30.0,Net Banking,Processing
ORD-005891,CUST-01692,2023-09-17 17:00:00,Phone X,Electronics,North,2,1287,15,2187.9,645.5,46.0,Credit Card,Processing
ORD-005892,CUST-00912,2023-08-11 03:00:00,Headphones Z,Accessories,South,1,1339,0,1339.0,526.6,21.0,UPI,Shipped
ORD-005893,CUST-00831,2023-10-16 23:00:00,Laptop Pro,Electronics,South,1,220,0,220.0,95.0,59.0,Credit Card,Processing
ORD-005894,CUST-00838,2024-05-12 16:00:00,Speaker B,Accessories,South,3,502,0,1506.0,596.4,44.0,PayPal,Returned
ORD-005895,CUST-00271,2024-08-04 22:00:00,Watch S,Wearables,Central,1,775,0,775.0,302.0,,Credit Card,Processing
ORD-005896,CUST-00726,2023-04-25 02:00:00,Phone X,Electronics,North,3,1027,5,2926.95,1036.35,58.0,Credit Card,Delivered
ORD-005897,CUST-01800,2024-04-27 19:00:00,Speaker B,Accessories,South,4,460,0,1840.0,712.0,63.0,UPI,Returned
ORD-005898,CUST-02007,2024-04-02 04:00:00,Headphones Z,Accessories,Central,1,1026,5,974.7,353.1,25.0,Net Banking,Shipped
ORD-005899,CUST-01331,2024-02-21 18:00:00,Laptop Pro,Electronics,North,1,319,0,319.0,118.6,42.0,UPI,Processing
ORD-005900,CUST-01875,2024-09-16 19:00:00,Keyboard K,Accessories,West,3,1465,0,4395.0,1812.0,43.0,PayPal,Returned
ORD-005901,CUST-01011,2024-09-19 08:00:00,Mouse M,Accessories,North,4,338,15,1149.2,374.0,18.0,Net Banking,Delivered
ORD-005902,CUST-01752,2024-08-12 22:00:00,Watch S,Wearables,Central,2,532,25,798.0,139.6,60.0,UPI,Shipped
ORD-005903,CUST-01659,2024-06-23 03:00:00,Keyboard K,Accessories,Central,4,958,5,3640.4,1277.2,65.0,Credit Card,Processing
ORD-005904,CUST-00172,2024-10-29 05:00:00,Keyboard K,Accessories,Central,3,1467,0,4401.0,1742.4,,UPI,Shipped
ORD-005905,CUST-02491,2024-06-10 22:00:00,Laptop Pro,Electronics,South,4,330,20,1056.0,252.0,36.0,UPI,Shipped
ORD-005906,CUST-01559,2023-07-23 03:00:00,Phone X,Electronics,East,3,478,5,1362.3,444.9,37.0,Net Banking,Shipped
ORD-005907,CUST-01282,2024-07-16 00:00:00,Mouse M,Accessories,East,3,978,10,2640.6,910.2,,UPI,Shipped
ORD-005908,CUST-01615,2023-02-28 07:00:00,Mouse M,Accessories,West,2,473,5,898.7,319.1,43.0,UPI,Delivered
ORD-005909,CUST-02343,2024-03-18 13:00:00,Headphones Z,Accessories,East,1,1336,0,1336.0,546.4,56.0,UPI,Processing
ORD-005910,CUST-02433,2024-02-24 00:00:00,Laptop Pro,Electronics,South,3,1022,10,2759.4,934.8,26.0,PayPal,Delivered
ORD-005911,CUST-02197,2024-12-05 23:00:00,Headphones Z,Accessories,North,3,314,10,847.8,303.6,44.0,Credit Card,Shipped
ORD-005912,CUST-02152,2023-06-22 22:00:00,Tablet A,Electronics,North,2,544,5,1033.6,362.8,23.0,PayPal,Delivered
ORD-005913,CUST-00158,2023-01-03 01:00:00,Tablet A,Electronics,South,3,283,0,849.0,330.6,37.0,Credit Card,Processing
ORD-005914,CUST-02133,2023-01-06 11:00:00,Mouse M,Accessories,West,1,499,15,424.15,132.75,55.0,PayPal,Processing
ORD-005915,CUST-00448,2023-07-21 23:00:00,Headphones Z,Accessories,East,2,219,0,438.0,151.2,18.0,PayPal,Returned
ORD-005916,CUST-01850,2023-06-15 17:00:00,Keyboard K,Accessories,Central,1,319,10,287.1,107.7,55.0,Net Banking,Returned
ORD-005917,CUST-01872,2023-12-11 06:00:00,Laptop Pro,Electronics,West,1,275,0,275.0,105.0,33.0,UPI,Delivered
ORD-005918,CUST-00174,2024-07-11 12:00:00,Mouse M,Accessories,South,2,758,5,1440.2,546.6,21.0,Credit Card,Returned
ORD-005919,CUST-01007,2023-07-13 03:00:00,Speaker B,Accessories,West,3,1545,0,4635.0,1854.0,20.0,PayPal,Processing
ORD-005920,CUST-02125,2023-01-04 10:00:00,Tablet A,Electronics,South,1,1291,10,1161.9,379.3,39.0,UPI,Returned
ORD-005921,CUST-02204,2024-10-08 01:00:00,Phone X,Electronics,North,1,303,0,303.0,114.2,26.0,Net Banking,Returned
ORD-005922,CUST-01621,2023-12-01 05:00:00,Tablet A,Electronics,North,1,1019,5,968.05,353.65,25.0,PayPal,Processing
ORD-005923,CUST-00161,2023-10-04 07:00:00,Keyboard K,Accessories,East,1,1454,0,1454.0,589.6,24.0,PayPal,Delivered
ORD-005924,CUST-02285,2024-06-26 07:00:00,Speaker B,Accessories,Central,2,454,25,681.0,138.2,29.0,Net Banking,Delivered
ORD-005925,CUST-01587,2024-07-17 22:00:00,Mouse M,Accessories,South,2,225,25,337.5,31.5,18.0,PayPal,Returned
ORD-005926,CUST-02115,2023-01-02 11:00:00,Headphones Z,Accessories,South,4,996,15,3386.4,1052.0,29.0,PayPal,Delivered
ORD-005927,CUST-00202,2024-07-20 22:00:00,Tablet A,Electronics,North,4,1525,25,4575.0,939.0,33.0,Net Banking,Processing
ORD-005928,CUST-00778,2023-06-15 13:00:00,Speaker B,Accessories,North,1,950,0,950.0,376.0,31.0,Credit Card,Shipped
ORD-005929,CUST-01193,2024-09-22 05:00:00,Watch S,Wearables,Central,3,1031,25,2319.75,421.95,47.0,Credit Card,Processing
ORD-005930,CUST-01801,2024-11-06 18:00:00,Tablet A,Electronics,Central,1,999,0,999.0,407.6,60.0,UPI,Returned
ORD-005931,CUST-01631,2024-09-18 01:00:00,Speaker B,Accessories,West,3,1509,5,4300.65,1623.45,69.0,Credit Card,Shipped
ORD-005932,CUST-01248,2023-03-03 14:00:00,Phone X,Electronics,South,1,167,0,167.0,66.8,36.0,Credit Card,Delivered
ORD-005933,CUST-01172,2024-02-12 17:00:00,Headphones Z,Accessories,South,4,750,25,2250.0,510.0,36.0,PayPal,Delivered
ORD-005934,CUST-01890,2024-12-15 13:00:00,Laptop Pro,Electronics,North,4,1299,10,4676.4,1602.8,30.0,Credit Card,Shipped
ORD-005935,CUST-00682,2023-06-17 14:00:00,Watch S,Wearables,West,3,274,5,780.9,287.7,61.0,PayPal,Shipped
ORD-005936,CUST-01731,2024-03-22 07:00:00,Speaker B,Accessories,East,1,1518,25,1138.5,234.7,27.0,PayPal,Shipped
ORD-005937,CUST-01206,2023-08-21 05:00:00,Mouse M,Accessories,Central,3,968,10,2613.6,835.2,64.0,PayPal,Delivered
ORD-005938,CUST-00224,2024-07-23 06:00:00,Tablet A,Electronics,East,4,271,10,975.6,309.2,46.0,Net Banking,Delivered
ORD-005939,CUST-02118,2024-05-28 19:00:00,Speaker B,Accessories,North,1,1502,0,1502.0,602.8,45.0,Net Banking,Delivered
ORD-005940,CUST-00583,2024-01-30 21:00:00,Speaker B,Accessories,North,1,263,20,210.4,64.6,30.0,Credit Card,Processing
ORD-005941,CUST-01899,2023-07-28 06:00:00,Headphones Z,Accessories,South,3,954,25,2146.5,381.3,62.0,UPI,Delivered
ORD-005942,CUST-01851,2024-05-10 13:00:00,Watch S,Wearables,Central,2,840,25,1260.0,222.0,32.0,UPI,Shipped
ORD-005943,CUST-00371,2023-03-27 16:00:00,Laptop Pro,Electronics,North,3,1483,0,4449.0,1734.6,34.0,PayPal,Processing
ORD-005944,CUST-02051,2023-12-11 20:00:00,Speaker B,Accessories,Central,4,323,0,1292.0,540.8,40.0,UPI,Returned
ORD-005945,CUST-00464,2023-04-27 20:00:00,Laptop Pro,Electronics,North,4,456,0,1824.0,793.6,60.0,Credit Card,Delivered
ORD-005946,CUST-00737,2024-07-09 12:00:00,Laptop Pro,Electronics,South,4,305,0,1220.0,504.0,27.0,Credit Card,Delivered
ORD-005947,CUST-02398,2023-07-01 12:00:00,Watch S,Wearables,West,4,1298,0,5192.0,2040.8,53.0,Net Banking,Processing
ORD-005948,CUST-02239,2024-04-10 03:00:00,Speaker B,Accessories,East,4,997,10,3589.2,1252.4,66.0,UPI,Delivered
ORD-005949,CUST-00555,2023-09-11 13:00:00,Phone X,Electronics,Central,2,236,15,401.2,148.0,31.0,PayPal,Returned
ORD-005950,CUST-01611,2024-07-19 09:00:00,Laptop Pro,Electronics,East,1,269,20,215.2,59.8,49.0,PayPal,Shipped
ORD-005951,CUST-01694,2023-04-22 00:00:00,Mouse M,Accessories,North,3,784,0,2352.0,973.8,,PayPal,Processing
ORD-005952,CUST-01325,2023-03-18 06:00:00,Mouse M,Accessories,North,3,519,0,1557.0,667.8,48.0,Credit Card,Processing
ORD-005953,CUST-01847,2023-06-08 21:00:00,Mouse M,Accessories,North,4,517,0,2068.0,859.2,56.0,UPI,Processing
ORD-005954,CUST-00103,2024-06-01 05:00:00,Laptop Pro,Electronics,south,3,206,0,618.0,268.2,49.0,PayPal,Returned
ORD-005955,CUST-00733,2023-07-25 07:00:00,Speaker B,Accessories,North,4,1311,5,4981.8,1915.4,33.0,Credit Card,Processing
ORD-005956,CUST-01859,2024-09-15 04:00:00,Laptop Pro,Electronics,Central,2,241,0,482.0,168.8,43.0,PayPal,Delivered
ORD-005957,CUST-02418,2023-04-12 21:00:00,Speaker B,Accessories,South,2,1264,25,1896.0,383.2,34.0,PayPal,Processing
ORD-005958,CUST-00828,2024-07-07 16:00:00,Headphones Z,Accessories,East,1,254,5,241.3,100.9,39.0,Net Banking,Processing
ORD-005959,CUST-01863,2023-08-18 11:00:00,Watch S,Wearables,North,2,1026,5,1949.4,686.2,53.0,UPI,Returned
ORD-005960,CUST-00370,2023-07-11 14:00:00,Tablet A,Electronics,East,2,800,10,1440.0,498.0,52.0,Net Banking,Processing
ORD-005961,CUST-01025,2024-09-06 23:00:00,Phone X,Electronics,North,1,450,10,405.0,151.0,40.0,Credit Card,Returned
ORD-005962,CUST-01328,2023-03-06 16:00:00,Speaker B,Accessories,Central,3,237,5,675.45,293.85,42.0,PayPal,Shipped
ORD-005963,CUST-00672,2024-05-03 10:00:00,Tablet A,Electronics,North,4,843,20,2697.6,714.4,22.0,UPI,Processing
ORD-005964,CUST-00507,2024-12-26 23:00:00,Headphones Z,Accessories,West,4,1325,10,4770.0,1522.0,23.0,Credit Card,Processing
ORD-005965,CUST-00374,2024-12-18 00:00:00,Headphones Z,Accessories,north,3,966,20,2318.4,612.6,43.0,Net Banking,Returned
ORD-005966,CUST-00468,2024-02-20 15:00:00,Speaker B,Accessories,South,1,529,0,529.0,217.6,55.0,Credit Card,Processing
ORD-005967,CUST-01841,2024-05-19 12:00:00,Keyboard K,Accessories,Central,3,540,0,1620.0,594.0,23.0,Credit Card,Returned
ORD-005968,CUST-01487,2023-04-08 20:00:00,Laptop Pro,Electronics,East,2,1324,15,2250.8,648.0,36.0,UPI,Returned
ORD-005969,CUST-00350,2023-02-14 13:00:00,Headphones Z,Accessories,West,1,983,0,983.0,411.2,60.0,UPI,Returned
ORD-005970,CUST-02146,2024-10-06 23:00:00,Phone X,Electronics,North,1,534,10,480.6,165.2,36.0,UPI,Delivered
ORD-005971,CUST-01574,2024-01-15 18:00:00,Phone X,Electronics,West,1,987,10,888.3,300.1,63.0,PayPal,Returned
ORD-005972,CUST-02096,2023-06-21 00:00:00,Mouse M,Accessories,Central,4,449,0,1796.0,658.4,64.0,Net Banking,Shipped
ORD-005973,CUST-00655,2024-10-12 17:00:00,Mouse M,Accessories,West,3,285,5,812.25,305.25,48.0,PayPal,Processing
ORD-005974,CUST-01552,2024-06-19 03:00:00,Mouse M,Accessories,Central,1,1269,20,1015.2,270.8,54.0,Net Banking,Processing
ORD-005975,CUST-02255,2024-10-31 08:00:00,Laptop Pro,Electronics,West,1,949,20,759.2,185.8,40.0,UPI,Returned
ORD-005976,CUST-01559,2023-09-11 02:00:00,Headphones Z,Accessories,South,1,752,10,676.8,219.6,29.0,Credit Card,Returned
ORD-005977,CUST-00180,2024-09-28 04:00:00,Headphones Z,Accessories,South,3,344,15,877.2,285.0,30.0,Net Banking,Returned
ORD-005978,CUST-00700,2024-04-23 19:00:00,Phone X,Electronics,North,4,1506,20,4819.2,1180.8,39.0,PayPal,Shipped
ORD-005979,CUST-01373,2024-03-31 13:00:00,Watch S,Wearables,East,2,749,10,1348.2,483.4,67.0,Credit Card,Shipped
ORD-005980,CUST-02317,2023-04-30 14:00:00,Mouse M,Accessories,Central,4,1261,0,5044.0,2005.6,20.0,Net Banking,Delivered
ORD-005981,CUST-00615,2024-05-30 22:00:00,Speaker B,Accessories,Central,1,494,0,494.0,201.6,,UPI,Delivered
ORD-005982,CUST-00665,2023-04-24 11:00:00,Mouse M,Accessories,Central,4,1495,5,5681.0,2073.0,,PayPal,Returned
ORD-005983,CUST-00593,2024-08-30 13:00:00,Phone X,Electronics,West,4,829,0,3316.0,1338.4,48.0,Net Banking,Processing
ORD-005984,CUST-00733,2024-08-16 17:00:00,Keyboard K,Accessories,North,2,324,0,648.0,257.2,30.0,Net Banking,Returned
ORD-005985,CUST-00211,2024-10-20 07:00:00,Phone X,Electronics,South,3,1455,25,3273.75,699.75,40.0,UPI,Processing
ORD-005986,CUST-01719,2024-07-08 22:00:00,Speaker B,Accessories,South,3,1499,10,4047.3,1355.1,,PayPal,Shipped
ORD-005987,CUST-01262,2023-11-03 11:00:00,Watch S,Wearables,North,4,951,20,3043.2,696.8,23.0,UPI,Delivered
ORD-005988,CUST-01268,2024-11-07 15:00:00,Tablet A,Electronics,East,4,198,10,712.8,185.6,,Net Banking,Processing
ORD-005989,CUST-01828,2023-07-02 23:00:00,Mouse M,Accessories,South,3,774,5,2205.9,842.7,20.0,UPI,Processing
ORD-005990,CUST-01183,2024-11-22 00:00:00,Phone X,Electronics,East,3,179,0,537.0,205.8,24.0,Credit Card,Shipped
ORD-005991,CUST-00741,2023-06-04 22:00:00,Phone X,Electronics,West,2,1348,25,2022.0,372.4,27.0,PayPal,Returned
ORD-005992,CUST-00482,2024-02-05 12:00:00,Speaker B,Accessories,East,1,810,0,810.0,322.0,48.0,Net Banking,Delivered
ORD-005993,CUST-00539,2024-01-13 22:00:00,Tablet A,Electronics,South,4,774,10,2786.4,852.8,21.0,Credit Card,Returned
ORD-005994,CUST-00831,2024-02-13 17:00:00,Tablet A,Electronics,South,3,1015,0,3045.0,1269.0,61.0,Net Banking,Processing
ORD-005995,CUST-00015,2024-01-29 05:00:00,Tablet A,Electronics,East,4,503,0,2012.0,816.8,23.0,UPI,Returned
ORD-005996,CUST-01037,2024-09-18 11:00:00,Mouse M,Accessories,East,4,276,0,1104.0,405.6,35.0,Net Banking,Delivered
ORD-005997,CUST-00051,2024-08-11 03:00:00,Mouse M,Accessories,South,3,292,5,832.2,324.6,24.0,PayPal,Shipped
ORD-005998,CUST-01879,2023-05-22 10:00:00,Watch S,Wearables,North,2,329,20,526.4,99.6,51.0,Net Banking,Delivered
ORD-005999,CUST-02039,2024-04-03 06:00:00,Watch S,Wearables,North,4,1286,10,4629.6,1535.2,40.0,UPI,Processing
